"acfrequency";"r Z";"i Z"
7.69085e+07;-0.379185;-4.39793
7.70858e+07;-0.4096;-4.39606
7.72635e+07;-0.410402;-4.4061
7.74416e+07;-0.381865;-4.42809
7.76201e+07;-0.412412;-4.42617
7.77991e+07;-0.383766;-4.44828
7.79784e+07;-0.445357;-4.44926
7.81582e+07;-0.416491;-4.46937
7.83384e+07;-0.44715;-4.46958
7.8519e+07;-0.447988;-4.47979
7.87e+07;-0.449096;-4.48996
7.88814e+07;-0.449811;-4.50024
7.90632e+07;-0.419476;-4.5076
7.92455e+07;-0.451789;-4.52075
7.94282e+07;-0.42146;-4.52814
7.96113e+07;-0.453789;-4.54135
7.97948e+07;-0.454393;-4.55179
7.99788e+07;-0.424208;-4.55919
8.01631e+07;-0.45656;-4.57249
8.03479e+07;-0.426246;-4.57996
8.05332e+07;-0.426528;-4.58604
8.07188e+07;-0.429878;-4.61406
8.09049e+07;-0.460283;-4.61434
8.10914e+07;-0.461193;-4.62486
8.12783e+07;-0.431031;-4.63238
8.14657e+07;-0.432087;-4.64292
8.16535e+07;-0.464229;-4.65652
8.18418e+07;-0.435825;-4.67747
8.20304e+07;-0.466235;-4.67775
8.22195e+07;-0.467316;-4.68838
8.24091e+07;-0.468264;-4.69908
8.2599e+07;-0.469217;-4.70979
8.27895e+07;-0.440725;-4.73101
8.29803e+07;-0.440046;-4.7282
8.31716e+07;-0.442809;-4.75257
8.33633e+07;-0.473225;-4.75285
8.35555e+07;-0.474206;-4.76368
8.37481e+07;-0.506531;-4.77525
8.39412e+07;-0.476468;-4.78535
8.41347e+07;-0.508666;-4.797
8.43287e+07;-0.478612;-4.80714
8.45231e+07;-0.479622;-4.8181
8.47179e+07;-0.4822;-4.84062
8.49132e+07;-0.512723;-4.84087
8.5109e+07;-0.482687;-4.85109
8.53052e+07;-0.483125;-4.85511
8.55018e+07;-0.485047;-4.87314
8.56989e+07;-0.517304;-4.88501
8.58965e+07;-0.518069;-4.8962
8.60945e+07;-0.488201;-4.90651
8.6293e+07;-0.489555;-4.9176
8.64919e+07;-0.490479;-4.92883
8.66913e+07;-0.522483;-4.9409
8.68911e+07;-0.492929;-4.95122
8.70915e+07;-0.493871;-4.96252
8.72922e+07;-0.525897;-4.97467
8.74935e+07;-0.527145;-4.98595
8.76952e+07;-0.49732;-4.99644
8.78973e+07;-0.498433;-5.0078
8.81e+07;-0.499552;-5.01919
8.8303e+07;-0.50053;-5.03065
8.85066e+07;-0.501959;-5.04201
8.87106e+07;-0.534036;-5.05434
8.89152e+07;-0.535331;-5.0658
8.91201e+07;-0.536334;-5.07735
8.93256e+07;-0.536889;-5.08403
8.95315e+07;-0.538052;-5.09558
8.97379e+07;-0.570924;-5.11289
8.99448e+07;-0.54116;-5.12364
9.01521e+07;-0.542346;-5.13528
9.03599e+07;-0.543538;-5.14695
9.05682e+07;-0.544117;-5.15371
9.0777e+07;-0.577043;-5.1712
9.09863e+07;-0.54653;-5.17715
9.1196e+07;-0.547899;-5.18887
9.14063e+07;-0.5496;-5.20567
9.1617e+07;-0.550987;-5.21745
9.18282e+07;-0.552073;-5.22934
9.20399e+07;-0.584582;-5.24203
9.22521e+07;-0.585837;-5.25393
9.24647e+07;-0.586944;-5.2659
9.26779e+07;-0.557101;-5.27699
9.28915e+07;-0.557572;-5.28395
9.31057e+07;-0.559006;-5.2959
9.33203e+07;-0.560946;-5.313
9.35355e+07;-0.562399;-5.32501
9.37511e+07;-0.562886;-5.33203
9.39672e+07;-0.564856;-5.34924
9.41838e+07;-0.566174;-5.36137
9.4401e+07;-0.5971;-5.36418
9.46186e+07;-0.599271;-5.38144
9.48367e+07;-0.600609;-5.39364
9.50553e+07;-0.601796;-5.40592
9.52745e+07;-0.603309;-5.41813
9.54941e+07;-0.60451;-5.43045
9.57142e+07;-0.605878;-5.44276
9.59349e+07;-0.608117;-5.46027
9.6156e+07;-0.608637;-5.46745
9.63777e+07;-0.609867;-5.47989
9.65999e+07;-0.611588;-5.49221
9.68226e+07;-0.61212;-5.49944
9.70458e+07;-0.614086;-5.51721
9.72695e+07;-0.615507;-5.5297
9.74937e+07;-0.61766;-5.54753
9.77185e+07;-0.618374;-5.55477
9.79438e+07;-0.619819;-5.56735
9.81695e+07;-0.621677;-5.58538
9.83959e+07;-0.622406;-5.59268
9.86227e+07;-0.624777;-5.61064
9.885e+07;-0.626093;-5.62339
9.90779e+07;-0.657812;-5.63169
9.93063e+07;-0.659141;-5.64447
9.95352e+07;-0.660643;-5.65724
9.97647e+07;-0.66232;-5.66999
9.99947e+07;-0.663839;-5.68281
1.00225e+08;-0.6652;-5.69571
1.00456e+08;-0.664849;-5.69779
1.00688e+08;-0.668112;-5.72154
1.0092e+08;-0.669664;-5.73447
1.01153e+08;-0.672487;-5.75562
1.01386e+08;-0.672793;-5.76042
1.0162e+08;-0.674202;-5.77349
1.01854e+08;-0.67545;-5.78663
1.02089e+08;-0.677213;-5.79965
1.02324e+08;-0.678646;-5.8128
1.0256e+08;-0.680258;-5.82593
1.02796e+08;-0.681707;-5.83914
1.03033e+08;-0.683336;-5.85232
1.03271e+08;-0.686457;-5.87383
1.03509e+08;-0.68811;-5.88709
1.03747e+08;-0.719432;-5.8959
1.03987e+08;-0.721272;-5.90915
1.04226e+08;-0.72143;-5.91412
1.04467e+08;-0.72311;-5.92746
1.04707e+08;-0.725983;-5.94934
1.04949e+08;-0.727513;-5.96281
1.05191e+08;-0.727857;-5.96777
1.05433e+08;-0.729573;-5.98122
1.05676e+08;-0.73268;-6.00324
1.0592e+08;-0.734421;-6.01677
1.06164e+08;-0.734251;-6.02193
1.06409e+08;-0.737579;-6.04403
1.06654e+08;-0.737766;-6.0491
1.069e+08;-0.738657;-6.05695
1.07146e+08;-0.740966;-6.07649
1.07393e+08;-0.741868;-6.08438
1.07641e+08;-0.7442;-6.10401
1.07889e+08;-0.746188;-6.11769
1.08138e+08;-0.779559;-6.13537
1.08387e+08;-0.781392;-6.14918
1.08637e+08;-0.783056;-6.16308
1.08887e+08;-0.785657;-6.18288
1.09138e+08;-0.786231;-6.19101
1.0939e+08;-0.788283;-6.20488
1.09642e+08;-0.788494;-6.21008
1.09895e+08;-0.789837;-6.22422
1.10148e+08;-0.793415;-6.24702
1.10402e+08;-0.795145;-6.26112
1.10657e+08;-0.795369;-6.26635
1.10912e+08;-0.796929;-6.28056
1.11168e+08;-0.800758;-6.30349
1.11424e+08;-0.802527;-6.31771
1.11681e+08;-0.804121;-6.33203
1.11938e+08;-0.806094;-6.34625
1.12196e+08;-0.808077;-6.3605
1.12455e+08;-0.83956;-6.36998
1.12714e+08;-0.841932;-6.38415
1.12974e+08;-0.843201;-6.39873
1.13234e+08;-0.846602;-6.41907
1.13495e+08;-0.847069;-6.42755
1.13757e+08;-0.850313;-6.44803
1.14019e+08;-0.851353;-6.45636
1.14282e+08;-0.852855;-6.47103
1.14546e+08;-0.855958;-6.49171
1.1481e+08;-0.857017;-6.50008
1.15074e+08;-0.858737;-6.51478
1.1534e+08;-0.860466;-6.52951
1.15605e+08;-0.863818;-6.5503
1.15872e+08;-0.865572;-6.56511
1.16139e+08;-0.867909;-6.57975
1.16407e+08;-0.869492;-6.59469
1.16675e+08;-0.899555;-6.59502
1.16944e+08;-0.904715;-6.62542
1.17214e+08;-0.906523;-6.64039
1.17484e+08;-0.907637;-6.64894
1.17755e+08;-0.909269;-6.66402
1.18026e+08;-0.911296;-6.679
1.18298e+08;-0.913529;-6.69394
1.18571e+08;-0.915773;-6.70891
1.18844e+08;-0.91764;-6.72406
1.19118e+08;-0.919907;-6.73909
1.19393e+08;-0.921796;-6.75429
1.19668e+08;-0.923695;-6.76953
1.19944e+08;-0.925998;-6.78466
1.20221e+08;-0.928115;-6.79989
1.20498e+08;-0.958341;-6.80015
1.20775e+08;-0.960473;-6.81541
1.21054e+08;-0.96542;-6.84697
1.21333e+08;-0.965734;-6.85258
1.21613e+08;-0.967904;-6.86795
1.21893e+08;-0.970087;-6.88336
1.22174e+08;-0.974153;-6.9086
1.22456e+08;-0.977951;-6.9305
1.22738e+08;-0.97839;-6.93967
1.23021e+08;-0.978734;-6.94535
1.23305e+08;-0.984074;-6.97741
1.23589e+08;-0.983028;-6.97658
1.23874e+08;-0.987408;-7.00207
1.24159e+08;-0.987773;-7.00779
1.24445e+08;-1.02114;-7.02463
1.24732e+08;-1.02201;-7.03377
1.2502e+08;-1.02432;-7.04951
1.25308e+08;-1.02644;-7.06536
1.25597e+08;-1.02857;-7.08125
1.25887e+08;-1.03217;-7.1038
1.26177e+08;-1.03633;-7.12988
1.26468e+08;-1.03691;-7.13561
1.26759e+08;-1.03889;-7.15171
1.27051e+08;-1.04352;-7.1778
1.27344e+08;-1.04392;-7.18364
1.27638e+08;-1.04486;-7.19296
1.27932e+08;-1.07968;-7.21703
1.28227e+08;-1.08042;-7.22647
1.28523e+08;-1.0833;-7.24245
1.28819e+08;-1.08384;-7.252
1.29116e+08;-1.08632;-7.26818
1.29413e+08;-1.09014;-7.29129
1.29712e+08;-1.09688;-7.32822
1.30011e+08;-1.09498;-7.32394
1.30311e+08;-1.09752;-7.34027
1.30611e+08;-1.10008;-7.35664
1.30912e+08;-1.10401;-7.38001
1.31214e+08;-1.10617;-7.39662
1.31516e+08;-1.10856;-7.41318
1.3182e+08;-1.13975;-7.41681
1.32123e+08;-1.14333;-7.44052
1.32428e+08;-1.14597;-7.45709
1.32733e+08;-1.1482;-7.47386
1.33039e+08;-1.15086;-7.49049
1.33346e+08;-1.15598;-7.51763
1.33653e+08;-1.15646;-7.52378
1.33961e+08;-1.15873;-7.54069
1.3427e+08;-1.16003;-7.55034
1.3458e+08;-1.16255;-7.56721
1.3489e+08;-1.16921;-7.60176
1.35201e+08;-1.19874;-7.6023
1.35513e+08;-1.20359;-7.62997
1.35825e+08;-1.20366;-7.63639
1.36138e+08;-1.20646;-7.65335
1.36452e+08;-1.21182;-7.68101
1.36767e+08;-1.21146;-7.68764
1.37082e+08;-1.21708;-7.71533
1.37398e+08;-1.21739;-7.72171
1.37715e+08;-1.22262;-7.74969
1.38032e+08;-1.22272;-7.75619
1.3835e+08;-1.228;-7.78428
1.38669e+08;-1.2864;-7.77502
1.38989e+08;-1.28955;-7.79216
1.39309e+08;-1.26757;-7.8376
1.3963e+08;-1.29456;-7.82711
1.39952e+08;-1.27176;-7.86505
1.40275e+08;-1.30052;-7.86181
1.40598e+08;-1.27644;-7.90048
1.40923e+08;-1.2797;-7.91787
1.41247e+08;-1.28434;-7.94286
1.41573e+08;-1.31128;-7.93221
1.41899e+08;-1.32007;-7.97182
1.42226e+08;-1.32249;-7.98973
1.42554e+08;-1.3521;-7.99009
1.42883e+08;-1.32828;-8.02528
1.43212e+08;-1.35836;-8.02544
1.43543e+08;-1.36082;-8.04346
1.43873e+08;-1.33755;-8.07867
1.44205e+08;-1.34051;-8.09661
1.44538e+08;-1.36968;-8.09715
1.44871e+08;-1.34557;-8.13298
1.45205e+08;-1.40705;-8.13432
1.45539e+08;-1.41007;-8.15236
1.45875e+08;-1.4131;-8.17044
1.46211e+08;-1.38476;-8.18735
1.46548e+08;-1.41875;-8.20691
1.46886e+08;-1.42137;-8.2253
1.47225e+08;-1.39844;-8.26123
1.47564e+08;-1.42758;-8.26177
1.47904e+08;-1.43118;-8.27985
1.48245e+08;-1.40788;-8.31622
1.48587e+08;-1.46844;-8.31797
1.4893e+08;-1.44067;-8.33494
1.49273e+08;-1.44292;-8.3538
1.49617e+08;-1.44661;-8.37206
1.49962e+08;-1.44984;-8.39057
1.50308e+08;-1.48452;-8.41034
1.50654e+08;-1.48778;-8.42892
1.51001e+08;-1.4643;-8.4661
1.5135e+08;-1.49389;-8.46641
1.51698e+08;-1.52818;-8.48655
1.52048e+08;-1.50054;-8.50382
1.52399e+08;-1.50341;-8.52281
1.5275e+08;-1.53824;-8.54284
1.53102e+08;-1.50854;-8.55233
1.53455e+08;-1.51405;-8.57909
1.53809e+08;-1.51699;-8.59822
1.54163e+08;-1.55142;-8.61864
1.54519e+08;-1.58692;-8.643
1.54875e+08;-1.55668;-8.64845
1.55232e+08;-1.558;-8.65951
1.5559e+08;-1.56269;-8.68702
1.55949e+08;-1.5684;-8.71415
1.56308e+08;-1.56976;-8.72529
1.56668e+08;-1.57503;-8.75276
1.5703e+08;-1.57861;-8.772
1.57392e+08;-1.58172;-8.79151
1.57754e+08;-1.6151;-8.80375
1.58118e+08;-1.61649;-8.81499
1.58483e+08;-1.62239;-8.84246
1.58848e+08;-1.62557;-8.86211
1.59214e+08;-1.62876;-8.8818
1.59581e+08;-1.63019;-8.89311
1.59949e+08;-1.6362;-8.92081
1.60318e+08;-1.63945;-8.94061
1.60687e+08;-1.67537;-8.96576
1.61058e+08;-1.67569;-8.97312
1.61429e+08;-1.67949;-8.99278
1.61801e+08;-1.6868;-9.02481
1.62174e+08;-1.69065;-9.04456
1.62548e+08;-1.6905;-9.05222
1.62923e+08;-1.69437;-9.07202
1.63298e+08;-1.73286;-9.10583
1.63675e+08;-1.72959;-9.1007
1.64052e+08;-1.73833;-9.13731
1.6443e+08;-1.74178;-9.15753
1.64809e+08;-1.74092;-9.16074
1.65189e+08;-1.74925;-9.19782
1.6557e+08;-1.75469;-9.22685
1.65952e+08;-1.7568;-9.23827
1.66334e+08;-1.75984;-9.25894
1.66718e+08;-1.78959;-9.25423
1.67102e+08;-1.79635;-9.28758
1.67487e+08;-1.79674;-9.29515
1.67873e+08;-1.80734;-9.3415
1.6826e+08;-1.81151;-9.36184
1.68648e+08;-1.8157;-9.38222
1.69037e+08;-1.85097;-9.40421
1.69427e+08;-1.85082;-9.41196
1.69817e+08;-1.85894;-9.44543
1.70209e+08;-1.8588;-9.45321
1.70601e+08;-1.8605;-9.46512
1.70995e+08;-1.86633;-9.49488
1.71389e+08;-1.86911;-9.50629
1.71784e+08;-1.875;-9.53616
1.7218e+08;-1.90832;-9.54947
1.72577e+08;-1.91482;-9.57919
1.72975e+08;-1.9187;-9.60024
1.73373e+08;-1.92261;-9.62133
1.73773e+08;-1.92386;-9.63369
1.74174e+08;-1.93101;-9.66336
1.74575e+08;-1.96225;-9.66772
1.74978e+08;-1.96623;-9.68894
1.75381e+08;-1.9724;-9.71931
1.75785e+08;-1.97643;-9.74062
1.76191e+08;-1.98101;-9.76169
1.76597e+08;-1.98507;-9.78308
1.77004e+08;-1.98969;-9.80422
1.77412e+08;-2.02626;-9.83168
1.77821e+08;-2.02732;-9.83931
1.78231e+08;-2.03564;-9.87417
1.78642e+08;-2.03563;-9.88241
1.79053e+08;-2.0409;-9.90343
1.79466e+08;-2.05054;-9.9484
1.7988e+08;-2.0813;-9.95312
1.80295e+08;-2.08611;-9.97456
1.8071e+08;-2.09094;-9.99604
1.81127e+08;-2.09525;-10.0179
1.81544e+08;-2.09958;-10.0397
1.81963e+08;-2.10393;-10.0616
1.82382e+08;-2.11123;-10.0927
1.82803e+08;-2.14438;-10.1069
1.83224e+08;-2.1449;-10.1148
1.83647e+08;-2.14988;-10.1365
1.8407e+08;-2.15827;-10.1728
1.84494e+08;-2.18361;-10.1589
1.8492e+08;-2.16332;-10.2028
1.85346e+08;-2.22514;-10.2093
1.85773e+08;-2.23023;-10.2312
1.86201e+08;-2.20864;-10.2709
1.86631e+08;-2.21728;-10.3076
1.87061e+08;-2.24398;-10.298
1.87492e+08;-2.24861;-10.3204
1.87924e+08;-2.28493;-10.3441
1.88358e+08;-2.26356;-10.3842
1.88792e+08;-2.29487;-10.3887
1.89227e+08;-2.27415;-10.4286
1.89663e+08;-2.27835;-10.4516
1.90101e+08;-2.3143;-10.4759
1.90539e+08;-2.31336;-10.4794
1.90978e+08;-2.34931;-10.5037
1.91418e+08;-2.32883;-10.544
1.9186e+08;-2.32846;-10.5472
1.92302e+08;-2.33335;-10.57
1.92745e+08;-2.36885;-10.5949
1.9319e+08;-2.40553;-10.6191
1.93635e+08;-2.37992;-10.64
1.94081e+08;-2.41608;-10.6647
1.94529e+08;-2.39051;-10.6856
1.94977e+08;-2.42558;-10.7111
1.95427e+08;-2.42792;-10.7242
1.95877e+08;-2.43749;-10.7562
1.96329e+08;-2.44203;-10.7797
1.96781e+08;-2.44718;-10.8029
1.97235e+08;-2.45178;-10.8265
1.9769e+08;-2.48596;-10.8411
1.98145e+08;-2.49565;-10.8793
1.98602e+08;-2.5015;-10.9023
1.9906e+08;-2.49712;-10.8961
1.99519e+08;-2.50699;-10.9346
1.99979e+08;-2.53888;-10.9447
2.0044e+08;-2.54997;-10.9885
2.00902e+08;-2.54958;-10.9917
2.01365e+08;-2.56077;-11.0356
2.01829e+08;-2.5668;-11.0589
2.02294e+08;-2.60349;-11.0843
2.02761e+08;-2.60362;-11.0931
2.03228e+08;-2.60972;-11.1164
2.03697e+08;-2.61466;-11.1406
2.04166e+08;-2.62082;-11.164
2.04637e+08;-2.65402;-11.1797
2.05109e+08;-2.65903;-11.2039
2.05582e+08;-2.66828;-11.2378
2.06055e+08;-2.67396;-11.2618
2.06531e+08;-2.68459;-11.3014
2.07007e+08;-2.71662;-11.3117
2.07484e+08;-2.72238;-11.3357
2.07962e+08;-2.72756;-11.3603
2.08442e+08;-2.73337;-11.3845
2.08922e+08;-2.73669;-11.3978
2.09404e+08;-2.77319;-11.4242
2.09886e+08;-2.77908;-11.4485
2.1037e+08;-2.785;-11.4728
2.10855e+08;-2.79033;-11.4975
2.11341e+08;-2.82497;-11.5127
2.11829e+08;-2.83036;-11.5376
2.12317e+08;-2.83638;-11.562
2.12806e+08;-2.84693;-11.6026
2.13297e+08;-2.85425;-11.6263
2.13789e+08;-2.88061;-11.6215
2.14281e+08;-2.8966;-11.6782
2.14775e+08;-2.9001;-11.6917
2.15271e+08;-2.90445;-11.7177
2.15767e+08;-2.93783;-11.7273
2.16264e+08;-2.94408;-11.7521
2.16763e+08;-2.94912;-11.7777
2.17262e+08;-2.95074;-11.7863
2.17763e+08;-2.95582;-11.812
2.18265e+08;-2.99539;-11.8437
2.18768e+08;-3.00582;-11.8791
2.19273e+08;-3.00881;-11.8932
2.19778e+08;-3.01401;-11.9191
2.20285e+08;-3.0524;-11.9456
2.20793e+08;-3.06178;-11.9821
2.21302e+08;-3.06833;-12.0072
2.21812e+08;-3.08058;-12.0489
2.22323e+08;-3.11286;-12.0595
2.22836e+08;-3.11951;-12.0848
2.2335e+08;-3.12262;-12.099
2.23864e+08;-3.12805;-12.1253
2.2438e+08;-3.16251;-12.1414
2.24898e+08;-3.17793;-12.1946
2.25416e+08;-3.17841;-12.2043
2.25936e+08;-3.18158;-12.2186
2.26457e+08;-3.21976;-12.246
2.26979e+08;-3.23178;-12.2884
2.27502e+08;-3.23291;-12.2976
2.28026e+08;-3.24049;-12.3228
2.28552e+08;-3.24682;-12.3489
2.29079e+08;-3.25382;-12.3747
2.29607e+08;-3.29685;-12.4197
2.30136e+08;-3.30079;-12.4338
2.30667e+08;-3.3079;-12.4596
2.31199e+08;-3.33305;-12.4548
2.31732e+08;-3.32029;-12.5128
2.32266e+08;-3.34735;-12.5065
2.32801e+08;-3.36678;-12.5662
2.33338e+08;-3.3867;-12.5508
2.33876e+08;-3.38007;-12.6193
2.34415e+08;-3.40123;-12.6029
2.34955e+08;-3.44671;-12.6471
2.35497e+08;-3.45344;-12.6738
2.3604e+08;-3.4602;-12.7004
2.36584e+08;-3.46764;-12.7267
2.3713e+08;-3.50186;-12.7438
2.37676e+08;-3.51339;-12.7816
2.38224e+08;-3.52028;-12.8084
2.38773e+08;-3.55456;-12.8256
2.39324e+08;-3.55678;-12.8414
2.39875e+08;-3.56915;-12.8789
2.40428e+08;-3.57616;-12.9059
2.40983e+08;-3.60985;-12.9237
2.41538e+08;-3.6247;-12.9668
2.42095e+08;-3.62665;-12.9758
2.42653e+08;-3.63313;-13.0034
2.43212e+08;-3.67697;-13.0506
2.43773e+08;-3.67472;-13.0479
2.44335e+08;-3.6892;-13.0918
2.44898e+08;-3.72301;-13.1097
2.45463e+08;-3.72111;-13.1139
2.46029e+08;-3.74261;-13.1757
2.46596e+08;-3.7828;-13.204
2.47164e+08;-3.78956;-13.232
2.47734e+08;-3.79702;-13.2595
2.48305e+08;-3.8008;-13.2745
2.48878e+08;-3.83277;-13.2861
2.49451e+08;-3.84735;-13.3316
