"acfrequency";"r Z";"i Z"
6.50089e+07;-0.292987;-3.7199
6.51587e+07;-0.293604;-3.72841
6.53089e+07;-0.294837;-3.7423
6.54595e+07;-0.294905;-3.74548
6.56104e+07;-0.325512;-3.74569
6.57617e+07;-0.29622;-3.76262
6.59133e+07;-0.295925;-3.76219
6.60652e+07;-0.327464;-3.77144
6.62175e+07;-0.298137;-3.78849
6.63702e+07;-0.298783;-3.79715
6.65232e+07;-0.299489;-3.80582
6.66765e+07;-0.330045;-3.80605
6.68302e+07;-0.300914;-3.82322
6.69843e+07;-0.331414;-3.82346
6.71387e+07;-0.332076;-3.8322
6.72935e+07;-0.332741;-3.84096
6.74486e+07;-0.303582;-3.8583
6.76041e+07;-0.334084;-3.85854
6.77599e+07;-0.304881;-3.87597
6.79162e+07;-0.305565;-3.88483
6.80727e+07;-0.306253;-3.8937
6.82296e+07;-0.307061;-3.90258
6.83869e+07;-0.337508;-3.90283
6.85446e+07;-0.30834;-3.92046
6.87026e+07;-0.338905;-3.92069
6.8861e+07;-0.309751;-3.93839
6.90197e+07;-0.31058;-3.94736
6.91788e+07;-0.341147;-3.94759
6.93383e+07;-0.312016;-3.96542
6.94982e+07;-0.342584;-3.96565
6.96584e+07;-0.313917;-3.98931
6.9819e+07;-0.343919;-3.98381
6.99799e+07;-0.314937;-4.00176
7.01412e+07;-0.315558;-4.01093
7.03029e+07;-0.316302;-4.02008
7.0465e+07;-0.346994;-4.02029
7.06274e+07;-0.347744;-4.02947
7.07903e+07;-0.348378;-4.03869
7.09534e+07;-0.349256;-4.04789
7.1117e+07;-0.350018;-4.05713
7.1281e+07;-0.321451;-4.08132
7.14453e+07;-0.351435;-4.07569
7.161e+07;-0.322289;-4.09411
7.17751e+07;-0.383978;-4.095
7.19405e+07;-0.38452;-4.1044
7.21064e+07;-0.38543;-4.11374
7.22726e+07;-0.386346;-4.12309
7.24392e+07;-0.387021;-4.13253
7.26062e+07;-0.358215;-4.15317
7.27736e+07;-0.388507;-4.15143
7.29413e+07;-0.389318;-4.1609
7.31095e+07;-0.390133;-4.17039
7.3278e+07;-0.361488;-4.19119
7.3447e+07;-0.391778;-4.18943
7.36163e+07;-0.361609;-4.19828
7.3786e+07;-0.393316;-4.20859
7.39561e+07;-0.394155;-4.21818
7.41266e+07;-0.365431;-4.23924
7.42975e+07;-0.395971;-4.23741
7.44687e+07;-0.396572;-4.24712
7.46404e+07;-0.368003;-4.2683
7.48125e+07;-0.398291;-4.2665
7.49849e+07;-0.399157;-4.27623
7.51578e+07;-0.399902;-4.286
7.53311e+07;-0.371244;-4.30739
7.55047e+07;-0.401531;-4.30558
7.56788e+07;-0.402416;-4.31539
7.58532e+07;-0.373916;-4.3369
7.60281e+07;-0.404202;-4.33508
7.62034e+07;-0.37601;-4.3609
7.6379e+07;-0.376504;-4.36663
7.65551e+07;-0.37742;-4.37658
7.67316e+07;-0.378211;-4.38657
7.69085e+07;-0.379136;-4.39656
7.70858e+07;-0.409421;-4.39471
7.72635e+07;-0.380872;-4.41663
7.74416e+07;-0.411156;-4.41477
7.76201e+07;-0.412096;-4.42482
7.77991e+07;-0.38371;-4.44686
7.79784e+07;-0.415602;-4.45775
7.81582e+07;-0.414369;-4.45086
7.83384e+07;-0.446958;-4.46817
7.8519e+07;-0.447927;-4.47833
7.87e+07;-0.448768;-4.48856
7.88814e+07;-0.449748;-4.49877
7.90632e+07;-0.419544;-4.50608
7.92455e+07;-0.451589;-4.51929
7.94282e+07;-0.422917;-4.53966
7.96113e+07;-0.422256;-4.53696
7.97948e+07;-0.454457;-4.55023
7.99788e+07;-0.455333;-4.56061
8.01631e+07;-0.425015;-4.56805
8.03479e+07;-0.457237;-4.5814
8.05332e+07;-0.428623;-4.60205
8.07188e+07;-0.429661;-4.61251
8.09049e+07;-0.460202;-4.61275
8.10914e+07;-0.429899;-4.62027
8.12783e+07;-0.462297;-4.63374
8.14657e+07;-0.431863;-4.64133
8.16535e+07;-0.432923;-4.65188
8.18418e+07;-0.465208;-4.66546
8.20304e+07;-0.434783;-4.67311
8.22195e+07;-0.467222;-4.68672
8.24091e+07;-0.46803;-4.69743
8.2599e+07;-0.439664;-4.71856
8.27895e+07;-0.440766;-4.72927
8.29803e+07;-0.471179;-4.72954
8.31716e+07;-0.472147;-4.74032
8.33633e+07;-0.473261;-4.75108
8.35555e+07;-0.47424;-4.7619
8.37481e+07;-0.475225;-4.77275
8.39412e+07;-0.507273;-4.7844
8.41347e+07;-0.477212;-4.79451
8.43287e+07;-0.478498;-4.80535
8.45231e+07;-0.479506;-4.81629
8.47179e+07;-0.48052;-4.82725
8.49132e+07;-0.481682;-4.83821
8.5109e+07;-0.482708;-4.84922
8.53052e+07;-0.483739;-4.86025
8.55018e+07;-0.48492;-4.87128
8.56989e+07;-0.485819;-4.8824
8.58965e+07;-0.486868;-4.89351
8.60945e+07;-0.519138;-4.90541
8.6293e+07;-0.520056;-4.9166
8.64919e+07;-0.490341;-4.9269
8.66913e+07;-0.491561;-4.93807
8.68911e+07;-0.492494;-4.94934
8.70915e+07;-0.52451;-4.96144
8.72922e+07;-0.494818;-4.97183
8.74935e+07;-0.526995;-4.98395
8.76952e+07;-0.496874;-4.9945
8.78973e+07;-0.498131;-5.00582
8.81e+07;-0.499248;-5.01719
8.8303e+07;-0.531455;-5.02942
8.85066e+07;-0.532734;-5.04081
8.87106e+07;-0.533871;-5.05227
8.89152e+07;-0.504076;-5.06288
8.91201e+07;-0.536165;-5.07525
8.93256e+07;-0.536717;-5.08191
8.95315e+07;-0.538028;-5.09341
8.97379e+07;-0.539195;-5.10498
8.99448e+07;-0.540068;-5.11665
9.01521e+07;-0.542164;-5.1331
9.03599e+07;-0.543353;-5.14475
9.05682e+07;-0.54455;-5.15643
9.0777e+07;-0.545904;-5.1681
9.09863e+07;-0.546185;-5.17495
9.1196e+07;-0.579433;-5.19243
9.14063e+07;-0.549401;-5.20341
9.1617e+07;-0.581583;-5.2161
9.18282e+07;-0.551868;-5.22704
9.20399e+07;-0.55232;-5.23393
9.22521e+07;-0.554208;-5.25083
9.24647e+07;-0.555775;-5.26265
9.26779e+07;-0.588152;-5.27544
9.28915e+07;-0.558311;-5.28655
9.31057e+07;-0.559435;-5.29858
9.33203e+07;-0.560067;-5.30551
9.35355e+07;-0.56217;-5.32258
9.37511e+07;-0.56347;-5.33465
9.39672e+07;-0.595741;-5.34765
9.41838e+07;-0.565778;-5.35894
9.4401e+07;-0.597698;-5.36678
9.46186e+07;-0.599026;-5.37894
9.48367e+07;-0.601049;-5.39628
9.50553e+07;-0.601387;-5.40342
9.52745e+07;-0.602895;-5.41562
9.54941e+07;-0.604252;-5.42788
9.57142e+07;-0.605617;-5.44017
9.59349e+07;-0.606288;-5.44728
9.6156e+07;-0.608208;-5.46488
9.63777e+07;-0.610303;-5.48248
9.65999e+07;-0.61099;-5.48964
9.68226e+07;-0.612392;-5.50207
9.70458e+07;-0.613803;-5.51451
9.72695e+07;-0.61594;-5.53228
9.74937e+07;-0.617369;-5.54479
9.77185e+07;-0.617754;-5.55212
9.79438e+07;-0.619521;-5.56458
9.81695e+07;-0.620644;-5.57726
9.83959e+07;-0.622999;-5.59517
9.86227e+07;-0.656071;-5.61136
9.885e+07;-0.625943;-5.62049
9.90779e+07;-0.657824;-5.62873
9.93063e+07;-0.66037;-5.64954
9.95352e+07;-0.661542;-5.6624
9.97647e+07;-0.661223;-5.66166
9.99947e+07;-0.662569;-5.6745
1.00225e+08;-0.665028;-5.6927
1.00456e+08;-0.666393;-5.70561
1.00688e+08;-0.667932;-5.71849
1.0092e+08;-0.669145;-5.7315
1.01153e+08;-0.670701;-5.74444
1.01386e+08;-0.672265;-5.75741
1.0162e+08;-0.674007;-5.77036
1.01854e+08;-0.67542;-5.78343
1.02089e+08;-0.67701;-5.79648
1.02324e+08;-0.679727;-5.81788
1.0256e+08;-0.679071;-5.81721
1.02796e+08;-0.681491;-5.8359
1.03033e+08;-0.68442;-5.85739
1.03271e+08;-0.684578;-5.8623
1.03509e+08;-0.68523;-5.86997
1.03747e+08;-0.719197;-5.89258
1.03987e+08;-0.719521;-5.89746
1.04226e+08;-0.721014;-5.91081
1.04467e+08;-0.722517;-5.92418
1.04707e+08;-0.724374;-5.93748
1.04949e+08;-0.72572;-5.95096
1.05191e+08;-0.728964;-5.9728
1.05433e+08;-0.730681;-5.98625
1.05676e+08;-0.72999;-5.98555
1.0592e+08;-0.732408;-6.00481
1.06164e+08;-0.735538;-6.02689
1.06409e+08;-0.735719;-6.03193
1.06654e+08;-0.738879;-6.0541
1.069e+08;-0.740475;-6.06778
1.07146e+08;-0.74208;-6.08149
1.07393e+08;-0.742273;-6.08657
1.07641e+08;-0.745494;-6.10893
1.07889e+08;-0.747126;-6.12273
1.08138e+08;-0.747507;-6.12778
1.08387e+08;-0.77778;-6.12805
1.08637e+08;-0.782364;-6.1594
1.08887e+08;-0.78292;-6.16442
1.09138e+08;-0.784411;-6.17839
1.0939e+08;-0.787753;-6.20107
1.09642e+08;-0.78796;-6.20625
1.09895e+08;-0.790971;-6.22914
1.10148e+08;-0.79323;-6.24301
1.10402e+08;-0.793083;-6.24833
1.10657e+08;-0.797276;-6.27729
1.10912e+08;-0.798431;-6.28533
1.11168e+08;-0.800001;-6.29956
1.11424e+08;-0.801579;-6.31382
1.11681e+08;-0.803719;-6.32792
1.11938e+08;-0.8055;-6.34218
1.12196e+08;-0.807107;-6.35653
1.12455e+08;-0.839139;-6.36579
1.12714e+08;-0.840948;-6.38013
1.12974e+08;-0.843954;-6.40052
1.13234e+08;-0.844782;-6.40883
1.13495e+08;-0.847631;-6.42936
1.13757e+08;-0.849672;-6.44377
1.14019e+08;-0.850518;-6.45213
1.14282e+08;-0.850164;-6.45443
1.14546e+08;-0.855483;-6.48729
1.1481e+08;-0.857378;-6.50188
1.15074e+08;-0.858249;-6.51032
1.1534e+08;-0.859972;-6.52502
1.15605e+08;-0.863126;-6.54584
1.15872e+08;-0.864016;-6.55432
1.16139e+08;-0.86701;-6.57529
1.16407e+08;-0.867913;-6.58381
1.16675e+08;-0.899407;-6.59025
1.16944e+08;-0.901187;-6.60512
1.17214e+08;-0.902977;-6.62002
1.17484e+08;-0.906892;-6.64427
1.17755e+08;-0.907164;-6.64971
1.18026e+08;-0.909371;-6.66457
1.18298e+08;-0.912952;-6.68911
1.18571e+08;-0.914995;-6.70412
1.18844e+08;-0.916854;-6.71923
1.19118e+08;-0.920421;-6.74055
1.19393e+08;-0.921383;-6.74926
1.19668e+08;-0.923079;-6.76454
1.19944e+08;-0.923194;-6.77013
1.20221e+08;-0.927482;-6.79483
1.20498e+08;-0.960876;-6.81111
1.20775e+08;-0.963011;-6.82637
1.21054e+08;-0.963115;-6.83202
1.21333e+08;-0.967116;-6.85706
1.21613e+08;-0.969087;-6.87249
1.21893e+08;-0.967839;-6.87173
1.22174e+08;-0.973658;-6.90323
1.22456e+08;-0.975463;-6.91882
1.22738e+08;-0.974414;-6.91797
1.23021e+08;-0.977028;-6.93331
1.23305e+08;-0.980047;-6.95555
1.23589e+08;-0.983993;-6.98109
1.23874e+08;-0.986255;-6.9967
1.24159e+08;-0.986815;-7.00232
1.24445e+08;-1.02253;-7.02895
1.24732e+08;-1.02103;-7.02824
1.2502e+08;-1.02477;-7.05054
1.25308e+08;-1.02886;-7.0764
1.25597e+08;-1.02652;-7.06883
1.25887e+08;-1.03135;-7.09804
1.26177e+08;-1.03571;-7.12399
1.26468e+08;-1.03608;-7.12977
1.26759e+08;-1.03805;-7.14584
1.27051e+08;-1.04447;-7.18206
1.27344e+08;-1.04116;-7.17113
1.27638e+08;-1.04526;-7.19377
1.27932e+08;-1.04749;-7.20989
1.28227e+08;-1.08124;-7.22707
1.28523e+08;-1.08218;-7.23642
1.28819e+08;-1.08444;-7.25263
1.29116e+08;-1.08692;-7.26879
1.29413e+08;-1.08941;-7.28498
1.29712e+08;-1.09304;-7.30819
1.30011e+08;-1.09402;-7.31763
1.30311e+08;-1.095;-7.32708
1.30611e+08;-1.10044;-7.3572
1.30912e+08;-1.10279;-7.37365
1.31214e+08;-1.10516;-7.39014
1.31516e+08;-1.10775;-7.40658
1.3182e+08;-1.13871;-7.41026
1.32123e+08;-1.14111;-7.42682
1.32428e+08;-1.14512;-7.45036
1.32733e+08;-1.14734;-7.46708
1.33039e+08;-1.14859;-7.47662
1.33346e+08;-1.15245;-7.50039
1.33653e+08;-1.15372;-7.50996
1.33961e+08;-1.15619;-7.52672
1.3427e+08;-1.1601;-7.55064
1.3458e+08;-1.16261;-7.56748
1.3489e+08;-1.16761;-7.59492
1.35201e+08;-1.19985;-7.60592
1.35513e+08;-1.20011;-7.6122
1.35825e+08;-1.23019;-7.61237
1.36138e+08;-1.20777;-7.65681
1.36452e+08;-1.20849;-7.66294
1.36767e+08;-1.21298;-7.69096
1.37082e+08;-1.24052;-7.68045
1.37398e+08;-1.21802;-7.72534
1.37715e+08;-1.22089;-7.74245
1.38032e+08;-1.224;-7.7595
1.3835e+08;-1.22668;-7.77676
1.38669e+08;-1.22677;-7.78325
1.38989e+08;-1.26171;-7.80531
1.39309e+08;-1.2662;-7.82993
1.3963e+08;-1.26762;-7.83987
1.39952e+08;-1.26992;-7.85748
1.40275e+08;-1.27313;-7.87475
1.40598e+08;-1.27546;-7.89243
1.40923e+08;-1.30466;-7.88895
1.41247e+08;-1.28333;-7.9347
1.41573e+08;-1.28571;-7.9525
1.41899e+08;-1.28855;-7.97015
1.42226e+08;-1.34818;-7.96407
1.42554e+08;-1.31878;-7.97689
1.42883e+08;-1.35346;-7.99963
1.43212e+08;-1.35681;-8.01718
1.43543e+08;-1.33302;-8.05244
1.43873e+08;-1.33738;-8.07797
1.44205e+08;-1.36557;-8.0706
1.44538e+08;-1.34187;-8.10608
1.44871e+08;-1.37103;-8.10659
1.45205e+08;-1.34739;-8.14221
1.45539e+08;-1.40794;-8.14392
1.45875e+08;-1.41095;-8.16194
1.46211e+08;-1.38351;-8.17839
1.46548e+08;-1.3905;-8.21592
1.46886e+08;-1.42056;-8.21601
1.47225e+08;-1.42317;-8.23438
1.47564e+08;-1.4272;-8.25216
1.47904e+08;-1.42938;-8.27081
1.48245e+08;-1.43251;-8.28908
1.48587e+08;-1.46707;-8.3086
1.4893e+08;-1.43928;-8.32551
1.49273e+08;-1.44199;-8.3441
1.49617e+08;-1.44518;-8.36251
1.49962e+08;-1.44684;-8.37301
1.50308e+08;-1.45115;-8.39965
1.50654e+08;-1.4863;-8.41918
1.51001e+08;-1.48909;-8.43796
1.5135e+08;-1.46092;-8.45531
1.51698e+08;-1.49359;-8.46736
1.52048e+08;-1.4985;-8.49406
1.52399e+08;-1.50183;-8.51276
1.5275e+08;-1.50518;-8.53149
1.53102e+08;-1.53952;-8.55173
1.53455e+08;-1.51192;-8.56907
1.53809e+08;-1.54631;-8.58938
1.54163e+08;-1.51826;-8.60702
1.54519e+08;-1.52004;-8.61777
1.54875e+08;-1.55231;-8.63023
1.55232e+08;-1.55792;-8.65715
1.5559e+08;-1.56141;-8.67616
1.55949e+08;-1.56442;-8.69544
1.56308e+08;-1.57013;-8.72254
1.56668e+08;-1.57318;-8.74191
1.5703e+08;-1.57723;-8.76085
1.57392e+08;-1.5786;-8.77199
1.57754e+08;-1.58343;-8.79977
1.58118e+08;-1.61407;-8.80412
1.58483e+08;-1.61818;-8.82317
1.58848e+08;-1.62133;-8.84273
1.59214e+08;-1.62675;-8.87047
1.59581e+08;-1.62866;-8.88148
1.59949e+08;-1.63705;-8.92179
1.60318e+08;-1.64079;-8.9413
1.60687e+08;-1.6411;-8.94859
1.61058e+08;-1.67702;-8.97371
1.61429e+08;-1.67784;-8.98078
1.61801e+08;-1.68645;-9.02148
1.62174e+08;-1.68494;-9.0203
1.62548e+08;-1.68826;-9.04024
1.62923e+08;-1.69161;-9.06021
1.63298e+08;-1.69598;-9.07973
1.63675e+08;-1.73207;-9.10517
1.64052e+08;-1.73788;-9.13363
1.6443e+08;-1.73459;-9.12843
1.64809e+08;-1.74285;-9.16534
1.65189e+08;-1.74874;-9.19396
1.6557e+08;-1.74646;-9.18821
1.65952e+08;-1.75432;-9.22559
1.66334e+08;-1.75887;-9.2454
1.66718e+08;-1.79023;-9.25429
1.67102e+08;-1.79378;-9.27467
1.67487e+08;-1.80361;-9.31643
1.67873e+08;-1.80523;-9.32814
1.6826e+08;-1.80884;-9.34867
1.68648e+08;-1.81248;-9.36923
1.69037e+08;-1.81336;-9.37637
1.69427e+08;-1.84911;-9.39802
1.69817e+08;-1.85563;-9.43219
1.70209e+08;-1.85987;-9.45264
1.70601e+08;-1.86361;-9.4734
1.70995e+08;-1.86736;-9.4942
1.71389e+08;-1.86827;-9.5014
1.71784e+08;-1.87258;-9.52197
1.7218e+08;-1.90536;-9.53548
1.72577e+08;-1.9097;-9.55611
1.72975e+08;-1.91566;-9.58606
1.73373e+08;-1.92006;-9.60678
1.73773e+08;-1.92448;-9.62755
1.74174e+08;-1.92572;-9.63985
1.74575e+08;-1.93179;-9.67003
1.74978e+08;-1.96573;-9.68313
1.75381e+08;-1.96969;-9.70431
1.75785e+08;-1.97149;-9.71641
1.76191e+08;-1.97769;-9.74679
1.76597e+08;-1.98172;-9.76809
1.77004e+08;-1.98631;-9.78914
1.77412e+08;-1.99092;-9.81022
1.77821e+08;-2.0244;-9.82376
1.78231e+08;-2.03267;-9.85851
1.78642e+08;-2.03318;-9.86637
1.79053e+08;-2.03679;-9.88818
1.79466e+08;-2.04746;-9.93243
1.7988e+08;-2.04516;-9.93133
1.80295e+08;-2.08296;-9.95842
1.8071e+08;-2.08721;-9.9801
1.81127e+08;-2.08627;-9.98342
1.81544e+08;-2.09866;-10.0327
1.81963e+08;-2.10298;-10.0545
1.82382e+08;-2.10441;-10.0672
1.82803e+08;-2.13656;-10.0764
1.83224e+08;-2.14538;-10.1121
1.83647e+08;-2.17017;-10.0985
1.8407e+08;-2.17512;-10.1201
1.84494e+08;-2.15528;-10.1635
1.8492e+08;-2.16424;-10.1995
1.85346e+08;-2.18843;-10.1861
1.85773e+08;-2.22602;-10.2141
1.86201e+08;-2.20437;-10.2536
1.86631e+08;-2.21004;-10.2752
1.87061e+08;-2.24019;-10.2802
1.87492e+08;-2.22328;-10.3341
1.87924e+08;-2.24938;-10.3248
1.88358e+08;-2.25963;-10.3661
1.88792e+08;-2.2909;-10.3705
1.89227e+08;-2.27013;-10.4103
1.89663e+08;-2.30029;-10.4154
1.90101e+08;-2.27902;-10.4556
1.90539e+08;-2.30977;-10.4604
1.90978e+08;-2.31975;-10.5025
1.91418e+08;-2.35162;-10.5066
1.9186e+08;-2.35474;-10.5302
1.92302e+08;-2.36073;-10.5522
1.92745e+08;-2.33445;-10.5733
1.9319e+08;-2.3705;-10.5977
1.93635e+08;-2.37542;-10.6205
1.94081e+08;-2.38037;-10.6434
1.94529e+08;-2.38322;-10.656
1.94977e+08;-2.4215;-10.6909
1.95427e+08;-2.39535;-10.7121
1.95877e+08;-2.42884;-10.7269
1.96329e+08;-2.43448;-10.7496
1.96781e+08;-2.44232;-10.7826
1.97235e+08;-2.47969;-10.8126
1.9769e+08;-2.45201;-10.8293
1.98145e+08;-2.48616;-10.8438
1.98602e+08;-2.49194;-10.8666
1.9906e+08;-2.49657;-10.8903
1.99519e+08;-2.50632;-10.9284
1.99979e+08;-2.50708;-10.9369
2.0044e+08;-2.53835;-10.9472
2.00902e+08;-2.55;-10.9906
2.01365e+08;-2.55653;-11.0133
2.01829e+08;-2.56132;-11.0372
2.02294e+08;-2.56614;-11.0611
2.02761e+08;-2.60339;-11.0861
2.03228e+08;-2.6124;-11.1196
2.03697e+08;-2.60956;-11.118
2.04166e+08;-2.62045;-11.1567
2.04637e+08;-2.6254;-11.1808
2.05109e+08;-2.65435;-11.1806
2.05582e+08;-2.65992;-11.2044
2.06055e+08;-2.66552;-11.2282
2.06531e+08;-2.67418;-11.2624
2.07007e+08;-2.67924;-11.2867
2.07484e+08;-2.7137;-11.3016
2.07962e+08;-2.7188;-11.326
2.08442e+08;-2.72454;-11.35
2.08922e+08;-2.73281;-11.385
2.09404e+08;-2.73609;-11.3982
2.09886e+08;-2.77001;-11.4136
2.1037e+08;-2.77525;-11.4381
2.10855e+08;-2.78488;-11.4725
2.11341e+08;-2.79079;-11.4967
2.11829e+08;-2.82478;-11.5122
2.12317e+08;-2.8352;-11.5525
2.12806e+08;-2.83611;-11.5613
2.13297e+08;-2.84723;-11.6013
2.13789e+08;-2.85328;-11.6258
2.14281e+08;-2.88737;-11.6414
2.14775e+08;-2.89286;-11.6663
2.15271e+08;-2.89117;-11.6702
2.15767e+08;-2.90848;-11.7262
2.16264e+08;-2.93664;-11.7262
2.16763e+08;-2.94285;-11.7508
2.17262e+08;-2.94379;-11.7597
2.17763e+08;-2.96078;-11.8164
2.18265e+08;-2.96708;-11.8412
2.18768e+08;-2.99459;-11.8416
2.19273e+08;-3.00559;-11.8765
2.19778e+08;-3.01135;-11.9018
2.20285e+08;-3.02332;-11.943
2.20793e+08;-3.05551;-11.9535
2.21302e+08;-3.05725;-11.9684
2.21812e+08;-3.06436;-11.993
2.22323e+08;-3.06612;-12.0079
2.22836e+08;-3.10812;-12.0454
2.2335e+08;-3.11407;-12.071
2.23864e+08;-3.12132;-12.0957
2.2438e+08;-3.12796;-12.1209
2.24898e+08;-3.12915;-12.1364
2.25416e+08;-3.1678;-12.1631
2.25936e+08;-3.17389;-12.1889
2.26457e+08;-3.18128;-12.2137
2.26979e+08;-3.22452;-12.2578
2.27502e+08;-3.19297;-12.2659
2.28026e+08;-3.23244;-12.2923
2.28552e+08;-3.2445;-12.3347
2.29079e+08;-3.27843;-12.3513
2.29607e+08;-3.28475;-12.3774
2.30136e+08;-3.29237;-12.4026
2.30667e+08;-3.2646;-12.4221
2.31199e+08;-3.3058;-12.4544
2.31732e+08;-3.34491;-12.4815
2.32266e+08;-3.31806;-12.5073
2.32801e+08;-3.34443;-12.5014
2.33338e+08;-3.36378;-12.5609
2.33876e+08;-3.37099;-12.5868
2.34415e+08;-3.39949;-12.5861
2.34955e+08;-3.40609;-12.6125
2.35497e+08;-3.44016;-12.6293
2.3604e+08;-3.45141;-12.6668
2.36584e+08;-3.45875;-12.6928
2.3713e+08;-3.46483;-12.7199
2.37676e+08;-3.50028;-12.7358
2.38224e+08;-3.51173;-12.7735
2.38773e+08;-3.51387;-12.7891
2.39324e+08;-3.52542;-12.8269
2.39875e+08;-3.55965;-12.8439
2.40428e+08;-3.57491;-12.8862
2.40983e+08;-3.57481;-12.8965
2.41538e+08;-3.61618;-12.9301
2.42095e+08;-3.6232;-12.9571
2.42653e+08;-3.62959;-12.9845
2.43212e+08;-3.63149;-12.9934
2.43773e+08;-3.67301;-13.0271
2.44335e+08;-3.66555;-13.0205
2.44898e+08;-3.68667;-13.0818
2.45463e+08;-3.72172;-13.0985
2.46029e+08;-3.72829;-13.1261
2.46596e+08;-3.73917;-13.1657
2.47164e+08;-3.7435;-13.18
2.47734e+08;-3.78162;-13.2097
2.48305e+08;-3.794;-13.2484
2.48878e+08;-3.78332;-13.2287
2.49451e+08;-3.83026;-13.2742
