"acfrequency";"r Z";"i Z"
9.97647e+07;1.42279;2.08303
9.99947e+07;1.4232;2.08783
1.00225e+08;1.42361;2.09263
1.00456e+08;1.42403;2.09744
1.00688e+08;1.42445;2.10227
1.0092e+08;1.42487;2.10711
1.01153e+08;1.42529;2.11195
1.01386e+08;1.42571;2.11681
1.0162e+08;1.42614;2.12168
1.01854e+08;1.42656;2.12656
1.02089e+08;1.42699;2.13146
1.02324e+08;1.42743;2.13636
1.0256e+08;1.42786;2.14127
1.02796e+08;1.4283;2.1462
1.03033e+08;1.42873;2.15114
1.03271e+08;1.42917;2.15609
1.03509e+08;1.42961;2.16105
1.03747e+08;1.43006;2.16602
1.03987e+08;1.4305;2.171
1.04226e+08;1.43095;2.17599
1.04467e+08;1.4314;2.181
1.04707e+08;1.43185;2.18602
1.04949e+08;1.43231;2.19104
1.05191e+08;1.43276;2.19608
1.05433e+08;1.43322;2.20114
1.05676e+08;1.43368;2.2062
1.0592e+08;1.43415;2.21127
1.06164e+08;1.43461;2.21636
1.06409e+08;1.43508;2.22146
1.06654e+08;1.43555;2.22657
1.069e+08;1.43602;2.23169
1.07146e+08;1.43649;2.23682
1.07393e+08;1.43697;2.24197
1.07641e+08;1.43744;2.24712
1.07889e+08;1.43792;2.25229
1.08138e+08;1.43841;2.25747
1.08387e+08;1.43889;2.26266
1.08637e+08;1.43938;2.26787
1.08887e+08;1.43987;2.27308
1.09138e+08;1.44036;2.27831
1.0939e+08;1.44085;2.28355
1.09642e+08;1.44135;2.2888
1.09895e+08;1.44184;2.29407
1.10148e+08;1.44234;2.29934
1.10402e+08;1.44285;2.30463
1.10657e+08;1.44335;2.30993
1.10912e+08;1.44386;2.31524
1.11168e+08;1.44437;2.32057
1.11424e+08;1.44488;2.3259
1.11681e+08;1.44539;2.33125
1.11938e+08;1.44591;2.33661
1.12196e+08;1.44643;2.34199
1.12455e+08;1.44695;2.34737
1.12714e+08;1.44747;2.35277
1.12974e+08;1.448;2.35818
1.13234e+08;1.44853;2.3636
1.13495e+08;1.44906;2.36904
1.13757e+08;1.44959;2.37448
1.14019e+08;1.45013;2.37994
1.14282e+08;1.45067;2.38542
1.14546e+08;1.45121;2.3909
1.1481e+08;1.45175;2.3964
1.15074e+08;1.4523;2.40191
1.1534e+08;1.45285;2.40743
1.15605e+08;1.4534;2.41297
1.15872e+08;1.45395;2.41852
1.16139e+08;1.45451;2.42408
1.16407e+08;1.45507;2.42965
1.16675e+08;1.45563;2.43523
1.16944e+08;1.45619;2.44083
1.17214e+08;1.45676;2.44645
1.17484e+08;1.45733;2.45207
1.17755e+08;1.4579;2.45771
1.18026e+08;1.45847;2.46336
1.18298e+08;1.45905;2.46902
1.18571e+08;1.45963;2.4747
1.18844e+08;1.46021;2.48039
1.19118e+08;1.4608;2.48609
1.19393e+08;1.46138;2.4918
1.19668e+08;1.46197;2.49753
1.19944e+08;1.46257;2.50327
1.20221e+08;1.46316;2.50903
1.20498e+08;1.46376;2.51479
1.20775e+08;1.46436;2.52057
1.21054e+08;1.46497;2.52637
1.21333e+08;1.46557;2.53217
1.21613e+08;1.46618;2.538
1.21893e+08;1.4668;2.54383
1.22174e+08;1.46741;2.54968
1.22456e+08;1.46803;2.55554
1.22738e+08;1.46865;2.56141
1.23021e+08;1.46927;2.5673
1.23305e+08;1.4699;2.5732
1.23589e+08;1.47053;2.57911
1.23874e+08;1.47116;2.58504
1.24159e+08;1.4718;2.59098
1.24445e+08;1.47244;2.59694
1.24732e+08;1.47308;2.6029
1.2502e+08;1.47372;2.60889
1.25308e+08;1.47437;2.61488
1.25597e+08;1.47502;2.62089
1.25887e+08;1.47567;2.62691
1.26177e+08;1.47633;2.63295
1.26468e+08;1.47699;2.639
1.26759e+08;1.47765;2.64507
1.27051e+08;1.47832;2.65114
1.27344e+08;1.47899;2.65724
1.27638e+08;1.47966;2.66334
1.27932e+08;1.48033;2.66946
1.28227e+08;1.48101;2.6756
1.28523e+08;1.48169;2.68174
1.28819e+08;1.48237;2.68791
1.29116e+08;1.48306;2.69408
1.29413e+08;1.48375;2.70027
1.29712e+08;1.48445;2.70648
1.30011e+08;1.48514;2.71269
1.30311e+08;1.48584;2.71893
1.30611e+08;1.48655;2.72517
1.30912e+08;1.48725;2.73143
1.31214e+08;1.48796;2.73771
1.31516e+08;1.48867;2.744
1.3182e+08;1.48939;2.7503
1.32123e+08;1.49011;2.75662
1.32428e+08;1.49083;2.76295
1.32733e+08;1.49156;2.7693
1.33039e+08;1.49229;2.77566
1.33346e+08;1.49302;2.78204
1.33653e+08;1.49376;2.78843
1.33961e+08;1.4945;2.79484
1.3427e+08;1.49524;2.80126
1.3458e+08;1.49599;2.80769
1.3489e+08;1.49674;2.81414
1.35201e+08;1.49749;2.8206
1.35513e+08;1.49825;2.82708
1.35825e+08;1.49901;2.83358
1.36138e+08;1.49977;2.84008
1.36452e+08;1.50054;2.84661
1.36767e+08;1.50131;2.85315
1.37082e+08;1.50209;2.8597
1.37398e+08;1.50286;2.86627
1.37715e+08;1.50365;2.87285
1.38032e+08;1.50443;2.87945
1.3835e+08;1.50522;2.88606
1.38669e+08;1.50601;2.89269
1.38989e+08;1.50681;2.89933
1.39309e+08;1.50761;2.90599
1.3963e+08;1.50841;2.91266
1.39952e+08;1.50922;2.91935
1.40275e+08;1.51003;2.92606
1.40598e+08;1.51085;2.93277
1.40923e+08;1.51166;2.93951
1.41247e+08;1.51249;2.94626
1.41573e+08;1.51331;2.95302
1.41899e+08;1.51414;2.9598
1.42226e+08;1.51498;2.9666
1.42554e+08;1.51581;2.97341
1.42883e+08;1.51666;2.98024
1.43212e+08;1.5175;2.98708
1.43543e+08;1.51835;2.99394
1.43873e+08;1.5192;3.00081
1.44205e+08;1.52006;3.0077
1.44538e+08;1.52092;3.01461
1.44871e+08;1.52179;3.02153
1.45205e+08;1.52266;3.02846
1.45539e+08;1.52353;3.03542
1.45875e+08;1.52441;3.04238
1.46211e+08;1.52529;3.04937
1.46548e+08;1.52617;3.05637
1.46886e+08;1.52706;3.06338
1.47225e+08;1.52796;3.07042
1.47564e+08;1.52885;3.07746
1.47904e+08;1.52975;3.08453
1.48245e+08;1.53066;3.09161
1.48587e+08;1.53157;3.0987
1.4893e+08;1.53248;3.10582
1.49273e+08;1.5334;3.11294
1.49617e+08;1.53433;3.12009
1.49962e+08;1.53525;3.12725
1.50308e+08;1.53618;3.13443
1.50654e+08;1.53712;3.14162
1.51001e+08;1.53806;3.14883
1.5135e+08;1.539;3.15605
1.51698e+08;1.53995;3.1633
1.52048e+08;1.5409;3.17056
1.52399e+08;1.54186;3.17783
1.5275e+08;1.54282;3.18512
1.53102e+08;1.54379;3.19243
1.53455e+08;1.54476;3.19976
1.53809e+08;1.54574;3.2071
1.54163e+08;1.54671;3.21446
1.54519e+08;1.5477;3.22183
1.54875e+08;1.54869;3.22923
1.55232e+08;1.54968;3.23663
1.5559e+08;1.55068;3.24406
1.55949e+08;1.55168;3.2515
1.56308e+08;1.55269;3.25896
1.56668e+08;1.5537;3.26644
1.5703e+08;1.55472;3.27393
1.57392e+08;1.55574;3.28144
1.57754e+08;1.55676;3.28897
1.58118e+08;1.55779;3.29651
1.58483e+08;1.55883;3.30408
1.58848e+08;1.55987;3.31165
1.59214e+08;1.56091;3.31925
1.59581e+08;1.56196;3.32686
1.59949e+08;1.56302;3.33449
1.60318e+08;1.56408;3.34214
1.60687e+08;1.56514;3.34981
1.61058e+08;1.56621;3.35749
1.61429e+08;1.56728;3.36519
1.61801e+08;1.56836;3.37291
1.62174e+08;1.56945;3.38064
1.62548e+08;1.57053;3.3884
1.62923e+08;1.57163;3.39617
1.63298e+08;1.57273;3.40395
1.63675e+08;1.57383;3.41176
1.64052e+08;1.57494;3.41958
1.6443e+08;1.57605;3.42742
1.64809e+08;1.57717;3.43528
1.65189e+08;1.5783;3.44316
1.6557e+08;1.57943;3.45105
1.65952e+08;1.58056;3.45897
1.66334e+08;1.5817;3.4669
1.66718e+08;1.58285;3.47484
1.67102e+08;1.584;3.48281
1.67487e+08;1.58516;3.4908
1.67873e+08;1.58632;3.4988
1.6826e+08;1.58748;3.50682
1.68648e+08;1.58866;3.51486
1.69037e+08;1.58983;3.52291
1.69427e+08;1.59102;3.53099
1.69817e+08;1.5922;3.53908
1.70209e+08;1.5934;3.54719
1.70601e+08;1.5946;3.55532
1.70995e+08;1.5958;3.56347
1.71389e+08;1.59701;3.57164
1.71784e+08;1.59823;3.57983
1.7218e+08;1.59945;3.58803
1.72577e+08;1.60068;3.59625
1.72975e+08;1.60191;3.60449
1.73373e+08;1.60315;3.61275
1.73773e+08;1.60439;3.62103
1.74174e+08;1.60564;3.62933
1.74575e+08;1.6069;3.63765
1.74978e+08;1.60816;3.64598
1.75381e+08;1.60943;3.65434
1.75785e+08;1.6107;3.66271
1.76191e+08;1.61198;3.6711
1.76597e+08;1.61327;3.67951
1.77004e+08;1.61456;3.68794
1.77412e+08;1.61585;3.69639
1.77821e+08;1.61716;3.70486
1.78231e+08;1.61847;3.71334
1.78642e+08;1.61978;3.72185
1.79053e+08;1.6211;3.73038
1.79466e+08;1.62243;3.73892
1.7988e+08;1.62376;3.74748
1.80295e+08;1.6251;3.75607
1.8071e+08;1.62645;3.76467
1.81127e+08;1.6278;3.77329
1.81544e+08;1.62916;3.78193
1.81963e+08;1.63052;3.7906
1.82382e+08;1.63189;3.79928
1.82803e+08;1.63327;3.80798
1.83224e+08;1.63465;3.8167
1.83647e+08;1.63604;3.82544
1.8407e+08;1.63744;3.8342
1.84494e+08;1.63884;3.84298
1.8492e+08;1.64025;3.85177
1.85346e+08;1.64167;3.86059
1.85773e+08;1.64309;3.86943
1.86201e+08;1.64452;3.87829
1.86631e+08;1.64595;3.88717
1.87061e+08;1.64739;3.89607
1.87492e+08;1.64884;3.90499
1.87924e+08;1.6503;3.91393
1.88358e+08;1.65176;3.92289
1.88792e+08;1.65323;3.93187
1.89227e+08;1.6547;3.94087
1.89663e+08;1.65618;3.94989
1.90101e+08;1.65767;3.95893
1.90539e+08;1.65917;3.96799
1.90978e+08;1.66067;3.97707
1.91418e+08;1.66218;3.98617
1.9186e+08;1.6637;3.99529
1.92302e+08;1.66522;4.00444
1.92745e+08;1.66675;4.0136
1.9319e+08;1.66829;4.02278
1.93635e+08;1.66984;4.03199
1.94081e+08;1.67139;4.04121
1.94529e+08;1.67295;4.05046
1.94977e+08;1.67451;4.05973
1.95427e+08;1.67609;4.06901
1.95877e+08;1.67767;4.07832
1.96329e+08;1.67925;4.08765
1.96781e+08;1.68085;4.097
1.97235e+08;1.68245;4.10638
1.9769e+08;1.68406;4.11577
1.98145e+08;1.68568;4.12518
1.98602e+08;1.68731;4.13462
1.9906e+08;1.68894;4.14408
1.99519e+08;1.69058;4.15355
1.99979e+08;1.69223;4.16305
2.0044e+08;1.69388;4.17257
2.00902e+08;1.69554;4.18211
2.01365e+08;1.69721;4.19168
2.01829e+08;1.69889;4.20126
2.02294e+08;1.70058;4.21087
2.02761e+08;1.70227;4.2205
2.03228e+08;1.70397;4.23015
2.03697e+08;1.70568;4.23982
2.04166e+08;1.7074;4.24951
2.04637e+08;1.70912;4.25923
2.05109e+08;1.71086;4.26896
2.05582e+08;1.7126;4.27872
2.06055e+08;1.71435;4.2885
2.06531e+08;1.7161;4.29831
2.07007e+08;1.71787;4.30813
2.07484e+08;1.71964;4.31798
2.07962e+08;1.72142;4.32785
2.08442e+08;1.72321;4.33774
2.08922e+08;1.72501;4.34765
2.09404e+08;1.72682;4.35758
2.09886e+08;1.72863;4.36754
2.1037e+08;1.73046;4.37752
2.10855e+08;1.73229;4.38752
2.11341e+08;1.73413;4.39755
2.11829e+08;1.73598;4.4076
2.12317e+08;1.73783;4.41767
2.12806e+08;1.7397;4.42776
2.13297e+08;1.74157;4.43787
2.13789e+08;1.74346;4.44801
2.14281e+08;1.74535;4.45817
2.14775e+08;1.74725;4.46836
2.15271e+08;1.74916;4.47856
2.15767e+08;1.75107;4.48879
2.16264e+08;1.753;4.49904
2.16763e+08;1.75493;4.50932
2.17262e+08;1.75688;4.51961
2.17763e+08;1.75883;4.52994
2.18265e+08;1.76079;4.54028
2.18768e+08;1.76277;4.55065
2.19273e+08;1.76475;4.56104
2.19778e+08;1.76674;4.57145
2.20285e+08;1.76873;4.58189
2.20793e+08;1.77074;4.59235
2.21302e+08;1.77276;4.60283
2.21812e+08;1.77479;4.61334
2.22323e+08;1.77682;4.62387
2.22836e+08;1.77887;4.63442
2.2335e+08;1.78092;4.645
2.23864e+08;1.78299;4.6556
2.2438e+08;1.78506;4.66623
2.24898e+08;1.78714;4.67688
2.25416e+08;1.78923;4.68755
2.25936e+08;1.79134;4.69824
2.26457e+08;1.79345;4.70897
2.26979e+08;1.79557;4.71971
2.27502e+08;1.7977;4.73048
2.28026e+08;1.79984;4.74127
2.28552e+08;1.802;4.75209
2.29079e+08;1.80416;4.76293
2.29607e+08;1.80633;4.77379
2.30136e+08;1.80851;4.78468
2.30667e+08;1.8107;4.79559
2.31199e+08;1.8129;4.80653
2.31732e+08;1.81511;4.81749
2.32266e+08;1.81733;4.82848
2.32801e+08;1.81957;4.83949
2.33338e+08;1.82181;4.85053
2.33876e+08;1.82406;4.86159
2.34415e+08;1.82632;4.87267
2.34955e+08;1.8286;4.88378
2.35497e+08;1.83088;4.89492
2.3604e+08;1.83318;4.90607
2.36584e+08;1.83548;4.91726
2.3713e+08;1.8378;4.92847
2.37676e+08;1.84012;4.9397
2.38224e+08;1.84246;4.95096
2.38773e+08;1.84481;4.96224
2.39324e+08;1.84717;4.97355
2.39875e+08;1.84953;4.98489
2.40428e+08;1.85192;4.99625
2.40983e+08;1.85431;5.00763
2.41538e+08;1.85671;5.01904
2.42095e+08;1.85912;5.03048
2.42653e+08;1.86155;5.04194
2.43212e+08;1.86398;5.05342
2.43773e+08;1.86643;5.06493
2.44335e+08;1.86889;5.07647
2.44898e+08;1.87136;5.08803
2.45463e+08;1.87384;5.09962
2.46029e+08;1.87633;5.11124
2.46596e+08;1.87883;5.12288
2.47164e+08;1.88135;5.13454
2.47734e+08;1.88388;5.14624
2.48305e+08;1.88641;5.15795
2.48878e+08;1.88896;5.1697
2.49451e+08;1.89153;5.18147
2.50027e+08;1.8941;5.19326
2.50603e+08;1.89669;5.20508
2.51181e+08;1.89928;5.21693
2.5176e+08;1.90189;5.22881
2.5234e+08;1.90452;5.24071
2.52922e+08;1.90715;5.25264
2.53505e+08;1.90979;5.26459
2.54089e+08;1.91245;5.27657
2.54675e+08;1.91512;5.28858
2.55262e+08;1.91781;5.30061
2.55851e+08;1.9205;5.31267
2.5644e+08;1.92321;5.32476
2.57032e+08;1.92593;5.33687
2.57624e+08;1.92866;5.34901
2.58218e+08;1.9314;5.36118
2.58813e+08;1.93416;5.37337
2.5941e+08;1.93693;5.38559
2.60008e+08;1.93972;5.39784
2.60607e+08;1.94251;5.41011
2.61208e+08;1.94532;5.42242
2.6181e+08;1.94814;5.43474
2.62414e+08;1.95098;5.4471
2.63019e+08;1.95382;5.45948
2.63625e+08;1.95668;5.4719
2.64233e+08;1.95956;5.48433
2.64842e+08;1.96245;5.4968
2.65452e+08;1.96535;5.50929
2.66064e+08;1.96826;5.52181
2.66678e+08;1.97119;5.53436
2.67293e+08;1.97413;5.54694
2.67909e+08;1.97708;5.55954
2.68526e+08;1.98005;5.57217
2.69145e+08;1.98303;5.58483
2.69766e+08;1.98603;5.59752
2.70388e+08;1.98904;5.61024
2.71011e+08;1.99206;5.62298
2.71636e+08;1.9951;5.63575
2.72262e+08;1.99815;5.64855
2.7289e+08;2.00121;5.66138
2.73519e+08;2.00429;5.67424
2.74149e+08;2.00739;5.68712
2.74781e+08;2.01049;5.70003
2.75415e+08;2.01362;5.71297
2.7605e+08;2.01675;5.72594
2.76686e+08;2.0199;5.73894
2.77324e+08;2.02307;5.75197
2.77963e+08;2.02625;5.76502
2.78604e+08;2.02944;5.77811
2.79246e+08;2.03265;5.79122
2.7989e+08;2.03588;5.80436
2.80535e+08;2.03911;5.81753
2.81182e+08;2.04237;5.83073
2.8183e+08;2.04564;5.84396
2.8248e+08;2.04892;5.85721
2.83131e+08;2.05222;5.8705
2.83784e+08;2.05553;5.88381
2.84438e+08;2.05886;5.89716
2.85094e+08;2.06221;5.91053
2.85751e+08;2.06557;5.92393
2.8641e+08;2.06894;5.93737
2.8707e+08;2.07233;5.95083
2.87732e+08;2.07574;5.96432
2.88395e+08;2.07916;5.97784
2.8906e+08;2.0826;5.99139
2.89726e+08;2.08605;6.00497
2.90394e+08;2.08952;6.01858
2.91063e+08;2.09301;6.03222
2.91734e+08;2.09651;6.04589
2.92407e+08;2.10003;6.05958
2.93081e+08;2.10356;6.07331
2.93757e+08;2.10712;6.08707
2.94434e+08;2.11068;6.10086
2.95113e+08;2.11427;6.11468
2.95793e+08;2.11787;6.12853
2.96475e+08;2.12148;6.14241
2.97158e+08;2.12511;6.15632
2.97843e+08;2.12876;6.17026
2.9853e+08;2.13243;6.18423
