"acfrequency";"r Z";"i Z"
7.03029e+07;-0.316458;-4.02035
7.0465e+07;-0.316967;-4.02958
7.06274e+07;-0.31784;-4.03876
7.07903e+07;-0.318477;-4.048
7.09534e+07;-0.319947;-4.06306
7.1117e+07;-0.320125;-4.06648
7.1281e+07;-0.321489;-4.08163
7.14453e+07;-0.32167;-4.08507
7.161e+07;-0.322327;-4.09442
7.17751e+07;-0.354387;-4.1064
7.19405e+07;-0.355177;-4.11577
7.21064e+07;-0.385469;-4.11405
7.22726e+07;-0.386385;-4.12341
7.24392e+07;-0.357449;-4.14404
7.26062e+07;-0.387864;-4.14228
7.27736e+07;-0.388548;-4.15175
7.29413e+07;-0.389359;-4.16123
7.31095e+07;-0.360704;-4.18198
7.3278e+07;-0.390871;-4.18026
7.3447e+07;-0.39182;-4.18977
7.36163e+07;-0.363069;-4.21069
7.3786e+07;-0.363783;-4.22032
7.39561e+07;-0.364752;-4.22991
7.41266e+07;-0.365601;-4.23956
7.42975e+07;-0.366454;-4.24922
7.44687e+07;-0.365739;-4.24673
7.46404e+07;-0.397474;-4.25715
7.48125e+07;-0.398336;-4.26686
7.49849e+07;-0.36966;-4.28816
7.51578e+07;-0.370537;-4.29793
7.53311e+07;-0.371419;-4.30772
7.55047e+07;-0.401706;-4.30592
7.56788e+07;-0.402464;-4.31576
7.58532e+07;-0.403355;-4.32559
7.60281e+07;-0.373368;-4.33469
7.62034e+07;-0.405152;-4.34532
7.6379e+07;-0.376424;-4.36704
7.65551e+07;-0.37747;-4.37695
7.67316e+07;-0.378261;-4.38695
7.69085e+07;-0.379187;-4.39694
7.70858e+07;-0.409472;-4.39509
7.72635e+07;-0.381055;-4.41699
7.74416e+07;-0.381997;-4.42705
7.76201e+07;-0.38268;-4.43719
7.77991e+07;-0.412964;-4.43532
7.79784e+07;-0.445222;-4.44827
7.81582e+07;-0.446181;-4.45839
7.83384e+07;-0.447013;-4.46857
7.8519e+07;-0.44785;-4.47877
7.87e+07;-0.41764;-4.48606
7.88814e+07;-0.449804;-4.49918
7.90632e+07;-0.450656;-4.50945
7.92455e+07;-0.420456;-4.51678
7.94282e+07;-0.452508;-4.53002
7.96113e+07;-0.42218;-4.53742
7.97948e+07;-0.423319;-4.54771
7.99788e+07;-0.425738;-4.5712
8.01631e+07;-0.426624;-4.58163
8.03479e+07;-0.457162;-4.58187
8.05332e+07;-0.458326;-4.59225
8.07188e+07;-0.428017;-4.59975
8.09049e+07;-0.460264;-4.61319
8.10914e+07;-0.461173;-4.62371
8.12783e+07;-0.430873;-4.63126
8.14657e+07;-0.43366;-4.6551
8.16535e+07;-0.434589;-4.66572
8.18418e+07;-0.465273;-4.66592
8.20304e+07;-0.466071;-4.67659
8.22195e+07;-0.46715;-4.68722
8.24091e+07;-0.438636;-4.70833
8.2599e+07;-0.437819;-4.70556
8.27895e+07;-0.440694;-4.72978
8.29803e+07;-0.441521;-4.74059
8.31716e+07;-0.472216;-4.7408
8.33633e+07;-0.473331;-4.75157
8.35555e+07;-0.47417;-4.76242
8.37481e+07;-0.475297;-4.77324
8.39412e+07;-0.476288;-4.78411
8.41347e+07;-0.477426;-4.79497
8.43287e+07;-0.509489;-4.80668
8.45231e+07;-0.478571;-4.80994
8.47179e+07;-0.480737;-4.82773
8.49132e+07;-0.51282;-4.83951
8.5109e+07;-0.48264;-4.84977
8.53052e+07;-0.483816;-4.86077
8.55018e+07;-0.484997;-4.8718
8.56989e+07;-0.486041;-4.88289
8.58965e+07;-0.518016;-4.89484
8.60945e+07;-0.488292;-4.9051
8.6293e+07;-0.520426;-4.91707
8.64919e+07;-0.490568;-4.92741
8.66913e+07;-0.492971;-4.95049
8.68911e+07;-0.523652;-4.9507
8.70915e+07;-0.524593;-4.962
8.72922e+07;-0.525833;-4.97324
8.74935e+07;-0.526933;-4.98455
8.76952e+07;-0.528186;-4.99585
8.78973e+07;-0.529446;-5.00717
8.81e+07;-0.530566;-5.01855
8.8303e+07;-0.531691;-5.02996
8.85066e+07;-0.503265;-5.05265
8.87106e+07;-0.533961;-5.05285
8.89152e+07;-0.503868;-5.06354
8.91201e+07;-0.567345;-5.07667
8.93256e+07;-0.536809;-5.0825
8.95315e+07;-0.53797;-5.09405
8.97379e+07;-0.539138;-5.10562
8.99448e+07;-0.540924;-5.12212
9.01521e+07;-0.541644;-5.1288
9.03599e+07;-0.574547;-5.14621
9.05682e+07;-0.575593;-5.15793
9.0777e+07;-0.546002;-5.16872
9.09863e+07;-0.578162;-5.18134
9.1196e+07;-0.579228;-5.19314
9.14063e+07;-0.549502;-5.20404
9.1617e+07;-0.581838;-5.2167
9.18282e+07;-0.551335;-5.22269
9.20399e+07;-0.553215;-5.23955
9.22521e+07;-0.585576;-5.25229
9.24647e+07;-0.55588;-5.26331
9.26779e+07;-0.556345;-5.27025
9.28915e+07;-0.557615;-5.2822
9.31057e+07;-0.559543;-5.29925
9.33203e+07;-0.560673;-5.31131
9.35355e+07;-0.56228;-5.32326
9.37511e+07;-0.562765;-5.33027
9.39672e+07;-0.564733;-5.34747
9.41838e+07;-0.566048;-5.35959
9.4401e+07;-0.597812;-5.36748
9.46186e+07;-0.599827;-5.38479
9.48367e+07;-0.600849;-5.39708
9.50553e+07;-0.601662;-5.40409
9.52745e+07;-0.603172;-5.41629
9.54941e+07;-0.605068;-5.43379
9.57142e+07;-0.606436;-5.4461
9.59349e+07;-0.60711;-5.45322
9.6156e+07;-0.60817;-5.46566
9.63777e+07;-0.610588;-5.48318
9.65999e+07;-0.611115;-5.49039
9.68226e+07;-0.612518;-5.50282
9.70458e+07;-0.614808;-5.5205
9.72695e+07;-0.614468;-5.52252
9.74937e+07;-0.616776;-5.54026
9.77185e+07;-0.618773;-5.55815
9.79438e+07;-0.619653;-5.56536
9.81695e+07;-0.62094;-5.57799
9.83959e+07;-0.623297;-5.59591
9.86227e+07;-0.623865;-5.60325
9.885e+07;-0.625175;-5.61597
9.90779e+07;-0.627401;-5.63405
9.93063e+07;-0.659124;-5.64235
9.95352e+07;-0.660623;-5.65511
9.97647e+07;-0.662131;-5.66789
9.99947e+07;-0.663481;-5.68074
1.00225e+08;-0.665006;-5.69358
1.00456e+08;-0.666204;-5.70654
1.00688e+08;-0.666965;-5.71397
1.0092e+08;-0.669461;-5.7323
1.01153e+08;-0.67085;-5.7453
1.01386e+08;-0.672584;-5.75822
1.0162e+08;-0.675263;-5.77949
1.01854e+08;-0.675573;-5.7843
1.02089e+08;-0.676995;-5.79741
1.02324e+08;-0.678595;-5.81049
1.0256e+08;-0.679863;-5.82371
1.02796e+08;-0.681651;-5.83679
1.03033e+08;-0.683276;-5.84996
1.03271e+08;-0.68474;-5.86321
1.03509e+08;-0.686555;-5.87638
1.03747e+08;-0.719535;-5.89344
1.03987e+08;-0.719515;-5.89844
1.04226e+08;-0.719995;-5.90621
1.04467e+08;-0.724384;-5.93345
1.04707e+08;-0.724545;-5.93842
1.04949e+08;-0.727429;-5.96033
1.05191e+08;-0.727596;-5.96532
1.05433e+08;-0.729134;-5.97882
1.05676e+08;-0.730681;-5.99234
1.0592e+08;-0.733972;-6.01433
1.06164e+08;-0.735719;-6.02787
1.06409e+08;-0.737298;-6.0415
1.06654e+08;-0.738887;-6.05515
1.069e+08;-0.740307;-6.06889
1.07146e+08;-0.742267;-6.0825
1.07393e+08;-0.742639;-6.08753
1.07641e+08;-0.745685;-6.10996
1.07889e+08;-0.747319;-6.12376
1.08138e+08;-0.747522;-6.12888
1.08387e+08;-0.779265;-6.1379
1.08637e+08;-0.781097;-6.15171
1.08887e+08;-0.78441;-6.1743
1.09138e+08;-0.787379;-6.19401
1.0939e+08;-0.787956;-6.20215
1.09642e+08;-0.789653;-6.21614
1.09895e+08;-0.789502;-6.22145
1.10148e+08;-0.793438;-6.24411
1.10402e+08;-0.793293;-6.24943
1.10657e+08;-0.796535;-6.27242
1.10912e+08;-0.798463;-6.28651
1.11168e+08;-0.800994;-6.30674
1.11424e+08;-0.801797;-6.31495
1.11681e+08;-0.803939;-6.32906
1.11938e+08;-0.806091;-6.34321
1.12196e+08;-0.808863;-6.36355
1.12455e+08;-0.840544;-6.37295
1.12714e+08;-0.840991;-6.38136
1.12974e+08;-0.843369;-6.39555
1.13234e+08;-0.847028;-6.42221
1.13495e+08;-0.847866;-6.43055
1.13757e+08;-0.846685;-6.42668
1.14019e+08;-0.850757;-6.45334
1.14282e+08;-0.852441;-6.46793
1.14546e+08;-0.853947;-6.48261
1.1481e+08;-0.856216;-6.49707
1.15074e+08;-0.859531;-6.51775
1.1534e+08;-0.857772;-6.514
1.15605e+08;-0.863378;-6.5471
1.15872e+08;-0.865317;-6.56182
1.16139e+08;-0.867457;-6.5765
1.16407e+08;-0.869036;-6.59142
1.16675e+08;-0.900998;-6.60106
1.16944e+08;-0.902977;-6.61589
1.17214e+08;-0.903242;-6.62132
1.17484e+08;-0.907352;-6.64551
1.17755e+08;-0.91007;-6.6669
1.18026e+08;-0.909257;-6.66604
1.18298e+08;-0.911284;-6.681
1.18571e+08;-0.916377;-6.71183
1.18844e+08;-0.917328;-6.72052
1.19118e+08;-0.919005;-6.73573
1.19393e+08;-0.921083;-6.75085
1.19668e+08;-0.923563;-6.76585
1.19944e+08;-0.923679;-6.77146
1.20221e+08;-0.92598;-6.78658
1.20498e+08;-0.958751;-6.80306
1.20775e+08;-0.96088;-6.81831
1.21054e+08;-0.964865;-6.84331
1.21333e+08;-0.967024;-6.85865
1.21613e+08;-0.967536;-6.86418
1.21893e+08;-0.971377;-6.88941
1.22174e+08;-0.971701;-6.89504
1.22456e+08;-0.975578;-6.92038
1.22738e+08;-0.977996;-6.9358
1.23021e+08;-0.980025;-6.95139
1.23305e+08;-0.980369;-6.95706
1.23589e+08;-0.982616;-6.97263
1.23874e+08;-0.986988;-6.99809
1.24159e+08;-0.988862;-7.01389
1.24445e+08;-1.0203;-7.02076
1.24732e+08;-1.02137;-7.0298
1.2502e+08;-1.0247;-7.05226
1.25308e+08;-1.02723;-7.06795
1.25597e+08;-1.02832;-7.07704
1.25887e+08;-1.0315;-7.09972
1.26177e+08;-1.03386;-7.11558
1.26468e+08;-1.03497;-7.12473
1.26759e+08;-1.04062;-7.15754
1.27051e+08;-1.04282;-7.1736
1.27344e+08;-1.04301;-7.17949
1.27638e+08;-1.04584;-7.19536
1.27932e+08;-1.04657;-7.20475
1.28227e+08;-1.07989;-7.22209
1.28523e+08;-1.08366;-7.24504
1.28819e+08;-1.08461;-7.25442
1.29116e+08;-1.08709;-7.27059
1.29413e+08;-1.08938;-7.28688
1.29712e+08;-1.09189;-7.30311
1.30011e+08;-1.09575;-7.3263
1.30311e+08;-1.09808;-7.3427
1.30611e+08;-1.09794;-7.34517
1.30912e+08;-1.10185;-7.36848
1.31214e+08;-1.10829;-7.40592
1.31516e+08;-1.10659;-7.40148
1.3182e+08;-1.14268;-7.42951
1.32123e+08;-1.14292;-7.43567
1.32428e+08;-1.14491;-7.45246
1.32733e+08;-1.14798;-7.46886
1.33039e+08;-1.15;-7.48572
1.33346e+08;-1.15288;-7.50227
1.33653e+08;-1.15373;-7.51203
1.33961e+08;-1.15784;-7.53582
1.3427e+08;-1.16323;-7.56299
1.3458e+08;-1.16285;-7.56951
1.3489e+08;-1.16537;-7.5864
1.35201e+08;-1.16813;-7.60324
1.35513e+08;-1.20308;-7.62477
1.35825e+08;-1.20336;-7.63106
1.36138e+08;-1.23301;-7.63142
1.36452e+08;-1.20831;-7.66522
1.36767e+08;-1.21113;-7.68221
1.37082e+08;-1.21609;-7.71013
1.37398e+08;-1.21895;-7.72722
1.37715e+08;-1.21881;-7.73376
1.38032e+08;-1.2245;-7.76158
1.3835e+08;-1.22719;-7.77886
1.38669e+08;-1.25951;-7.79009
1.38989e+08;-1.26178;-7.80761
1.39309e+08;-1.26495;-7.8248
1.3963e+08;-1.26769;-7.8422
1.39952e+08;-1.27;-7.85983
1.40275e+08;-1.27456;-7.88462
1.40598e+08;-1.30197;-7.87384
1.40923e+08;-1.2788;-7.91217
1.41247e+08;-1.28342;-7.93711
1.41573e+08;-1.31081;-7.92625
1.41899e+08;-1.28728;-7.965
1.42226e+08;-1.32109;-7.98407
1.42554e+08;-1.3507;-7.9844
1.42883e+08;-1.35448;-8.00173
1.43212e+08;-1.33022;-8.03714
1.43543e+08;-1.35983;-8.03746
1.43873e+08;-1.33608;-8.07282
1.44205e+08;-1.36524;-8.07334
1.44538e+08;-1.34201;-8.10865
1.44871e+08;-1.37163;-8.10896
1.45205e+08;-1.34753;-8.14481
1.45539e+08;-1.37762;-8.14493
1.45875e+08;-1.41203;-8.16417
1.46211e+08;-1.4146;-8.18244
1.46548e+08;-1.41812;-8.20034
1.46886e+08;-1.38932;-8.21748
1.47225e+08;-1.3924;-8.23566
1.47564e+08;-1.4009;-8.27283
1.47904e+08;-1.43003;-8.27333
1.48245e+08;-1.40671;-8.30965
1.48587e+08;-1.46726;-8.31137
1.4893e+08;-1.43901;-8.32851
1.49273e+08;-1.44219;-8.3469
1.49617e+08;-1.47681;-8.36655
1.49962e+08;-1.44907;-8.38358
1.50308e+08;-1.48327;-8.40352
1.50654e+08;-1.48652;-8.42206
1.51001e+08;-1.48979;-8.44063
1.5135e+08;-1.4926;-8.45946
1.51698e+08;-1.49685;-8.47766
1.52048e+08;-1.49713;-8.48895
1.52399e+08;-1.50046;-8.50765
1.5275e+08;-1.50381;-8.52639
1.53102e+08;-1.54026;-8.5545
1.53455e+08;-1.51267;-8.57187
1.53809e+08;-1.54706;-8.5922
1.54163e+08;-1.51901;-8.60985
1.54519e+08;-1.55344;-8.63026
1.54875e+08;-1.55475;-8.64127
1.55232e+08;-1.56038;-8.66824
1.5559e+08;-1.56388;-8.68729
1.55949e+08;-1.56691;-8.7066
1.56308e+08;-1.57044;-8.72572
1.56668e+08;-1.57399;-8.74487
1.5703e+08;-1.57756;-8.76407
1.57392e+08;-1.58065;-8.78353
1.57754e+08;-1.61637;-8.80827
1.58118e+08;-1.61714;-8.81525
1.58483e+08;-1.62078;-8.83457
1.58848e+08;-1.62731;-8.86631
1.59214e+08;-1.62584;-8.86518
1.59581e+08;-1.62903;-8.88484
1.59949e+08;-1.63501;-8.91247
1.60318e+08;-1.63874;-8.93198
1.60687e+08;-1.64149;-8.95201
1.61058e+08;-1.67792;-8.97691
1.61429e+08;-1.67774;-8.98448
1.61801e+08;-1.68502;-9.01645
1.62174e+08;-1.68885;-9.03615
1.62548e+08;-1.6922;-9.05614
1.62923e+08;-1.69844;-9.08423
1.63298e+08;-1.69996;-9.09573
1.63675e+08;-1.7344;-9.11736
1.64052e+08;-1.73214;-9.11168
1.6443e+08;-1.73987;-9.1488
1.64809e+08;-1.73899;-9.15197
1.65189e+08;-1.74781;-9.18873
1.6557e+08;-1.75079;-9.20926
1.65952e+08;-1.75532;-9.22906
1.66334e+08;-1.75885;-9.24941
1.66718e+08;-1.79447;-9.27084
1.67102e+08;-1.79429;-9.27847
1.67487e+08;-1.80215;-9.31148
1.67873e+08;-1.80576;-9.33199
1.6826e+08;-1.80611;-9.33939
1.68648e+08;-1.81026;-9.35969
1.69037e+08;-1.81444;-9.38002
1.69427e+08;-1.84915;-9.40223
1.69817e+08;-1.85285;-9.42291
1.70209e+08;-1.86045;-9.45664
1.70601e+08;-1.86082;-9.46411
1.70995e+08;-1.8651;-9.48463
1.71389e+08;-1.86733;-9.49626
1.71784e+08;-1.87713;-9.53918
1.7218e+08;-1.90598;-9.53959
1.72577e+08;-1.91033;-9.56025
1.72975e+08;-1.91419;-9.58122
1.73373e+08;-1.92071;-9.61098
1.73773e+08;-1.92248;-9.623
1.74174e+08;-1.92692;-9.64381
1.74575e+08;-1.933;-9.67402
1.74978e+08;-1.96588;-9.68771
1.75381e+08;-1.96821;-9.69953
1.75785e+08;-1.97273;-9.72047
1.76191e+08;-1.97621;-9.74202
1.76597e+08;-1.98298;-9.7722
1.77004e+08;-1.99169;-9.80654
1.77412e+08;-1.9922;-9.81439
1.77821e+08;-2.02515;-9.82824
1.78231e+08;-2.02981;-9.84941
1.78642e+08;-2.0376;-9.88455
1.79053e+08;-2.03333;-9.87921
1.79466e+08;-2.04176;-9.91433
1.7988e+08;-2.04651;-9.93565
1.80295e+08;-2.08664;-9.9721
1.8071e+08;-2.08804;-9.98478
1.81127e+08;-2.0952;-10.0156
1.81544e+08;-2.09717;-10.028
1.81963e+08;-2.10384;-10.0592
1.82382e+08;-2.10529;-10.072
1.82803e+08;-2.13799;-10.0809
1.83224e+08;-2.14293;-10.1025
1.83647e+08;-2.15124;-10.1386
1.8407e+08;-2.15513;-10.1609
1.84494e+08;-2.15676;-10.1682
1.8492e+08;-2.16068;-10.1905
1.85346e+08;-2.19629;-10.2143
1.85773e+08;-2.22698;-10.2191
1.86201e+08;-2.20535;-10.2587
1.86631e+08;-2.23606;-10.2634
1.87061e+08;-2.21911;-10.3173
1.87492e+08;-2.24579;-10.3076
1.87924e+08;-2.25601;-10.3489
1.88358e+08;-2.28672;-10.3537
1.88792e+08;-2.26592;-10.3934
1.89227e+08;-2.2695;-10.4166
1.89663e+08;-2.30024;-10.4213
1.90101e+08;-2.28012;-10.461
1.90539e+08;-2.31663;-10.4849
1.90978e+08;-2.3468;-10.49
1.91418e+08;-2.35161;-10.5127
1.9186e+08;-2.35645;-10.5354
1.92302e+08;-2.36188;-10.5577
1.92745e+08;-2.36563;-10.5812
1.9319e+08;-2.40284;-10.605
1.93635e+08;-2.40778;-10.6278
1.94081e+08;-2.41274;-10.6507
1.94529e+08;-2.39414;-10.6961
1.94977e+08;-2.39215;-10.6945
1.95427e+08;-2.42506;-10.7097
1.95877e+08;-2.43011;-10.7327
1.96329e+08;-2.43851;-10.7654
1.96781e+08;-2.44421;-10.7881
1.97235e+08;-2.44935;-10.8113
1.9769e+08;-2.45115;-10.8248
1.98145e+08;-2.49197;-10.8645
1.98602e+08;-2.52898;-10.8892
1.9906e+08;-2.49795;-10.8963
1.99519e+08;-2.50379;-10.9193
1.99979e+08;-2.54195;-10.9491
2.0044e+08;-2.54669;-10.9729
2.00902e+08;-2.55262;-10.996
2.01365e+08;-2.55799;-11.0195
2.01829e+08;-2.5628;-11.0434
2.02294e+08;-2.56822;-11.067
2.02761e+08;-2.6049;-11.0924
2.03228e+08;-2.61038;-11.1161
2.03697e+08;-2.61169;-11.124
2.04166e+08;-2.6178;-11.1474
2.04637e+08;-2.65456;-11.1729
2.05109e+08;-2.65534;-11.1875
2.05582e+08;-2.66033;-11.2117
2.06055e+08;-2.67017;-11.2451
2.06531e+08;-2.67523;-11.2694
2.07007e+08;-2.68584;-11.309
2.07484e+08;-2.72523;-11.3393
2.07962e+08;-2.7248;-11.3424
2.08442e+08;-2.72936;-11.3673
2.08922e+08;-2.73264;-11.3805
2.09404e+08;-2.76909;-11.4068
2.09886e+08;-2.77433;-11.4314
2.1037e+08;-2.78141;-11.4548
2.10855e+08;-2.78353;-11.4689
2.11341e+08;-2.79766;-11.5193
2.11829e+08;-2.82663;-11.5193
2.12317e+08;-2.83769;-11.5592
2.12806e+08;-2.84634;-11.5947
2.13297e+08;-2.84853;-11.6089
2.13789e+08;-2.84946;-11.6177
2.14281e+08;-2.88215;-11.6277
2.14775e+08;-2.88764;-11.6526
2.15271e+08;-2.90099;-11.6982
2.15767e+08;-2.90988;-11.734
2.16264e+08;-2.93929;-11.7332
2.16763e+08;-2.9449;-11.7583
2.17262e+08;-2.95658;-11.7992
2.17763e+08;-2.95743;-11.8078
2.18265e+08;-2.99441;-11.8349
2.18768e+08;-2.99672;-11.8493
2.19273e+08;-3.00651;-11.885
2.19778e+08;-3.00947;-11.8991
2.20285e+08;-3.01997;-11.9345
2.20793e+08;-3.05712;-11.9618
2.21302e+08;-3.06424;-11.9864
2.21812e+08;-3.06663;-12.0009
2.22323e+08;-3.07607;-12.0374
2.22836e+08;-3.11044;-12.0534
2.2335e+08;-3.11705;-12.0786
2.23864e+08;-3.12305;-12.1043
2.2438e+08;-3.13331;-12.1406
2.24898e+08;-3.17279;-12.1734
2.25416e+08;-3.17023;-12.1713
2.25936e+08;-3.18062;-12.2078
2.26457e+08;-3.18313;-12.2226
2.26979e+08;-3.1893;-12.2484
2.27502e+08;-3.22686;-12.2762
2.28026e+08;-3.23437;-12.3013
2.28552e+08;-3.24127;-12.3268
2.29079e+08;-3.24757;-12.3529
2.29607e+08;-3.2539;-12.379
2.30136e+08;-3.2609;-12.4046
2.30667e+08;-3.30081;-12.4379
2.31199e+08;-3.30853;-12.4632
2.31732e+08;-3.34638;-12.4913
2.32266e+08;-3.32084;-12.5162
2.32801e+08;-3.32865;-12.5416
2.33338e+08;-3.38188;-12.5267
2.33876e+08;-3.39448;-12.5697
2.34415e+08;-3.38047;-12.6223
2.34955e+08;-3.38842;-12.6478
2.35497e+08;-3.44703;-12.65
2.3604e+08;-3.45042;-12.6645
2.36584e+08;-3.45713;-12.6911
2.3713e+08;-3.4685;-12.7287
2.37676e+08;-3.50203;-12.7462
2.38224e+08;-3.50884;-12.7729
2.38773e+08;-3.5123;-12.7875
2.39324e+08;-3.5512;-12.8157
2.39875e+08;-3.56853;-12.871
2.40428e+08;-3.5755;-12.8979
2.40983e+08;-3.57673;-12.9073
2.41538e+08;-3.61103;-12.9244
2.42095e+08;-3.61806;-12.9514
2.42653e+08;-3.62577;-12.9778
2.43212e+08;-3.63286;-13.0048
2.43773e+08;-3.67442;-13.0387
2.44335e+08;-3.68159;-13.0658
2.44898e+08;-3.6888;-13.0929
2.45463e+08;-3.72815;-13.1215
2.46029e+08;-3.73609;-13.1482
2.46596e+08;-3.7292;-13.141
2.47164e+08;-3.77721;-13.1933
2.47734e+08;-3.77764;-13.2029
2.48305e+08;-3.7933;-13.247
2.48878e+08;-3.79442;-13.256
2.49451e+08;-3.83331;-13.2853
2.50027e+08;-3.84012;-13.3133
