"acfrequency";"r Z";"i Z"
6.05302e+07;1.36634;1.26448
6.06697e+07;1.36649;1.26739
6.08096e+07;1.36664;1.27031
6.09498e+07;1.3668;1.27323
6.10903e+07;1.36695;1.27617
6.12311e+07;1.36711;1.2791
6.13723e+07;1.36726;1.28205
6.15137e+07;1.36742;1.285
6.16555e+07;1.36757;1.28796
6.17977e+07;1.36773;1.29093
6.19401e+07;1.36789;1.2939
6.20829e+07;1.36805;1.29688
6.2226e+07;1.36821;1.29987
6.23695e+07;1.36837;1.30286
6.25133e+07;1.36853;1.30586
6.26574e+07;1.36869;1.30887
6.28018e+07;1.36885;1.31188
6.29466e+07;1.36902;1.3149
6.30917e+07;1.36918;1.31793
6.32372e+07;1.36934;1.32097
6.33829e+07;1.36951;1.32401
6.35291e+07;1.36968;1.32706
6.36755e+07;1.36984;1.33012
6.38223e+07;1.37001;1.33318
6.39694e+07;1.37018;1.33625
6.41169e+07;1.37035;1.33933
6.42647e+07;1.37052;1.34241
6.44129e+07;1.37069;1.3455
6.45613e+07;1.37086;1.3486
6.47102e+07;1.37104;1.3517
6.48594e+07;1.37121;1.35482
6.50089e+07;1.37138;1.35794
6.51587e+07;1.37156;1.36106
6.53089e+07;1.37173;1.3642
6.54595e+07;1.37191;1.36734
6.56104e+07;1.37209;1.37049
6.57617e+07;1.37227;1.37364
6.59133e+07;1.37245;1.37681
6.60652e+07;1.37262;1.37998
6.62175e+07;1.37281;1.38316
6.63702e+07;1.37299;1.38634
6.65232e+07;1.37317;1.38953
6.66765e+07;1.37335;1.39273
6.68302e+07;1.37354;1.39594
6.69843e+07;1.37372;1.39915
6.71387e+07;1.37391;1.40238
6.72935e+07;1.37409;1.4056
6.74486e+07;1.37428;1.40884
6.76041e+07;1.37447;1.41208
6.77599e+07;1.37466;1.41534
6.79162e+07;1.37485;1.41859
6.80727e+07;1.37504;1.42186
6.82296e+07;1.37523;1.42514
6.83869e+07;1.37542;1.42842
6.85446e+07;1.37562;1.43171
6.87026e+07;1.37581;1.435
6.8861e+07;1.37601;1.43831
6.90197e+07;1.3762;1.44162
6.91788e+07;1.3764;1.44494
6.93383e+07;1.3766;1.44826
6.94982e+07;1.3768;1.4516
6.96584e+07;1.377;1.45494
6.9819e+07;1.3772;1.45829
6.99799e+07;1.3774;1.46165
7.01412e+07;1.3776;1.46501
7.03029e+07;1.37781;1.46839
7.0465e+07;1.37801;1.47177
7.06274e+07;1.37822;1.47515
7.07903e+07;1.37842;1.47855
7.09534e+07;1.37863;1.48196
7.1117e+07;1.37884;1.48537
7.1281e+07;1.37905;1.48879
7.14453e+07;1.37926;1.49221
7.161e+07;1.37947;1.49565
7.17751e+07;1.37968;1.49909
7.19405e+07;1.3799;1.50254
7.21064e+07;1.38011;1.506
7.22726e+07;1.38033;1.50947
7.24392e+07;1.38054;1.51295
7.26062e+07;1.38076;1.51643
7.27736e+07;1.38098;1.51992
7.29413e+07;1.3812;1.52342
7.31095e+07;1.38142;1.52693
7.3278e+07;1.38164;1.53044
7.3447e+07;1.38186;1.53396
7.36163e+07;1.38208;1.5375
7.3786e+07;1.38231;1.54103
7.39561e+07;1.38253;1.54458
7.41266e+07;1.38276;1.54814
7.42975e+07;1.38299;1.5517
7.44687e+07;1.38322;1.55527
7.46404e+07;1.38345;1.55885
7.48125e+07;1.38368;1.56244
7.49849e+07;1.38391;1.56604
7.51578e+07;1.38414;1.56964
7.53311e+07;1.38438;1.57326
7.55047e+07;1.38461;1.57688
7.56788e+07;1.38485;1.58051
7.58532e+07;1.38508;1.58415
7.60281e+07;1.38532;1.58779
7.62034e+07;1.38556;1.59145
7.6379e+07;1.3858;1.59511
7.65551e+07;1.38604;1.59878
7.67316e+07;1.38629;1.60246
7.69085e+07;1.38653;1.60615
7.70858e+07;1.38677;1.60985
7.72635e+07;1.38702;1.61355
7.74416e+07;1.38727;1.61727
7.76201e+07;1.38752;1.62099
7.77991e+07;1.38776;1.62472
7.79784e+07;1.38802;1.62846
7.81582e+07;1.38827;1.63221
7.83384e+07;1.38852;1.63596
7.8519e+07;1.38877;1.63973
7.87e+07;1.38903;1.6435
7.88814e+07;1.38929;1.64729
7.90632e+07;1.38954;1.65108
7.92455e+07;1.3898;1.65488
7.94282e+07;1.39006;1.65869
7.96113e+07;1.39032;1.6625
7.97948e+07;1.39058;1.66633
7.99788e+07;1.39085;1.67017
8.01631e+07;1.39111;1.67401
8.03479e+07;1.39138;1.67786
8.05332e+07;1.39165;1.68172
8.07188e+07;1.39191;1.68559
8.09049e+07;1.39218;1.68947
8.10914e+07;1.39246;1.69336
8.12783e+07;1.39273;1.69726
8.14657e+07;1.393;1.70116
8.16535e+07;1.39328;1.70508
8.18418e+07;1.39355;1.709
8.20304e+07;1.39383;1.71294
8.22195e+07;1.39411;1.71688
8.24091e+07;1.39439;1.72083
8.2599e+07;1.39467;1.72479
8.27895e+07;1.39495;1.72876
8.29803e+07;1.39523;1.73274
8.31716e+07;1.39552;1.73672
8.33633e+07;1.39581;1.74072
8.35555e+07;1.39609;1.74473
8.37481e+07;1.39638;1.74874
8.39412e+07;1.39667;1.75276
8.41347e+07;1.39696;1.7568
8.43287e+07;1.39726;1.76084
8.45231e+07;1.39755;1.76489
8.47179e+07;1.39785;1.76895
8.49132e+07;1.39814;1.77302
8.5109e+07;1.39844;1.7771
8.53052e+07;1.39874;1.78119
8.55018e+07;1.39904;1.78529
8.56989e+07;1.39935;1.7894
8.58965e+07;1.39965;1.79351
8.60945e+07;1.39996;1.79764
8.6293e+07;1.40026;1.80178
8.64919e+07;1.40057;1.80592
8.66913e+07;1.40088;1.81008
8.68911e+07;1.40119;1.81424
8.70915e+07;1.4015;1.81842
8.72922e+07;1.40182;1.8226
8.74935e+07;1.40213;1.82679
8.76952e+07;1.40245;1.831
8.78973e+07;1.40277;1.83521
8.81e+07;1.40309;1.83943
8.8303e+07;1.40341;1.84366
8.85066e+07;1.40373;1.8479
8.87106e+07;1.40406;1.85216
8.89152e+07;1.40438;1.85642
8.91201e+07;1.40471;1.86069
8.93256e+07;1.40504;1.86497
8.95315e+07;1.40537;1.86926
8.97379e+07;1.4057;1.87356
8.99448e+07;1.40603;1.87787
9.01521e+07;1.40637;1.88219
9.03599e+07;1.4067;1.88652
9.05682e+07;1.40704;1.89086
9.0777e+07;1.40738;1.89521
9.09863e+07;1.40772;1.89957
9.1196e+07;1.40806;1.90394
9.14063e+07;1.40841;1.90832
9.1617e+07;1.40875;1.91271
9.18282e+07;1.4091;1.91711
9.20399e+07;1.40945;1.92152
9.22521e+07;1.4098;1.92594
9.24647e+07;1.41015;1.93037
9.26779e+07;1.41051;1.93481
9.28915e+07;1.41086;1.93926
9.31057e+07;1.41122;1.94372
9.33203e+07;1.41158;1.94819
9.35355e+07;1.41194;1.95267
9.37511e+07;1.4123;1.95716
9.39672e+07;1.41266;1.96166
9.41838e+07;1.41303;1.96617
9.4401e+07;1.4134;1.9707
9.46186e+07;1.41376;1.97523
9.48367e+07;1.41413;1.97977
9.50553e+07;1.41451;1.98432
9.52745e+07;1.41488;1.98889
9.54941e+07;1.41526;1.99346
9.57142e+07;1.41563;1.99805
9.59349e+07;1.41601;2.00264
9.6156e+07;1.41639;2.00725
9.63777e+07;1.41678;2.01186
9.65999e+07;1.41716;2.01649
9.68226e+07;1.41755;2.02113
9.70458e+07;1.41793;2.02578
9.72695e+07;1.41832;2.03043
9.74937e+07;1.41871;2.0351
9.77185e+07;1.41911;2.03978
9.79438e+07;1.4195;2.04447
9.81695e+07;1.4199;2.04917
9.83959e+07;1.4203;2.05389
9.86227e+07;1.4207;2.05861
9.885e+07;1.4211;2.06334
9.90779e+07;1.42151;2.06809
9.93063e+07;1.42191;2.07284
9.95352e+07;1.42232;2.07761
9.97647e+07;1.42273;2.08239
9.99947e+07;1.42314;2.08717
1.00225e+08;1.42356;2.09197
1.00456e+08;1.42397;2.09678
1.00688e+08;1.42439;2.1016
1.0092e+08;1.42481;2.10644
1.01153e+08;1.42523;2.11128
1.01386e+08;1.42565;2.11613
1.0162e+08;1.42608;2.121
1.01854e+08;1.4265;2.12588
1.02089e+08;1.42693;2.13076
1.02324e+08;1.42736;2.13566
1.0256e+08;1.4278;2.14057
1.02796e+08;1.42823;2.14549
1.03033e+08;1.42867;2.15043
1.03271e+08;1.42911;2.15537
1.03509e+08;1.42955;2.16032
1.03747e+08;1.42999;2.16529
1.03987e+08;1.43044;2.17027
1.04226e+08;1.43089;2.17526
1.04467e+08;1.43134;2.18026
1.04707e+08;1.43179;2.18527
1.04949e+08;1.43224;2.19029
1.05191e+08;1.4327;2.19533
1.05433e+08;1.43315;2.20037
1.05676e+08;1.43361;2.20543
1.0592e+08;1.43408;2.2105
1.06164e+08;1.43454;2.21558
1.06409e+08;1.43501;2.22067
1.06654e+08;1.43547;2.22578
1.069e+08;1.43594;2.23089
1.07146e+08;1.43642;2.23602
1.07393e+08;1.43689;2.24116
1.07641e+08;1.43737;2.24631
1.07889e+08;1.43785;2.25147
1.08138e+08;1.43833;2.25665
1.08387e+08;1.43881;2.26184
1.08637e+08;1.4393;2.26703
1.08887e+08;1.43979;2.27224
1.09138e+08;1.44028;2.27747
1.0939e+08;1.44077;2.2827
1.09642e+08;1.44126;2.28795
1.09895e+08;1.44176;2.2932
1.10148e+08;1.44226;2.29847
1.10402e+08;1.44276;2.30376
1.10657e+08;1.44327;2.30905
1.10912e+08;1.44377;2.31436
1.11168e+08;1.44428;2.31967
1.11424e+08;1.44479;2.325
1.11681e+08;1.44531;2.33035
1.11938e+08;1.44582;2.3357
1.12196e+08;1.44634;2.34107
1.12455e+08;1.44686;2.34645
1.12714e+08;1.44738;2.35184
1.12974e+08;1.44791;2.35724
1.13234e+08;1.44844;2.36266
1.13495e+08;1.44897;2.36809
1.13757e+08;1.4495;2.37353
1.14019e+08;1.45003;2.37898
1.14282e+08;1.45057;2.38445
1.14546e+08;1.45111;2.38993
1.1481e+08;1.45165;2.39542
1.15074e+08;1.4522;2.40092
1.1534e+08;1.45275;2.40643
1.15605e+08;1.4533;2.41196
1.15872e+08;1.45385;2.4175
1.16139e+08;1.45441;2.42306
1.16407e+08;1.45496;2.42862
1.16675e+08;1.45552;2.4342
1.16944e+08;1.45609;2.43979
1.17214e+08;1.45665;2.4454
1.17484e+08;1.45722;2.45102
1.17755e+08;1.45779;2.45665
1.18026e+08;1.45836;2.46229
1.18298e+08;1.45894;2.46794
1.18571e+08;1.45952;2.47361
1.18844e+08;1.4601;2.47929
1.19118e+08;1.46068;2.48499
1.19393e+08;1.46127;2.4907
1.19668e+08;1.46186;2.49642
1.19944e+08;1.46245;2.50215
1.20221e+08;1.46305;2.5079
1.20498e+08;1.46364;2.51366
1.20775e+08;1.46424;2.51943
1.21054e+08;1.46485;2.52522
1.21333e+08;1.46545;2.53101
1.21613e+08;1.46606;2.53683
1.21893e+08;1.46667;2.54265
1.22174e+08;1.46729;2.54849
1.22456e+08;1.4679;2.55434
1.22738e+08;1.46852;2.56021
1.23021e+08;1.46915;2.56609
1.23305e+08;1.46977;2.57198
1.23589e+08;1.4704;2.57789
1.23874e+08;1.47103;2.58381
1.24159e+08;1.47167;2.58974
1.24445e+08;1.4723;2.59568
1.24732e+08;1.47294;2.60164
1.2502e+08;1.47359;2.60762
1.25308e+08;1.47423;2.6136
1.25597e+08;1.47488;2.6196
1.25887e+08;1.47553;2.62562
1.26177e+08;1.47619;2.63165
1.26468e+08;1.47685;2.63769
1.26759e+08;1.47751;2.64374
1.27051e+08;1.47817;2.64981
1.27344e+08;1.47884;2.65589
1.27638e+08;1.47951;2.66199
1.27932e+08;1.48018;2.6681
1.28227e+08;1.48086;2.67423
1.28523e+08;1.48154;2.68037
1.28819e+08;1.48222;2.68652
1.29116e+08;1.48291;2.69268
1.29413e+08;1.4836;2.69886
1.29712e+08;1.48429;2.70506
1.30011e+08;1.48498;2.71127
1.30311e+08;1.48568;2.71749
1.30611e+08;1.48638;2.72373
1.30912e+08;1.48709;2.72998
1.31214e+08;1.4878;2.73624
1.31516e+08;1.48851;2.74252
1.3182e+08;1.48922;2.74882
1.32123e+08;1.48994;2.75513
1.32428e+08;1.49066;2.76145
1.32733e+08;1.49139;2.76778
1.33039e+08;1.49211;2.77414
1.33346e+08;1.49285;2.7805
1.33653e+08;1.49358;2.78688
1.33961e+08;1.49432;2.79328
1.3427e+08;1.49506;2.79969
1.3458e+08;1.4958;2.80611
1.3489e+08;1.49655;2.81255
1.35201e+08;1.4973;2.819
1.35513e+08;1.49806;2.82547
1.35825e+08;1.49882;2.83195
1.36138e+08;1.49958;2.83845
1.36452e+08;1.50035;2.84496
1.36767e+08;1.50112;2.85149
1.37082e+08;1.50189;2.85803
1.37398e+08;1.50267;2.86458
1.37715e+08;1.50344;2.87116
1.38032e+08;1.50423;2.87774
1.3835e+08;1.50502;2.88434
1.38669e+08;1.50581;2.89096
1.38989e+08;1.5066;2.89759
1.39309e+08;1.5074;2.90424
1.3963e+08;1.5082;2.9109
1.39952e+08;1.50901;2.91757
1.40275e+08;1.50981;2.92427
1.40598e+08;1.51063;2.93097
1.40923e+08;1.51144;2.93769
1.41247e+08;1.51226;2.94443
1.41573e+08;1.51309;2.95118
1.41899e+08;1.51392;2.95795
1.42226e+08;1.51475;2.96474
1.42554e+08;1.51558;2.97153
1.42883e+08;1.51642;2.97835
1.43212e+08;1.51727;2.98518
1.43543e+08;1.51811;2.99202
1.43873e+08;1.51896;2.99888
1.44205e+08;1.51982;3.00576
1.44538e+08;1.52068;3.01265
1.44871e+08;1.52154;3.01956
1.45205e+08;1.52241;3.02648
1.45539e+08;1.52328;3.03342
1.45875e+08;1.52415;3.04037
1.46211e+08;1.52503;3.04734
1.46548e+08;1.52591;3.05433
1.46886e+08;1.5268;3.06133
1.47225e+08;1.52769;3.06835
1.47564e+08;1.52859;3.07538
1.47904e+08;1.52949;3.08243
1.48245e+08;1.53039;3.0895
1.48587e+08;1.5313;3.09658
1.4893e+08;1.53221;3.10368
1.49273e+08;1.53313;3.11079
1.49617e+08;1.53405;3.11792
1.49962e+08;1.53497;3.12506
1.50308e+08;1.5359;3.13223
1.50654e+08;1.53683;3.13941
1.51001e+08;1.53777;3.1466
1.5135e+08;1.53871;3.15381
1.51698e+08;1.53966;3.16104
1.52048e+08;1.54061;3.16828
1.52399e+08;1.54156;3.17554
1.5275e+08;1.54252;3.18282
1.53102e+08;1.54348;3.19011
1.53455e+08;1.54445;3.19742
1.53809e+08;1.54542;3.20474
1.54163e+08;1.5464;3.21209
1.54519e+08;1.54738;3.21945
1.54875e+08;1.54837;3.22682
1.55232e+08;1.54936;3.23421
1.5559e+08;1.55035;3.24162
1.55949e+08;1.55135;3.24905
1.56308e+08;1.55235;3.25649
1.56668e+08;1.55336;3.26395
1.5703e+08;1.55438;3.27143
1.57392e+08;1.55539;3.27892
1.57754e+08;1.55642;3.28643
1.58118e+08;1.55744;3.29396
1.58483e+08;1.55847;3.3015
1.58848e+08;1.55951;3.30906
1.59214e+08;1.56055;3.31664
1.59581e+08;1.5616;3.32424
1.59949e+08;1.56265;3.33185
1.60318e+08;1.56371;3.33948
1.60687e+08;1.56477;3.34713
1.61058e+08;1.56583;3.35479
1.61429e+08;1.5669;3.36247
1.61801e+08;1.56798;3.37017
1.62174e+08;1.56906;3.37789
1.62548e+08;1.57014;3.38562
1.62923e+08;1.57123;3.39337
1.63298e+08;1.57233;3.40114
1.63675e+08;1.57343;3.40893
1.64052e+08;1.57454;3.41673
1.6443e+08;1.57565;3.42455
1.64809e+08;1.57676;3.43239
1.65189e+08;1.57788;3.44025
1.6557e+08;1.57901;3.44812
1.65952e+08;1.58014;3.45601
1.66334e+08;1.58128;3.46392
1.66718e+08;1.58242;3.47185
1.67102e+08;1.58356;3.4798
1.67487e+08;1.58472;3.48776
1.67873e+08;1.58587;3.49574
1.6826e+08;1.58704;3.50374
1.68648e+08;1.5882;3.51176
1.69037e+08;1.58938;3.51979
1.69427e+08;1.59056;3.52785
1.69817e+08;1.59174;3.53592
1.70209e+08;1.59293;3.54401
1.70601e+08;1.59412;3.55212
1.70995e+08;1.59533;3.56024
1.71389e+08;1.59653;3.56839
1.71784e+08;1.59774;3.57655
1.7218e+08;1.59896;3.58473
1.72577e+08;1.60018;3.59293
1.72975e+08;1.60141;3.60115
1.73373e+08;1.60265;3.60939
1.73773e+08;1.60388;3.61765
1.74174e+08;1.60513;3.62592
1.74575e+08;1.60638;3.63421
1.74978e+08;1.60764;3.64252
1.75381e+08;1.6089;3.65085
1.75785e+08;1.61017;3.6592
1.76191e+08;1.61144;3.66757
1.76597e+08;1.61272;3.67596
1.77004e+08;1.61401;3.68436
1.77412e+08;1.6153;3.69279
1.77821e+08;1.6166;3.70123
1.78231e+08;1.6179;3.70969
1.78642e+08;1.61921;3.71817
1.79053e+08;1.62053;3.72667
1.79466e+08;1.62185;3.73519
1.7988e+08;1.62318;3.74373
1.80295e+08;1.62451;3.75229
1.8071e+08;1.62585;3.76087
1.81127e+08;1.6272;3.76946
1.81544e+08;1.62855;3.77808
1.81963e+08;1.62991;3.78671
1.82382e+08;1.63128;3.79537
1.82803e+08;1.63265;3.80404
1.83224e+08;1.63402;3.81273
1.83647e+08;1.63541;3.82145
1.8407e+08;1.6368;3.83018
1.84494e+08;1.63819;3.83893
1.8492e+08;1.6396;3.8477
1.85346e+08;1.64101;3.85649
1.85773e+08;1.64242;3.8653
1.86201e+08;1.64385;3.87413
1.86631e+08;1.64527;3.88298
1.87061e+08;1.64671;3.89185
1.87492e+08;1.64815;3.90074
1.87924e+08;1.6496;3.90965
1.88358e+08;1.65106;3.91858
1.88792e+08;1.65252;3.92753
1.89227e+08;1.65399;3.9365
1.89663e+08;1.65546;3.94549
1.90101e+08;1.65694;3.9545
1.90539e+08;1.65843;3.96353
1.90978e+08;1.65993;3.97258
1.91418e+08;1.66143;3.98166
1.9186e+08;1.66294;3.99075
1.92302e+08;1.66446;3.99986
1.92745e+08;1.66598;4.00899
1.9319e+08;1.66751;4.01814
1.93635e+08;1.66905;4.02732
1.94081e+08;1.6706;4.03651
1.94529e+08;1.67215;4.04572
1.94977e+08;1.67371;4.05496
1.95427e+08;1.67527;4.06421
1.95877e+08;1.67685;4.07349
1.96329e+08;1.67843;4.08279
1.96781e+08;1.68001;4.0921
1.97235e+08;1.68161;4.10144
1.9769e+08;1.68321;4.1108
1.98145e+08;1.68482;4.12018
1.98602e+08;1.68644;4.12958
1.9906e+08;1.68806;4.139
1.99519e+08;1.68969;4.14845
1.99979e+08;1.69133;4.15791
2.0044e+08;1.69298;4.1674
2.00902e+08;1.69463;4.1769
2.01365e+08;1.6963;4.18643
2.01829e+08;1.69797;4.19598
2.02294e+08;1.69964;4.20555
2.02761e+08;1.70133;4.21514
2.03228e+08;1.70302;4.22475
2.03697e+08;1.70472;4.23439
2.04166e+08;1.70643;4.24405
2.04637e+08;1.70815;4.25372
2.05109e+08;1.70987;4.26342
2.05582e+08;1.7116;4.27314
2.06055e+08;1.71334;4.28288
2.06531e+08;1.71509;4.29265
2.07007e+08;1.71685;4.30243
2.07484e+08;1.71861;4.31224
2.07962e+08;1.72038;4.32207
2.08442e+08;1.72216;4.33192
2.08922e+08;1.72395;4.3418
2.09404e+08;1.72575;4.35169
2.09886e+08;1.72755;4.36161
2.1037e+08;1.72936;4.37155
2.10855e+08;1.73119;4.38151
2.11341e+08;1.73302;4.39149
2.11829e+08;1.73485;4.4015
2.12317e+08;1.7367;4.41153
2.12806e+08;1.73856;4.42158
2.13297e+08;1.74042;4.43165
2.13789e+08;1.74229;4.44175
2.14281e+08;1.74417;4.45186
2.14775e+08;1.74606;4.462
2.15271e+08;1.74796;4.47217
2.15767e+08;1.74987;4.48235
2.16264e+08;1.75178;4.49256
2.16763e+08;1.7537;4.50279
2.17262e+08;1.75564;4.51304
2.17763e+08;1.75758;4.52332
2.18265e+08;1.75953;4.53362
2.18768e+08;1.76149;4.54394
2.19273e+08;1.76346;4.55428
2.19778e+08;1.76544;4.56465
2.20285e+08;1.76742;4.57504
2.20793e+08;1.76942;4.58545
2.21302e+08;1.77142;4.59589
2.21812e+08;1.77344;4.60635
2.22323e+08;1.77546;4.61683
2.22836e+08;1.77749;4.62734
2.2335e+08;1.77954;4.63787
2.23864e+08;1.78159;4.64842
2.2438e+08;1.78365;4.659
2.24898e+08;1.78572;4.6696
2.25416e+08;1.7878;4.68022
2.25936e+08;1.78989;4.69087
2.26457e+08;1.79199;4.70154
2.26979e+08;1.79409;4.71223
2.27502e+08;1.79621;4.72295
2.28026e+08;1.79834;4.73369
2.28552e+08;1.80048;4.74445
2.29079e+08;1.80262;4.75524
2.29607e+08;1.80478;4.76605
2.30136e+08;1.80695;4.77689
2.30667e+08;1.80912;4.78775
2.31199e+08;1.81131;4.79863
2.31732e+08;1.81351;4.80954
2.32266e+08;1.81571;4.82047
2.32801e+08;1.81793;4.83143
2.33338e+08;1.82016;4.84241
2.33876e+08;1.8224;4.85341
2.34415e+08;1.82464;4.86444
2.34955e+08;1.8269;4.8755
2.35497e+08;1.82917;4.88657
2.3604e+08;1.83145;4.89768
2.36584e+08;1.83374;4.9088
2.3713e+08;1.83604;4.91995
2.37676e+08;1.83835;4.93113
2.38224e+08;1.84067;4.94233
2.38773e+08;1.843;4.95355
2.39324e+08;1.84534;4.9648
2.39875e+08;1.84769;4.97608
2.40428e+08;1.85006;4.98738
2.40983e+08;1.85243;4.9987
2.41538e+08;1.85482;5.01005
2.42095e+08;1.85721;5.02143
2.42653e+08;1.85962;5.03282
2.43212e+08;1.86204;5.04425
2.43773e+08;1.86447;5.0557
2.44335e+08;1.86691;5.06717
2.44898e+08;1.86936;5.07867
2.45463e+08;1.87182;5.0902
2.46029e+08;1.87429;5.10175
2.46596e+08;1.87678;5.11332
2.47164e+08;1.87927;5.12492
2.47734e+08;1.88178;5.13655
2.48305e+08;1.8843;5.1482
2.48878e+08;1.88683;5.15988
2.49451e+08;1.88937;5.17158
2.50027e+08;1.89193;5.18331
2.50603e+08;1.89449;5.19506
2.51181e+08;1.89707;5.20684
2.5176e+08;1.89966;5.21865
2.5234e+08;1.90226;5.23048
2.52922e+08;1.90487;5.24234
2.53505e+08;1.9075;5.25422
2.54089e+08;1.91014;5.26613
2.54675e+08;1.91279;5.27807
2.55262e+08;1.91545;5.29003
2.55851e+08;1.91812;5.30202
2.5644e+08;1.92081;5.31403
2.57032e+08;1.9235;5.32607
2.57624e+08;1.92621;5.33814
2.58218e+08;1.92894;5.35023
2.58813e+08;1.93167;5.36235
2.5941e+08;1.93442;5.3745
2.60008e+08;1.93718;5.38667
2.60607e+08;1.93995;5.39887
2.61208e+08;1.94273;5.41109
2.6181e+08;1.94553;5.42335
2.62414e+08;1.94834;5.43562
2.63019e+08;1.95117;5.44793
2.63625e+08;1.954;5.46026
2.64233e+08;1.95685;5.47262
2.64842e+08;1.95971;5.48501
2.65452e+08;1.96259;5.49742
2.66064e+08;1.96548;5.50986
2.66678e+08;1.96838;5.52233
2.67293e+08;1.9713;5.53482
2.67909e+08;1.97422;5.54735
2.68526e+08;1.97717;5.55989
2.69145e+08;1.98012;5.57247
2.69766e+08;1.98309;5.58507
2.70388e+08;1.98607;5.5977
2.71011e+08;1.98907;5.61036
2.71636e+08;1.99208;5.62305
2.72262e+08;1.9951;5.63576
2.7289e+08;1.99814;5.6485
2.73519e+08;2.00119;5.66127
2.74149e+08;2.00425;5.67407
2.74781e+08;2.00733;5.68689
2.75415e+08;2.01042;5.69974
2.7605e+08;2.01353;5.71262
2.76686e+08;2.01665;5.72553
2.77324e+08;2.01979;5.73847
2.77963e+08;2.02294;5.75143
2.78604e+08;2.0261;5.76442
2.79246e+08;2.02928;5.77744
2.7989e+08;2.03247;5.79049
2.80535e+08;2.03568;5.80356
2.81182e+08;2.0389;5.81667
2.8183e+08;2.04214;5.8298
2.8248e+08;2.04539;5.84296
2.83131e+08;2.04866;5.85615
2.83784e+08;2.05194;5.86937
2.84438e+08;2.05523;5.88262
2.85094e+08;2.05855;5.89589
2.85751e+08;2.06187;5.90919
2.8641e+08;2.06521;5.92253
2.8707e+08;2.06857;5.93589
2.87732e+08;2.07194;5.94928
2.88395e+08;2.07533;5.9627
2.8906e+08;2.07873;5.97614
2.89726e+08;2.08215;5.98962
2.90394e+08;2.08559;6.00313
2.91063e+08;2.08904;6.01666
2.91734e+08;2.0925;6.03022
2.92407e+08;2.09598;6.04382
2.93081e+08;2.09948;6.05744
2.93757e+08;2.10299;6.07109
2.94434e+08;2.10652;6.08477
2.95113e+08;2.11007;6.09848
2.95793e+08;2.11363;6.11222
2.96475e+08;2.1172;6.12599
2.97158e+08;2.1208;6.13979
2.97843e+08;2.12441;6.15361
2.9853e+08;2.12803;6.16747
