"acfrequency";"r Z";"i Z"
6.35291e+07;-0.256724;-3.64432
6.36755e+07;-0.257364;-3.65265
6.38223e+07;-0.257542;-3.65573
6.39694e+07;-0.258078;-3.66411
6.41169e+07;-0.258288;-3.66898
6.42647e+07;-0.25927;-3.6809
6.44129e+07;-0.259539;-3.68578
6.45613e+07;-0.260474;-3.69777
6.47102e+07;-0.260858;-3.70265
6.48594e+07;-0.32235;-3.70351
6.50089e+07;-0.293081;-3.72024
6.51587e+07;-0.293588;-3.72878
6.53089e+07;-0.294209;-3.73731
6.54595e+07;-0.294945;-3.74583
6.56104e+07;-0.295517;-3.75441
6.57617e+07;-0.295167;-3.754
6.59133e+07;-0.296841;-3.7716
6.60652e+07;-0.297592;-3.7802
6.62175e+07;-0.29875;-3.79431
6.63702e+07;-0.298882;-3.79751
6.65232e+07;-0.299476;-3.80621
6.66765e+07;-0.300129;-3.81491
6.68302e+07;-0.330743;-3.81513
6.69843e+07;-0.301505;-3.83237
6.71387e+07;-0.302756;-3.84665
6.72935e+07;-0.30284;-3.84991
6.74486e+07;-0.333456;-3.85013
6.76041e+07;-0.304247;-3.86752
6.77599e+07;-0.304927;-3.87637
6.79162e+07;-0.305612;-3.88523
6.80727e+07;-0.306184;-3.89413
6.82296e+07;-0.307537;-3.90863
6.83869e+07;-0.307688;-3.91193
6.85446e+07;-0.308388;-3.92087
6.87026e+07;-0.338837;-3.92112
6.8861e+07;-0.309801;-3.9388
6.90197e+07;-0.340484;-3.93901
6.91788e+07;-0.311229;-3.95682
6.93383e+07;-0.311949;-3.96586
6.94982e+07;-0.312673;-3.97492
6.96584e+07;-0.31352;-3.98398
6.9819e+07;-0.34409;-3.98421
6.99799e+07;-0.315443;-4.00798
7.01412e+07;-0.316305;-4.01711
7.03029e+07;-0.316356;-4.02052
7.0465e+07;-0.317805;-4.03548
7.06274e+07;-0.347679;-4.02994
7.07903e+07;-0.318496;-4.04815
7.09534e+07;-0.319966;-4.06321
7.1117e+07;-0.320023;-4.06666
7.1281e+07;-0.350721;-4.06687
7.14453e+07;-0.321811;-4.0852
7.161e+07;-0.322347;-4.09457
7.17751e+07;-0.383915;-4.0955
7.19405e+07;-0.355196;-4.11593
7.21064e+07;-0.35599;-4.12532
7.22726e+07;-0.355291;-4.12291
7.24392e+07;-0.386959;-4.13304
7.26062e+07;-0.358153;-4.15368
7.27736e+07;-0.388691;-4.15189
7.29413e+07;-0.360028;-4.1726
7.31095e+07;-0.390195;-4.17088
7.3278e+07;-0.391016;-4.1804
7.3447e+07;-0.362256;-4.20127
7.36163e+07;-0.361797;-4.19876
7.3786e+07;-0.393506;-4.20907
7.39561e+07;-0.365294;-4.23412
7.41266e+07;-0.365497;-4.23976
7.42975e+07;-0.36635;-4.24942
7.44687e+07;-0.396513;-4.24767
7.46404e+07;-0.368071;-4.26882
7.48125e+07;-0.36748;-4.26629
7.49849e+07;-0.369683;-4.28833
7.51578e+07;-0.399971;-4.28654
7.53311e+07;-0.400848;-4.29631
7.55047e+07;-0.372201;-4.31775
7.56788e+07;-0.402616;-4.31591
7.58532e+07;-0.373989;-4.33745
7.60281e+07;-0.404147;-4.33566
7.62034e+07;-0.375668;-4.35727
7.6379e+07;-0.405953;-4.35544
7.65551e+07;-0.406864;-4.36536
7.67316e+07;-0.40778;-4.3753
7.69085e+07;-0.379213;-4.39714
7.70858e+07;-0.380014;-4.40718
7.72635e+07;-0.410298;-4.40533
7.74416e+07;-0.380476;-4.41456
7.76201e+07;-0.382838;-4.43736
7.77991e+07;-0.38379;-4.44746
7.79784e+07;-0.445249;-4.44847
7.81582e+07;-0.446076;-4.45863
7.83384e+07;-0.447041;-4.46877
7.8519e+07;-0.447877;-4.47898
7.87e+07;-0.448852;-4.48917
7.88814e+07;-0.449699;-4.49942
7.90632e+07;-0.419496;-4.50674
7.92455e+07;-0.451675;-4.51992
7.94282e+07;-0.452537;-4.53023
7.96113e+07;-0.453404;-4.54057
7.97948e+07;-0.45441;-4.5509
7.99788e+07;-0.455422;-4.56125
8.01631e+07;-0.456305;-4.57166
8.03479e+07;-0.457328;-4.58205
8.05332e+07;-0.458357;-4.59247
8.07188e+07;-0.459255;-4.60295
8.09049e+07;-0.430662;-4.62369
8.10914e+07;-0.461204;-4.62394
8.12783e+07;-0.462118;-4.63448
8.14657e+07;-0.433554;-4.65536
8.16535e+07;-0.434621;-4.66594
8.18418e+07;-0.465168;-4.66619
8.20304e+07;-0.434253;-4.66935
8.22195e+07;-0.43758;-4.69789
8.24091e+07;-0.436903;-4.6951
8.2599e+07;-0.437853;-4.7058
8.27895e+07;-0.439087;-4.71646
8.29803e+07;-0.471282;-4.73026
8.31716e+07;-0.472251;-4.74104
8.33633e+07;-0.473366;-4.75181
8.35555e+07;-0.443106;-4.75956
8.37481e+07;-0.475332;-4.77348
8.39412e+07;-0.475468;-4.77751
8.41347e+07;-0.508379;-4.79604
8.43287e+07;-0.477603;-4.79926
8.45231e+07;-0.479474;-4.81708
8.47179e+07;-0.480489;-4.82805
8.49132e+07;-0.481795;-4.83897
8.5109e+07;-0.482678;-4.85003
8.53052e+07;-0.514776;-4.86187
8.55018e+07;-0.485036;-4.87206
8.56989e+07;-0.48608;-4.88315
8.58965e+07;-0.5182;-4.89507
8.60945e+07;-0.519113;-4.90624
8.6293e+07;-0.520466;-4.91733
8.64919e+07;-0.489413;-4.9207
8.66913e+07;-0.490629;-4.93186
8.68911e+07;-0.492618;-4.95016
8.70915e+07;-0.493997;-4.96135
8.72922e+07;-0.525875;-4.97352
8.74935e+07;-0.527122;-4.98479
8.76952e+07;-0.497149;-4.99531
8.78973e+07;-0.529342;-5.00749
8.81e+07;-0.499674;-5.01798
8.8303e+07;-0.502321;-5.04144
8.85066e+07;-0.501633;-5.04089
8.87106e+07;-0.50197;-5.04509
8.89152e+07;-0.504062;-5.06379
8.91201e+07;-0.536302;-5.07613
8.93256e+07;-0.536705;-5.08284
8.95315e+07;-0.538624;-5.09923
8.97379e+07;-0.539794;-5.11081
8.99448e+07;-0.540821;-5.12246
9.01521e+07;-0.542458;-5.13398
9.03599e+07;-0.543497;-5.14568
9.05682e+07;-0.543924;-5.15247
9.0777e+07;-0.545277;-5.16413
9.09863e+07;-0.546958;-5.18085
9.1196e+07;-0.548328;-5.19257
9.14063e+07;-0.549705;-5.20432
9.1617e+07;-0.550304;-5.21114
9.18282e+07;-0.552022;-5.22801
9.20399e+07;-0.552958;-5.23996
9.22521e+07;-0.553878;-5.24674
9.24647e+07;-0.555932;-5.26364
9.26779e+07;-0.557044;-5.27562
9.28915e+07;-0.558472;-5.28755
9.31057e+07;-0.559753;-5.29954
9.33203e+07;-0.56104;-5.31156
9.35355e+07;-0.561522;-5.31856
9.37511e+07;-0.563637;-5.33568
9.39672e+07;-0.595752;-5.34873
9.41838e+07;-0.59707;-5.36085
9.4401e+07;-0.597711;-5.36787
9.46186e+07;-0.598725;-5.38012
9.48367e+07;-0.600219;-5.39227
9.50553e+07;-0.601562;-5.40449
9.52745e+07;-0.603766;-5.42187
9.54941e+07;-0.604968;-5.4342
9.57142e+07;-0.605957;-5.44121
9.59349e+07;-0.607011;-5.45363
9.6156e+07;-0.608552;-5.46593
9.63777e+07;-0.609941;-5.47831
9.65999e+07;-0.611888;-5.49601
9.68226e+07;-0.61242;-5.50324
9.70458e+07;-0.61471;-5.52092
9.72695e+07;-0.61597;-5.53347
9.74937e+07;-0.616515;-5.54074
9.77185e+07;-0.618839;-5.55854
9.79438e+07;-0.619556;-5.56579
9.81695e+07;-0.620843;-5.57843
9.83959e+07;-0.6232;-5.59635
9.86227e+07;-0.624506;-5.60905
9.885e+07;-0.625078;-5.61642
9.90779e+07;-0.626726;-5.62907
9.93063e+07;-0.658432;-5.63737
9.95352e+07;-0.659764;-5.65016
9.97647e+07;-0.662036;-5.66835
9.99947e+07;-0.663387;-5.68121
1.00225e+08;-0.664744;-5.69409
1.00456e+08;-0.666444;-5.70691
1.00688e+08;-0.667818;-5.71985
1.0092e+08;-0.668752;-5.72726
1.01153e+08;-0.671093;-5.74567
1.01386e+08;-0.672491;-5.7587
1.0162e+08;-0.673105;-5.76625
1.01854e+08;-0.674516;-5.77932
1.02089e+08;-0.709533;-5.80703
1.02324e+08;-0.678843;-5.81088
1.0256e+08;-0.679942;-5.82415
1.02796e+08;-0.682859;-5.84561
1.03033e+08;-0.684662;-5.85875
1.03271e+08;-0.684821;-5.86366
1.03509e+08;-0.686293;-5.87694
1.03747e+08;-0.720285;-5.89958
1.03987e+08;-0.719942;-5.8988
1.04226e+08;-0.721266;-5.91221
1.04467e+08;-0.722944;-5.92554
1.04707e+08;-0.725988;-5.94734
1.04949e+08;-0.725978;-5.95239
1.05191e+08;-0.728877;-5.97434
1.05433e+08;-0.730771;-5.98775
1.05676e+08;-0.730944;-5.99277
1.0592e+08;-0.732676;-6.00627
1.06164e+08;-0.734241;-6.01985
1.06409e+08;-0.735992;-6.03341
1.06654e+08;-0.738979;-6.05565
1.069e+08;-0.739167;-6.06072
1.07146e+08;-0.742361;-6.083
1.07393e+08;-0.742556;-6.08809
1.07641e+08;-0.744353;-6.10179
1.07889e+08;-0.747415;-6.12427
1.08138e+08;-0.779171;-6.1333
1.08387e+08;-0.779363;-6.13843
1.08637e+08;-0.781196;-6.15223
1.08887e+08;-0.78433;-6.17489
1.09138e+08;-0.786008;-6.18883
1.0939e+08;-0.787877;-6.20274
1.09642e+08;-0.789755;-6.21668
1.09895e+08;-0.791463;-6.23071
1.10148e+08;-0.792998;-6.24483
1.10402e+08;-0.79358;-6.24992
1.10657e+08;-0.796459;-6.27304
1.10912e+08;-0.79857;-6.28707
1.11168e+08;-0.800508;-6.30119
1.11424e+08;-0.802457;-6.31533
1.11681e+08;-0.803865;-6.32969
1.11938e+08;-0.805649;-6.34396
1.12196e+08;-0.807628;-6.3582
1.12455e+08;-0.839478;-6.36753
1.12714e+08;-0.841475;-6.38182
1.12974e+08;-0.843112;-6.39626
1.13234e+08;-0.845316;-6.41054
1.13495e+08;-0.84817;-6.43109
1.13757e+08;-0.848826;-6.43951
1.14019e+08;-0.851706;-6.46014
1.14282e+08;-0.852749;-6.46847
1.14546e+08;-0.855471;-6.48926
1.1481e+08;-0.856338;-6.49768
1.15074e+08;-0.858242;-6.5123
1.1534e+08;-0.862425;-6.5393
1.15605e+08;-0.863124;-6.54785
1.15872e+08;-0.865254;-6.56251
1.16139e+08;-0.867395;-6.5772
1.16407e+08;-0.867919;-6.58586
1.16675e+08;-0.90132;-6.60164
1.16944e+08;-0.901198;-6.60719
1.17214e+08;-0.906182;-6.63771
1.17484e+08;-0.907101;-6.64631
1.17755e+08;-0.907376;-6.65176
1.18026e+08;-0.91133;-6.67613
1.18298e+08;-0.914272;-6.69754
1.18571e+08;-0.915217;-6.70621
1.18844e+08;-0.917274;-6.72127
1.19118e+08;-0.919341;-6.73635
1.19393e+08;-0.922734;-6.75781
1.19668e+08;-0.921338;-6.75714
1.19944e+08;-0.925416;-6.78186
1.20221e+08;-0.927332;-6.79715
1.20498e+08;-0.958898;-6.80377
1.20775e+08;-0.960832;-6.81909
1.21054e+08;-0.965015;-6.84403
1.21333e+08;-0.965523;-6.84956
1.21613e+08;-0.969745;-6.8746
1.21893e+08;-0.969271;-6.8805
1.22174e+08;-0.971658;-6.89585
1.22456e+08;-0.975935;-6.92105
1.22738e+08;-0.977955;-6.93662
1.23021e+08;-0.978295;-6.94228
1.23305e+08;-0.983626;-6.97431
1.23589e+08;-0.982578;-6.97346
1.23874e+08;-0.984636;-6.98914
1.24159e+08;-0.99024;-7.02131
1.24445e+08;-1.02263;-7.03143
1.24732e+08;-1.02153;-7.03058
1.2502e+08;-1.02487;-7.05305
1.25308e+08;-1.02575;-7.0622
1.25597e+08;-1.02788;-7.07806
1.25887e+08;-1.03147;-7.1006
1.26177e+08;-1.03403;-7.11638
1.26468e+08;-1.03661;-7.1322
1.26759e+08;-1.03859;-7.14829
1.27051e+08;-1.04321;-7.17434
1.27344e+08;-1.04339;-7.18024
1.27638e+08;-1.04433;-7.18955
1.27932e+08;-1.04763;-7.21256
1.28227e+08;-1.08029;-7.22286
1.28523e+08;-1.08427;-7.24573
1.28819e+08;-1.08501;-7.25519
1.29116e+08;-1.08729;-7.27145
1.29413e+08;-1.08825;-7.28086
1.29712e+08;-1.09342;-7.31089
1.30011e+08;-1.09595;-7.32718
1.30311e+08;-1.09715;-7.33657
1.30611e+08;-1.09814;-7.34605
1.30912e+08;-1.10611;-7.39029
1.31214e+08;-1.10441;-7.38586
1.31516e+08;-1.10679;-7.40239
1.3182e+08;-1.13913;-7.41308
1.32123e+08;-1.14174;-7.42957
1.32428e+08;-1.14752;-7.46377
1.32733e+08;-1.15039;-7.48029
1.33039e+08;-1.15242;-7.49718
1.33346e+08;-1.15532;-7.51376
1.33653e+08;-1.15557;-7.51998
1.33961e+08;-1.15806;-7.53678
1.3427e+08;-1.15914;-7.54649
1.3458e+08;-1.16576;-7.58093
1.3489e+08;-1.1656;-7.58737
1.35201e+08;-1.19804;-7.59829
1.35513e+08;-1.20059;-7.61525
1.35825e+08;-1.20315;-7.63223
1.36138e+08;-1.20848;-7.65981
1.36452e+08;-1.21235;-7.68421
1.36767e+08;-1.2137;-7.694
1.37082e+08;-1.21399;-7.70035
1.37398e+08;-1.21663;-7.71751
1.37715e+08;-1.21906;-7.7348
1.38032e+08;-1.22475;-7.76262
1.3835e+08;-1.22744;-7.77991
1.38669e+08;-1.28627;-7.77044
1.38989e+08;-1.28853;-7.78793
1.39309e+08;-1.26476;-7.82605
1.3963e+08;-1.29397;-7.82263
1.39952e+08;-1.27026;-7.86091
1.40275e+08;-1.27348;-7.8782
1.40598e+08;-1.30223;-7.87494
1.40923e+08;-1.28087;-7.92062
1.41247e+08;-1.28324;-7.93841
1.41573e+08;-1.31108;-7.92737
1.41899e+08;-1.31391;-7.94498
1.42226e+08;-1.34902;-7.96746
1.42554e+08;-1.32425;-8.00293
1.42883e+08;-1.35386;-8.00326
1.43212e+08;-1.33051;-8.03829
1.43543e+08;-1.35967;-8.03882
1.43873e+08;-1.36305;-8.05645
1.44205e+08;-1.33933;-8.09189
1.44538e+08;-1.36895;-8.09222
1.44871e+08;-1.34483;-8.12801
1.45205e+08;-1.37446;-8.12833
1.45539e+08;-1.37792;-8.14613
1.45875e+08;-1.38048;-8.16438
1.46211e+08;-1.38352;-8.18246
1.46548e+08;-1.38657;-8.20057
1.46886e+08;-1.42104;-8.21993
1.47225e+08;-1.42413;-8.23812
1.47564e+08;-1.42723;-8.25634
1.47904e+08;-1.39941;-8.27317
1.48245e+08;-1.40656;-8.31113
1.48587e+08;-1.44119;-8.33071
1.4893e+08;-1.47123;-8.3308
1.49273e+08;-1.44299;-8.34798
1.49617e+08;-1.4508;-8.38603
1.49962e+08;-1.44894;-8.3851
1.50308e+08;-1.48408;-8.40462
1.50654e+08;-1.46008;-8.4419
1.51001e+08;-1.4587;-8.44074
1.5135e+08;-1.46198;-8.45935
1.51698e+08;-1.49626;-8.47946
1.52048e+08;-1.49749;-8.49031
1.52399e+08;-1.50083;-8.50902
1.5275e+08;-1.50628;-8.53564
1.53102e+08;-1.54063;-8.55589
1.53455e+08;-1.51208;-8.57371
1.53809e+08;-1.54695;-8.59383
1.54163e+08;-1.55038;-8.61274
1.54519e+08;-1.52187;-8.63066
1.54875e+08;-1.55513;-8.64271
1.55232e+08;-1.55909;-8.66148
1.5559e+08;-1.55993;-8.67276
1.55949e+08;-1.5673;-8.70806
1.56308e+08;-1.56865;-8.71916
1.56668e+08;-1.57268;-8.73808
1.5703e+08;-1.57306;-8.74968
1.57392e+08;-1.57835;-8.77718
1.57754e+08;-1.61394;-8.79747
1.58118e+08;-1.61756;-8.81677
1.58483e+08;-1.6207;-8.83634
1.58848e+08;-1.62387;-8.85595
1.59214e+08;-1.63093;-8.88752
1.59581e+08;-1.63464;-8.90699
1.59949e+08;-1.63495;-8.91428
1.60318e+08;-1.64161;-8.94628
1.60687e+08;-1.67114;-8.94666
1.61058e+08;-1.6754;-8.96599
1.61429e+08;-1.67819;-8.98609
1.61801e+08;-1.68199;-9.00574
1.62174e+08;-1.68581;-9.02543
1.62548e+08;-1.69216;-9.05803
1.62923e+08;-1.69351;-9.06492
1.63298e+08;-1.69992;-9.09764
1.63675e+08;-1.7282;-9.09376
1.64052e+08;-1.73262;-9.11336
1.6443e+08;-1.74035;-9.15049
1.64809e+08;-1.73948;-9.15367
1.65189e+08;-1.74396;-9.17338
1.6557e+08;-1.75128;-9.21099
1.65952e+08;-1.75531;-9.23106
1.66334e+08;-1.75445;-9.23425
1.66718e+08;-1.79447;-9.27286
1.67102e+08;-1.79856;-9.29305
1.67487e+08;-1.80267;-9.31327
1.67873e+08;-1.8025;-9.32093
1.6826e+08;-1.80664;-9.34119
1.68648e+08;-1.81356;-9.37495
1.69037e+08;-1.81775;-9.39532
1.69427e+08;-1.84917;-9.40433
1.69817e+08;-1.85136;-9.41589
1.70209e+08;-1.85764;-9.44521
1.70601e+08;-1.86475;-9.4793
1.70995e+08;-1.86852;-9.50013
1.71389e+08;-1.86944;-9.50736
1.71784e+08;-1.87116;-9.51929
1.7218e+08;-1.90655;-9.54151
1.72577e+08;-1.90881;-9.5532
1.72975e+08;-1.91742;-9.59189
1.73373e+08;-1.92077;-9.61321
1.73773e+08;-1.92254;-9.62525
1.74174e+08;-1.92966;-9.65485
1.74575e+08;-1.93361;-9.67601
1.74978e+08;-1.96378;-9.68091
1.75381e+08;-1.97506;-9.72381
1.75785e+08;-1.97501;-9.73191
1.76191e+08;-1.97957;-9.75292
1.76597e+08;-1.98361;-9.77426
1.77004e+08;-1.98876;-9.79506
1.77412e+08;-1.99231;-9.81676
1.77821e+08;-2.02526;-9.83063
1.78231e+08;-2.02993;-9.85181
1.78642e+08;-2.03407;-9.87333
1.79053e+08;-2.03824;-9.89488
1.79466e+08;-2.04297;-9.91618
1.7988e+08;-2.05142;-9.95124
1.80295e+08;-2.08446;-9.96525
1.8071e+08;-2.08299;-9.9689
1.81127e+08;-2.0959;-10.0178
1.81544e+08;-2.09209;-10.0121
1.81963e+08;-2.0964;-10.0339
1.82382e+08;-2.106;-10.0743
1.82803e+08;-2.13816;-10.0834
1.83224e+08;-2.16796;-10.0834
1.83647e+08;-2.15142;-10.1412
1.8407e+08;-2.15531;-10.1635
1.84494e+08;-2.16089;-10.185
1.8492e+08;-2.16782;-10.2167
1.85346e+08;-2.22268;-10.1996
1.85773e+08;-2.20213;-10.2385
1.86201e+08;-2.23228;-10.2436
1.86631e+08;-2.21529;-10.2973
1.87061e+08;-2.24197;-10.2878
1.87492e+08;-2.22565;-10.3414
1.87924e+08;-2.28231;-10.3341
1.88358e+08;-2.26203;-10.3734
1.88792e+08;-2.26616;-10.3962
1.89227e+08;-2.2969;-10.401
1.89663e+08;-2.27618;-10.4409
1.90101e+08;-2.30637;-10.446
1.90539e+08;-2.31227;-10.4679
1.90978e+08;-2.34821;-10.4922
1.91418e+08;-2.35189;-10.5156
1.9186e+08;-2.35731;-10.5379
1.92302e+08;-2.33687;-10.5783
1.92745e+08;-2.39937;-10.5845
1.9319e+08;-2.37256;-10.6059
1.93635e+08;-2.37636;-10.6295
1.94081e+08;-2.41306;-10.6537
1.94529e+08;-2.38747;-10.6746
1.94977e+08;-2.39249;-10.6976
1.95427e+08;-2.42597;-10.7123
1.95877e+08;-2.43103;-10.7354
1.96329e+08;-2.43887;-10.7684
1.96781e+08;-2.44399;-10.7916
1.97235e+08;-2.44913;-10.8148
1.9769e+08;-2.48831;-10.8437
1.98145e+08;-2.49293;-10.8673
1.98602e+08;-2.49311;-10.8762
1.9906e+08;-2.50343;-10.914
1.99519e+08;-2.50361;-10.9228
1.99979e+08;-2.50949;-10.9459
2.0044e+08;-2.54136;-10.9559
2.00902e+08;-2.54611;-10.9797
2.01365e+08;-2.55146;-11.0032
2.01829e+08;-2.56383;-11.0464
2.02294e+08;-2.56927;-11.07
2.02761e+08;-2.6006;-11.0804
2.03228e+08;-2.60607;-11.1041
2.03697e+08;-2.61157;-11.1278
2.04166e+08;-2.6225;-11.1666
2.04637e+08;-2.62324;-11.1749
2.05109e+08;-2.66063;-11.2001
2.05582e+08;-2.66565;-11.2243
2.06055e+08;-2.67619;-11.2638
2.06531e+08;-2.67575;-11.2729
2.07007e+08;-2.68204;-11.2965
2.07484e+08;-2.719;-11.3223
2.07962e+08;-2.72105;-11.3363
2.08442e+08;-2.73112;-11.3701
2.08922e+08;-2.73381;-11.3837
2.09404e+08;-2.77027;-11.41
2.09886e+08;-2.77297;-11.4237
2.1037e+08;-2.7814;-11.4589
2.10855e+08;-2.78669;-11.4835
2.11341e+08;-2.78944;-11.4973
2.11829e+08;-2.82725;-11.523
2.12317e+08;-2.83832;-11.563
2.12806e+08;-2.83802;-11.5726
2.13297e+08;-2.84979;-11.6123
2.13789e+08;-2.88328;-11.6283
2.14281e+08;-2.88938;-11.6529
2.14775e+08;-2.88832;-11.6565
2.15271e+08;-2.89446;-11.681
2.15767e+08;-2.90849;-11.7263
2.16264e+08;-2.94;-11.7372
2.16763e+08;-2.94562;-11.7623
2.17262e+08;-2.95793;-11.8028
2.17763e+08;-2.96362;-11.828
2.18265e+08;-2.9964;-11.838
2.18768e+08;-3.00152;-11.8638
2.19273e+08;-3.0079;-11.8887
2.19778e+08;-3.01025;-11.9032
2.20285e+08;-3.02014;-11.939
2.20793e+08;-3.05917;-11.965
2.21302e+08;-3.06093;-11.98
2.21812e+08;-3.07097;-12.0161
2.22323e+08;-3.07628;-12.0421
2.22836e+08;-3.10712;-12.0471
2.2335e+08;-3.11372;-12.0723
2.23864e+08;-3.12456;-12.1081
2.2438e+08;-3.1306;-12.1338
2.24898e+08;-3.16802;-12.1615
2.25416e+08;-3.1754;-12.1864
2.25936e+08;-3.1453;-12.2001
2.26457e+08;-3.18771;-12.2381
2.26979e+08;-3.22159;-12.2547
2.27502e+08;-3.22781;-12.2807
2.28026e+08;-3.20398;-12.3039
2.28552e+08;-3.24161;-12.3318
2.29079e+08;-3.28268;-12.364
2.29607e+08;-3.27714;-12.3568
2.30136e+08;-3.26128;-12.4097
2.30667e+08;-3.26832;-12.4354
2.31199e+08;-3.30957;-12.4678
2.31732e+08;-3.31605;-12.4941
2.32266e+08;-3.32191;-12.5209
2.32801e+08;-3.33038;-12.5459
2.33338e+08;-3.38901;-12.5481
2.33876e+08;-3.37496;-12.6006
2.34415e+08;-3.3816;-12.6271
2.34955e+08;-3.40272;-12.6107
2.35497e+08;-3.42769;-12.6811
2.3604e+08;-3.45553;-12.6809
2.36584e+08;-3.46227;-12.7075
2.3713e+08;-3.46506;-12.7226
2.37676e+08;-3.5092;-12.7612
2.38224e+08;-3.51539;-12.7885
2.38773e+08;-3.51756;-12.8041
2.39324e+08;-3.55651;-12.8323
2.39875e+08;-3.56474;-12.8581
2.40428e+08;-3.56694;-12.8739
2.40983e+08;-3.57737;-12.9129
2.41538e+08;-3.61299;-12.9291
2.42095e+08;-3.62069;-12.9555
2.42653e+08;-3.6391;-13.0109
2.43212e+08;-3.63004;-12.9984
2.43773e+08;-3.67513;-13.0445
2.44335e+08;-3.67641;-13.0539
2.44898e+08;-3.6902;-13.0983
2.45463e+08;-3.72596;-13.1145
2.46029e+08;-3.73323;-13.1418
2.46596e+08;-3.73988;-13.1696
2.47164e+08;-3.77375;-13.1795
2.47734e+08;-3.78605;-13.2261
2.48305e+08;-3.79347;-13.2535
2.48878e+08;-3.80158;-13.2804
2.49451e+08;-3.83417;-13.2914
