"acfrequency";"r Z";"i Z"
2.97158e+08;2.11758;6.12745
2.97843e+08;2.12116;6.14119
2.9853e+08;2.12476;6.15497
2.99218e+08;2.12837;6.16877
2.99908e+08;2.132;6.1826
3.00599e+08;2.13565;6.19646
3.01292e+08;2.13931;6.21035
3.01987e+08;2.14299;6.22427
3.02683e+08;2.14669;6.23822
3.03381e+08;2.1504;6.2522
3.0408e+08;2.15413;6.26621
3.04781e+08;2.15787;6.28025
3.05484e+08;2.16164;6.29431
3.06188e+08;2.16541;6.30841
3.06894e+08;2.16921;6.32254
3.07601e+08;2.17302;6.33669
3.0831e+08;2.17686;6.35088
3.09021e+08;2.1807;6.3651
3.09734e+08;2.18457;6.37934
3.10448e+08;2.18845;6.39362
3.11163e+08;2.19235;6.40792
3.11881e+08;2.19627;6.42226
3.126e+08;2.20021;6.43663
3.1332e+08;2.20416;6.45102
3.14042e+08;2.20813;6.46545
3.14766e+08;2.21212;6.4799
3.15492e+08;2.21613;6.49439
3.16219e+08;2.22015;6.50891
3.16948e+08;2.2242;6.52346
3.17679e+08;2.22826;6.53803
3.18411e+08;2.23234;6.55264
3.19145e+08;2.23644;6.56728
3.19881e+08;2.24055;6.58195
3.20619e+08;2.24469;6.59665
3.21358e+08;2.24884;6.61138
3.22098e+08;2.25301;6.62614
3.22841e+08;2.2572;6.64093
3.23585e+08;2.26141;6.65576
3.24331e+08;2.26564;6.67061
3.25079e+08;2.26989;6.68549
3.25828e+08;2.27416;6.70041
3.26579e+08;2.27845;6.71536
3.27332e+08;2.28275;6.73033
3.28087e+08;2.28708;6.74534
3.28843e+08;2.29142;6.76038
3.29601e+08;2.29578;6.77545
3.30361e+08;2.30017;6.79056
3.31123e+08;2.30457;6.80569
3.31886e+08;2.30899;6.82085
3.32651e+08;2.31344;6.83605
3.33418e+08;2.3179;6.85128
3.34187e+08;2.32238;6.86654
3.34957e+08;2.32689;6.88183
3.35729e+08;2.33141;6.89715
3.36503e+08;2.33595;6.9125
3.37279e+08;2.34052;6.92789
3.38056e+08;2.3451;6.94331
3.38836e+08;2.34971;6.95876
3.39617e+08;2.35433;6.97424
3.404e+08;2.35898;6.98975
3.41184e+08;2.36365;7.00529
3.41971e+08;2.36833;7.02087
3.42759e+08;2.37304;7.03648
3.43549e+08;2.37777;7.05212
3.44341e+08;2.38253;7.06779
3.45135e+08;2.3873;7.0835
3.45931e+08;2.39209;7.09923
3.46728e+08;2.39691;7.115
3.47528e+08;2.40175;7.13081
3.48329e+08;2.4066;7.14664
3.49132e+08;2.41149;7.16251
3.49937e+08;2.41639;7.1784
3.50743e+08;2.42131;7.19434
3.51552e+08;2.42626;7.2103
3.52362e+08;2.43123;7.2263
3.53175e+08;2.43622;7.24233
3.53989e+08;2.44123;7.25839
3.54805e+08;2.44627;7.27448
3.55623e+08;2.45133;7.29061
3.56443e+08;2.45641;7.30677
3.57264e+08;2.46151;7.32296
3.58088e+08;2.46664;7.33919
3.58913e+08;2.47179;7.35545
3.59741e+08;2.47696;7.37174
3.6057e+08;2.48216;7.38806
3.61401e+08;2.48738;7.40442
3.62235e+08;2.49262;7.42081
3.6307e+08;2.49788;7.43724
3.63907e+08;2.50317;7.45369
3.64745e+08;2.50849;7.47018
3.65586e+08;2.51382;7.48671
3.66429e+08;2.51918;7.50326
3.67274e+08;2.52457;7.51986
3.6812e+08;2.52998;7.53648
3.68969e+08;2.53541;7.55314
3.6982e+08;2.54087;7.56983
3.70672e+08;2.54635;7.58655
3.71527e+08;2.55185;7.60331
3.72383e+08;2.55738;7.6201
3.73242e+08;2.56294;7.63693
3.74102e+08;2.56852;7.65379
3.74965e+08;2.57412;7.67068
3.75829e+08;2.57975;7.68761
3.76695e+08;2.58541;7.70457
3.77564e+08;2.59109;7.72157
3.78434e+08;2.59679;7.7386
3.79307e+08;2.60252;7.75566
3.80181e+08;2.60828;7.77276
3.81057e+08;2.61406;7.78989
3.81936e+08;2.61987;7.80705
3.82816e+08;2.6257;7.82425
3.83699e+08;2.63156;7.84149
3.84583e+08;2.63745;7.85875
3.8547e+08;2.64336;7.87606
3.86359e+08;2.6493;7.89339
3.87249e+08;2.65526;7.91076
3.88142e+08;2.66125;7.92817
3.89037e+08;2.66727;7.94561
3.89934e+08;2.67331;7.96308
3.90832e+08;2.67939;7.98059
3.91733e+08;2.68548;7.99814
3.92636e+08;2.69161;8.01572
3.93542e+08;2.69776;8.03333
3.94449e+08;2.70394;8.05098
3.95358e+08;2.71015;8.06866
3.9627e+08;2.71638;8.08638
3.97183e+08;2.72265;8.10413
3.98099e+08;2.72894;8.12192
3.99016e+08;2.73526;8.13974
3.99936e+08;2.7416;8.1576
4.00858e+08;2.74798;8.17549
4.01782e+08;2.75438;8.19342
4.02709e+08;2.76081;8.21138
4.03637e+08;2.76727;8.22938
4.04567e+08;2.77376;8.24741
4.055e+08;2.78028;8.26548
4.06435e+08;2.78682;8.28358
4.07372e+08;2.7934;8.30172
4.08311e+08;2.8;8.3199
4.09252e+08;2.80664;8.33811
4.10196e+08;2.8133;8.35635
4.11141e+08;2.81999;8.37463
4.12089e+08;2.82671;8.39295
4.13039e+08;2.83347;8.4113
4.13991e+08;2.84025;8.42969
4.14946e+08;2.84706;8.44811
4.15902e+08;2.8539;8.46657
4.16861e+08;2.86077;8.48506
4.17822e+08;2.86768;8.50359
4.18785e+08;2.87461;8.52216
4.19751e+08;2.88157;8.54076
4.20718e+08;2.88857;8.55939
4.21688e+08;2.89559;8.57807
4.2266e+08;2.90265;8.59678
4.23635e+08;2.90974;8.61552
4.24611e+08;2.91686;8.6343
4.2559e+08;2.92401;8.65312
4.26571e+08;2.93119;8.67197
4.27555e+08;2.9384;8.69086
4.2854e+08;2.94565;8.70978
4.29528e+08;2.95293;8.72875
4.30518e+08;2.96024;8.74774
4.31511e+08;2.96758;8.76678
4.32505e+08;2.97495;8.78585
4.33503e+08;2.98236;8.80495
4.34502e+08;2.9898;8.82409
4.35504e+08;2.99727;8.84327
4.36507e+08;3.00478;8.86249
4.37514e+08;3.01231;8.88174
4.38522e+08;3.01989;8.90103
4.39533e+08;3.02749;8.92035
4.40547e+08;3.03513;8.93971
4.41562e+08;3.0428;8.95911
4.4258e+08;3.05051;8.97854
4.436e+08;3.05824;8.99802
4.44623e+08;3.06602;9.01752
4.45648e+08;3.07383;9.03707
4.46675e+08;3.08167;9.05665
4.47705e+08;3.08954;9.07626
4.48737e+08;3.09746;9.09592
4.49772e+08;3.1054;9.11561
4.50808e+08;3.11338;9.13534
4.51848e+08;3.1214;9.1551
4.52889e+08;3.12945;9.1749
4.53933e+08;3.13754;9.19474
4.5498e+08;3.14566;9.21462
4.56029e+08;3.15381;9.23453
4.5708e+08;3.16201;9.25448
4.58134e+08;3.17024;9.27446
4.5919e+08;3.1785;9.29449
4.60248e+08;3.1868;9.31455
4.61309e+08;3.19514;9.33464
4.62373e+08;3.20352;9.35478
4.63439e+08;3.21193;9.37495
4.64507e+08;3.22037;9.39516
4.65578e+08;3.22886;9.4154
4.66651e+08;3.23738;9.43569
4.67727e+08;3.24594;9.45601
4.68805e+08;3.25454;9.47637
4.69886e+08;3.26317;9.49676
4.70969e+08;3.27184;9.51719
4.72055e+08;3.28055;9.53766
4.73143e+08;3.2893;9.55817
4.74234e+08;3.29809;9.57871
4.75327e+08;3.30691;9.59929
4.76423e+08;3.31578;9.61991
4.77521e+08;3.32468;9.64057
4.78622e+08;3.33362;9.66126
4.79725e+08;3.3426;9.68199
4.80831e+08;3.35162;9.70276
4.8194e+08;3.36067;9.72357
4.83051e+08;3.36977;9.74441
4.84164e+08;3.37891;9.76529
4.8528e+08;3.38809;9.78621
4.86399e+08;3.3973;9.80717
4.8752e+08;3.40656;9.82816
4.88644e+08;3.41586;9.84919
4.89771e+08;3.4252;9.87026
4.909e+08;3.43458;9.89137
4.92031e+08;3.444;9.91251
4.93166e+08;3.45346;9.9337
4.94303e+08;3.46296;9.95492
4.95442e+08;3.4725;9.97617
4.96584e+08;3.48208;9.99747
4.97729e+08;3.49171;10.0188
4.98876e+08;3.50138;10.0402
5.00027e+08;3.51109;10.0616
5.01179e+08;3.52084;10.083
5.02335e+08;3.53063;10.1045
5.03493e+08;3.54047;10.126
5.04653e+08;3.55035;10.1476
5.05817e+08;3.56027;10.1692
5.06983e+08;3.57024;10.1908
5.08152e+08;3.58025;10.2125
5.09323e+08;3.5903;10.2342
5.10497e+08;3.60039;10.256
5.11674e+08;3.61053;10.2777
5.12853e+08;3.62071;10.2996
5.14036e+08;3.63094;10.3214
5.15221e+08;3.64121;10.3433
5.16409e+08;3.65153;10.3653
5.17599e+08;3.66189;10.3872
5.18792e+08;3.67229;10.4093
5.19988e+08;3.68274;10.4313
5.21187e+08;3.69324;10.4534
5.22388e+08;3.70378;10.4755
5.23593e+08;3.71436;10.4977
5.248e+08;3.725;10.5199
5.26009e+08;3.73567;10.5421
5.27222e+08;3.7464;10.5644
5.28437e+08;3.75717;10.5867
5.29656e+08;3.76798;10.6091
5.30877e+08;3.77885;10.6315
5.32101e+08;3.78975;10.6539
5.33327e+08;3.80071;10.6764
5.34557e+08;3.81171;10.6989
5.35789e+08;3.82277;10.7214
5.37024e+08;3.83386;10.744
5.38262e+08;3.84501;10.7666
5.39503e+08;3.8562;10.7893
5.40747e+08;3.86745;10.812
5.41993e+08;3.87874;10.8347
5.43243e+08;3.89008;10.8575
5.44495e+08;3.90146;10.8803
5.4575e+08;3.9129;10.9032
5.47008e+08;3.92439;10.926
5.48269e+08;3.93592;10.949
5.49533e+08;3.9475;10.9719
5.508e+08;3.95914;10.9949
5.5207e+08;3.97082;11.018
5.53343e+08;3.98256;11.041
5.54618e+08;3.99434;11.0641
5.55897e+08;4.00617;11.0873
5.57178e+08;4.01806;11.1105
5.58463e+08;4.02999;11.1337
5.5975e+08;4.04198;11.157
5.61041e+08;4.05402;11.1803
5.62334e+08;4.06611;11.2036
5.6363e+08;4.07825;11.227
5.6493e+08;4.09044;11.2504
5.66232e+08;4.10269;11.2739
5.67537e+08;4.11498;11.2974
5.68846e+08;4.12733;11.3209
5.70157e+08;4.13974;11.3444
5.71471e+08;4.15219;11.368
5.72789e+08;4.1647;11.3917
5.74109e+08;4.17726;11.4154
5.75433e+08;4.18988;11.4391
5.76759e+08;4.20254;11.4628
5.78089e+08;4.21527;11.4866
5.79421e+08;4.22804;11.5105
5.80757e+08;4.24087;11.5343
5.82096e+08;4.25376;11.5582
5.83438e+08;4.2667;11.5822
5.84783e+08;4.27969;11.6061
5.86131e+08;4.29274;11.6302
5.87482e+08;4.30585;11.6542
5.88836e+08;4.31901;11.6783
5.90194e+08;4.33223;11.7024
5.91554e+08;4.3455;11.7266
5.92918e+08;4.35883;11.7508
5.94285e+08;4.37221;11.775
5.95655e+08;4.38566;11.7993
5.97028e+08;4.39915;11.8236
5.98405e+08;4.41271;11.848
5.99784e+08;4.42632;11.8724
6.01167e+08;4.43999;11.8968
6.02553e+08;4.45372;11.9212
6.03942e+08;4.46751;11.9457
6.05334e+08;4.48135;11.9703
6.06729e+08;4.49525;11.9949
6.08128e+08;4.50922;12.0195
6.0953e+08;4.52324;12.0441
6.10935e+08;4.53732;12.0688
6.12343e+08;4.55145;12.0935
6.13755e+08;4.56565;12.1183
6.1517e+08;4.57991;12.1431
6.16588e+08;4.59423;12.1679
6.1801e+08;4.60861;12.1928
6.19434e+08;4.62304;12.2177
6.20862e+08;4.63754;12.2426
6.22293e+08;4.6521;12.2676
6.23728e+08;4.66672;12.2926
6.25166e+08;4.68141;12.3176
6.26607e+08;4.69615;12.3427
6.28052e+08;4.71095;12.3678
6.29499e+08;4.72582;12.393
6.30951e+08;4.74075;12.4182
6.32405e+08;4.75574;12.4434
6.33863e+08;4.7708;12.4687
6.35324e+08;4.78592;12.494
6.36789e+08;4.8011;12.5193
6.38257e+08;4.81634;12.5447
6.39728e+08;4.83165;12.5701
6.41203e+08;4.84702;12.5955
6.42681e+08;4.86246;12.621
6.44163e+08;4.87796;12.6465
6.45648e+08;4.89352;12.6721
6.47136e+08;4.90915;12.6977
6.48628e+08;4.92485;12.7233
6.50123e+08;4.94061;12.7489
6.51622e+08;4.95643;12.7746
6.53124e+08;4.97232;12.8004
6.5463e+08;4.98828;12.8261
6.56139e+08;5.0043;12.8519
6.57651e+08;5.02039;12.8778
6.59168e+08;5.03655;12.9036
6.60687e+08;5.05277;12.9295
6.6221e+08;5.06906;12.9555
6.63737e+08;5.08542;12.9814
6.65267e+08;5.10185;13.0074
6.66801e+08;5.11834;13.0335
6.68338e+08;5.13491;13.0596
6.69878e+08;5.15154;13.0857
6.71423e+08;5.16824;13.1118
6.72971e+08;5.185;13.138
6.74522e+08;5.20184;13.1642
6.76077e+08;5.21875;13.1904
6.77635e+08;5.23573;13.2167
6.79198e+08;5.25277;13.243
6.80763e+08;5.26989;13.2694
6.82333e+08;5.28708;13.2958
6.83906e+08;5.30433;13.3222
6.85482e+08;5.32166;13.3486
6.87062e+08;5.33906;13.3751
6.88646e+08;5.35654;13.4016
6.90234e+08;5.37408;13.4282
6.91825e+08;5.39169;13.4548
6.9342e+08;5.40938;13.4814
6.95018e+08;5.42714;13.508
6.96621e+08;5.44497;13.5347
6.98227e+08;5.46288;13.5614
6.99836e+08;5.48086;13.5882
7.0145e+08;5.49891;13.615
7.03067e+08;5.51704;13.6418
7.04687e+08;5.53524;13.6686
7.06312e+08;5.55351;13.6955
7.0794e+08;5.57186;13.7224
7.09572e+08;5.59029;13.7493
7.11208e+08;5.60878;13.7763
7.12847e+08;5.62736;13.8033
7.14491e+08;5.64601;13.8304
7.16138e+08;5.66474;13.8574
7.17789e+08;5.68354;13.8845
7.19444e+08;5.70242;13.9117
7.21102e+08;5.72137;13.9388
7.22764e+08;5.7404;13.966
7.24431e+08;5.75951;13.9932
7.26101e+08;5.7787;14.0205
7.27774e+08;5.79796;14.0478
7.29452e+08;5.8173;14.0751
7.31134e+08;5.83672;14.1024
7.32819e+08;5.85622;14.1298
7.34509e+08;5.8758;14.1572
7.36202e+08;5.89546;14.1847
7.37899e+08;5.91519;14.2121
7.396e+08;5.93501;14.2396
7.41305e+08;5.95491;14.2672
7.43014e+08;5.97488;14.2947
7.44727e+08;5.99494;14.3223
7.46444e+08;6.01507;14.3499
7.48164e+08;6.03529;14.3776
7.49889e+08;6.05559;14.4052
7.51618e+08;6.07597;14.433
7.53351e+08;6.09643;14.4607
7.55087e+08;6.11698;14.4884
7.56828e+08;6.1376;14.5162
7.58573e+08;6.15831;14.5441
7.60321e+08;6.1791;14.5719
7.62074e+08;6.19998;14.5998
7.63831e+08;6.22094;14.6277
7.65592e+08;6.24198;14.6556
7.67357e+08;6.26311;14.6836
7.69126e+08;6.28432;14.7116
7.70899e+08;6.30561;14.7396
7.72676e+08;6.32699;14.7676
7.74457e+08;6.34846;14.7957
7.76243e+08;6.37001;14.8238
7.78032e+08;6.39164;14.8519
7.79826e+08;6.41336;14.88
7.81623e+08;6.43517;14.9082
7.83425e+08;6.45707;14.9364
7.85231e+08;6.47905;14.9646
7.87041e+08;6.50112;14.9929
7.88856e+08;6.52327;15.0212
7.90674e+08;6.54551;15.0495
7.92497e+08;6.56785;15.0778
7.94324e+08;6.59026;15.1062
7.96155e+08;6.61277;15.1345
7.97991e+08;6.63537;15.163
7.9983e+08;6.65805;15.1914
8.01674e+08;6.68083;15.2198
8.03522e+08;6.70369;15.2483
8.05374e+08;6.72665;15.2768
8.07231e+08;6.74969;15.3053
8.09092e+08;6.77283;15.3339
8.10957e+08;6.79605;15.3625
8.12827e+08;6.81937;15.3911
8.147e+08;6.84278;15.4197
8.16579e+08;6.86628;15.4483
8.18461e+08;6.88987;15.477
8.20348e+08;6.91355;15.5057
8.22239e+08;6.93733;15.5344
8.24134e+08;6.96119;15.5631
8.26034e+08;6.98516;15.5919
8.27939e+08;7.00921;15.6207
8.29847e+08;7.03336;15.6495
8.3176e+08;7.0576;15.6783
8.33678e+08;7.08194;15.7071
8.356e+08;7.10637;15.736
8.37526e+08;7.13089;15.7649
8.39457e+08;7.15552;15.7938
8.41392e+08;7.18023;15.8227
8.43331e+08;7.20504;15.8516
8.45276e+08;7.22995;15.8806
8.47224e+08;7.25495;15.9096
8.49177e+08;7.28005;15.9386
8.51135e+08;7.30525;15.9676
8.53097e+08;7.33055;15.9966
8.55064e+08;7.35594;16.0257
8.57035e+08;7.38143;16.0548
8.59011e+08;7.40701;16.0839
8.60991e+08;7.4327;16.113
8.62976e+08;7.45848;16.1421
8.64965e+08;7.48437;16.1713
8.66959e+08;7.51035;16.2004
8.68958e+08;7.53643;16.2296
8.70961e+08;7.56261;16.2588
8.72969e+08;7.58889;16.288
8.74981e+08;7.61527;16.3173
8.76998e+08;7.64175;16.3465
8.7902e+08;7.66834;16.3758
8.81046e+08;7.69502;16.405
8.83077e+08;7.7218;16.4343
8.85113e+08;7.74869;16.4637
8.87154e+08;7.77568;16.493
8.89199e+08;7.80277;16.5223
8.91249e+08;7.82996;16.5517
8.93303e+08;7.85726;16.581
8.95362e+08;7.88466;16.6104
8.97427e+08;7.91216;16.6398
8.99495e+08;7.93977;16.6692
9.01569e+08;7.96748;16.6986
9.03647e+08;7.9953;16.7281
9.05731e+08;8.02322;16.7575
9.07819e+08;8.05124;16.787
9.09911e+08;8.07937;16.8164
9.12009e+08;8.10761;16.8459
9.14111e+08;8.13595;16.8754
9.16219e+08;8.1644;16.9049
9.18331e+08;8.19295;16.9344
9.20448e+08;8.22161;16.964
9.2257e+08;8.25038;16.9935
9.24697e+08;8.27926;17.023
9.26828e+08;8.30824;17.0526
9.28965e+08;8.33733;17.0821
9.31106e+08;8.36653;17.1117
9.33253e+08;8.39584;17.1413
9.35404e+08;8.42525;17.1709
9.37561e+08;8.45478;17.2005
9.39722e+08;8.48441;17.2301
9.41888e+08;8.51415;17.2597
9.4406e+08;8.54401;17.2893
9.46236e+08;8.57397;17.3189
9.48417e+08;8.60405;17.3486
9.50604e+08;8.63423;17.3782
9.52795e+08;8.66453;17.4078
9.54992e+08;8.69493;17.4375
9.57193e+08;8.72545;17.4671
9.594e+08;8.75608;17.4968
9.61611e+08;8.78683;17.5265
9.63828e+08;8.81768;17.5561
9.6605e+08;8.84865;17.5858
9.68277e+08;8.87973;17.6155
9.70509e+08;8.91092;17.6451
9.72747e+08;8.94223;17.6748
9.74989e+08;8.97365;17.7045
9.77237e+08;9.00519;17.7342
9.7949e+08;9.03684;17.7639
9.81748e+08;9.06861;17.7935
9.84011e+08;9.10049;17.8232
9.86279e+08;9.13248;17.8529
9.88553e+08;9.16459;17.8826
9.90832e+08;9.19682;17.9123
9.93116e+08;9.22916;17.942
9.95405e+08;9.26162;17.9717
9.977e+08;9.2942;18.0013
1e+09;9.32689;18.031
1.00231e+09;9.3597;18.0607
1.00462e+09;9.39263;18.0904
1.00693e+09;9.42568;18.12
1.00925e+09;9.45884;18.1497
1.01158e+09;9.49213;18.1794
1.01391e+09;9.52553;18.209
1.01625e+09;9.55905;18.2387
1.01859e+09;9.59269;18.2684
1.02094e+09;9.62644;18.298
1.02329e+09;9.66032;18.3277
1.02565e+09;9.69432;18.3573
1.02802e+09;9.72844;18.3869
1.03039e+09;9.76268;18.4165
1.03276e+09;9.79704;18.4462
1.03514e+09;9.83152;18.4758
1.03753e+09;9.86612;18.5054
1.03992e+09;9.90085;18.535
1.04232e+09;9.93569;18.5645
1.04472e+09;9.97066;18.5941
1.04713e+09;10.0058;18.6237
1.04954e+09;10.041;18.6532
1.05196e+09;10.0763;18.6828
1.05439e+09;10.1118;18.7123
1.05682e+09;10.1473;18.7418
1.05926e+09;10.1831;18.7714
1.0617e+09;10.2189;18.8008
1.06414e+09;10.2548;18.8303
1.0666e+09;10.2909;18.8598
1.06906e+09;10.3271;18.8893
1.07152e+09;10.3635;18.9187
1.07399e+09;10.3999;18.9481
1.07647e+09;10.4365;18.9776
1.07895e+09;10.4732;19.007
1.08144e+09;10.51;19.0363
1.08393e+09;10.547;19.0657
1.08643e+09;10.5841;19.0951
1.08893e+09;10.6213;19.1244
1.09144e+09;10.6586;19.1537
1.09396e+09;10.6961;19.183
1.09648e+09;10.7337;19.2123
1.09901e+09;10.7714;19.2415
1.10154e+09;10.8093;19.2708
1.10408e+09;10.8472;19.3
1.10663e+09;10.8853;19.3292
1.10918e+09;10.9236;19.3584
1.11173e+09;10.9619;19.3875
1.1143e+09;11.0004;19.4167
1.11687e+09;11.0391;19.4458
1.11944e+09;11.0778;19.4749
1.12202e+09;11.1167;19.504
1.12461e+09;11.1557;19.533
1.1272e+09;11.1948;19.562
1.1298e+09;11.2341;19.591
1.1324e+09;11.2735;19.62
1.13501e+09;11.3131;19.6489
1.13763e+09;11.3527;19.6778
1.14025e+09;11.3925;19.7067
1.14288e+09;11.4325;19.7356
1.14552e+09;11.4725;19.7644
1.14816e+09;11.5127;19.7932
1.1508e+09;11.553;19.822
1.15346e+09;11.5935;19.8508
1.15612e+09;11.6341;19.8795
1.15878e+09;11.6748;19.9082
1.16145e+09;11.7157;19.9368
1.16413e+09;11.7567;19.9654
1.16681e+09;11.7978;19.994
1.1695e+09;11.8391;20.0226
1.1722e+09;11.8805;20.0511
1.1749e+09;11.922;20.0796
1.17761e+09;11.9637;20.108
1.18033e+09;12.0054;20.1365
1.18305e+09;12.0474;20.1649
1.18577e+09;12.0895;20.1932
1.18851e+09;12.1317;20.2215
1.19125e+09;12.174;20.2498
1.19399e+09;12.2165;20.278
1.19675e+09;12.2591;20.3062
1.1995e+09;12.3018;20.3344
1.20227e+09;12.3447;20.3625
1.20504e+09;12.3877;20.3906
1.20782e+09;12.4309;20.4186
1.2106e+09;12.4742;20.4466
1.21339e+09;12.5176;20.4746
1.21619e+09;12.5612;20.5025
1.219e+09;12.6049;20.5304
1.22181e+09;12.6487;20.5582
1.22462e+09;12.6927;20.586
1.22745e+09;12.7368;20.6137
1.23027e+09;12.7811;20.6414
1.23311e+09;12.8255;20.6691
1.23595e+09;12.87;20.6967
1.2388e+09;12.9147;20.7242
1.24166e+09;12.9595;20.7517
1.24452e+09;13.0044;20.7792
1.24739e+09;13.0495;20.8066
1.25027e+09;13.0947;20.8339
1.25315e+09;13.1401;20.8612
1.25604e+09;13.1856;20.8885
1.25893e+09;13.2313;20.9157
1.26183e+09;13.277;20.9429
1.26474e+09;13.323;20.97
1.26766e+09;13.369;20.997
1.27058e+09;13.4152;21.024
1.27351e+09;13.4616;21.0509
1.27645e+09;13.5081;21.0778
1.27939e+09;13.5547;21.1047
1.28234e+09;13.6015;21.1314
1.28529e+09;13.6484;21.1581
1.28826e+09;13.6954;21.1848
1.29123e+09;13.7426;21.2114
1.2942e+09;13.7899;21.2379
1.29719e+09;13.8374;21.2644
1.30018e+09;13.885;21.2908
1.30317e+09;13.9328;21.3172
1.30618e+09;13.9807;21.3435
1.30919e+09;14.0287;21.3697
1.31221e+09;14.0769;21.3959
1.31523e+09;14.1252;21.422
1.31827e+09;14.1737;21.448
1.3213e+09;14.2223;21.474
1.32435e+09;14.271;21.4999
1.3274e+09;14.3199;21.5257
1.33046e+09;14.3689;21.5515
1.33353e+09;14.4181;21.5772
1.3366e+09;14.4674;21.6029
1.33969e+09;14.5169;21.6284
1.34277e+09;14.5665;21.6539
1.34587e+09;14.6162;21.6794
1.34897e+09;14.6661;21.7047
1.35208e+09;14.7162;21.73
1.3552e+09;14.7663;21.7552
1.35832e+09;14.8167;21.7804
1.36145e+09;14.8671;21.8054
1.36459e+09;14.9177;21.8304
1.36774e+09;14.9685;21.8553
1.37089e+09;15.0194;21.8802
1.37405e+09;15.0704;21.9049
1.37722e+09;15.1216;21.9296
1.38039e+09;15.1729;21.9542
1.38358e+09;15.2243;21.9787
1.38677e+09;15.2759;22.0032
1.38996e+09;15.3277;22.0275
1.39317e+09;15.3796;22.0518
1.39638e+09;15.4316;22.076
1.3996e+09;15.4838;22.1001
1.40282e+09;15.5361;22.1242
1.40606e+09;15.5886;22.1481
1.4093e+09;15.6412;22.172
1.41255e+09;15.694;22.1958
1.41581e+09;15.7468;22.2194
1.41907e+09;15.7999;22.2431
1.42234e+09;15.8531;22.2666
1.42562e+09;15.9064;22.29
1.42891e+09;15.9599;22.3133
1.4322e+09;16.0135;22.3366
1.4355e+09;16.0672;22.3597
1.43881e+09;16.1211;22.3828
1.44213e+09;16.1752;22.4058
1.44545e+09;16.2294;22.4286
1.44878e+09;16.2837;22.4514
1.45212e+09;16.3382;22.4741
1.45547e+09;16.3928;22.4967
1.45883e+09;16.4475;22.5192
1.46219e+09;16.5024;22.5416
1.46556e+09;16.5575;22.5639
1.46894e+09;16.6127;22.5861
1.47233e+09;16.668;22.6082
1.47572e+09;16.7235;22.6302
1.47912e+09;16.7791;22.6521
1.48253e+09;16.8349;22.6739
1.48595e+09;16.8908;22.6956
1.48937e+09;16.9468;22.7172
1.49281e+09;17.003;22.7387
1.49625e+09;17.0593;22.7601
1.4997e+09;17.1158;22.7813
1.50316e+09;17.1724;22.8025
1.50662e+09;17.2292;22.8236
1.51009e+09;17.2861;22.8445
1.51358e+09;17.3431;22.8654
1.51706e+09;17.4003;22.8861
1.52056e+09;17.4576;22.9067
1.52407e+09;17.5151;22.9272
1.52758e+09;17.5727;22.9476
1.5311e+09;17.6304;22.9679
1.53463e+09;17.6883;22.9881
1.53817e+09;17.7463;23.0082
1.54172e+09;17.8045;23.0281
1.54527e+09;17.8628;23.0479
1.54883e+09;17.9213;23.0676
1.5524e+09;17.9799;23.0872
1.55598e+09;18.0386;23.1067
1.55957e+09;18.0975;23.126
1.56316e+09;18.1565;23.1453
1.56677e+09;18.2156;23.1644
1.57038e+09;18.2749;23.1834
1.574e+09;18.3343;23.2022
1.57763e+09;18.3939;23.221
1.58126e+09;18.4536;23.2396
1.58491e+09;18.5135;23.2581
1.58856e+09;18.5735;23.2765
1.59223e+09;18.6336;23.2947
1.5959e+09;18.6938;23.3128
1.59958e+09;18.7542;23.3308
1.60326e+09;18.8148;23.3486
1.60696e+09;18.8755;23.3664
1.61066e+09;18.9363;23.3839
1.61438e+09;18.9972;23.4014
1.6181e+09;19.0583;23.4187
1.62183e+09;19.1195;23.4359
1.62557e+09;19.1809;23.453
1.62931e+09;19.2424;23.4699
1.63307e+09;19.304;23.4867
1.63684e+09;19.3658;23.5033
1.64061e+09;19.4277;23.5198
1.64439e+09;19.4897;23.5362
1.64818e+09;19.5519;23.5524
1.65198e+09;19.6142;23.5685
1.65579e+09;19.6766;23.5845
1.65961e+09;19.7392;23.6003
1.66343e+09;19.8019;23.6159
1.66727e+09;19.8648;23.6314
1.67111e+09;19.9277;23.6468
1.67496e+09;19.9908;23.662
1.67882e+09;20.0541;23.6771
1.68269e+09;20.1174;23.6921
1.68657e+09;20.181;23.7068
1.69046e+09;20.2446;23.7215
1.69436e+09;20.3084;23.736
1.69826e+09;20.3722;23.7503
1.70218e+09;20.4363;23.7645
1.7061e+09;20.5004;23.7785
1.71004e+09;20.5647;23.7924
1.71398e+09;20.6291;23.8061
1.71793e+09;20.6937;23.8197
1.72189e+09;20.7583;23.8331
1.72586e+09;20.8231;23.8463
1.72984e+09;20.8881;23.8594
1.73383e+09;20.9531;23.8724
1.73782e+09;21.0183;23.8851
1.74183e+09;21.0836;23.8978
1.74584e+09;21.1491;23.9102
1.74987e+09;21.2146;23.9225
1.7539e+09;21.2803;23.9346
1.75795e+09;21.3461;23.9466
1.762e+09;21.4121;23.9584
1.76606e+09;21.4781;23.9701
1.77013e+09;21.5443;23.9815
1.77421e+09;21.6106;23.9928
1.7783e+09;21.677;24.004
1.7824e+09;21.7436;24.0149
1.78651e+09;21.8103;24.0257
1.79063e+09;21.8771;24.0364
1.79476e+09;21.944;24.0468
1.7989e+09;22.011;24.0571
