"acfrequency";"r Z";"i Z"
1.06409e+08;-0.73581;-6.03242
1.06654e+08;-0.738795;-6.05465
1.069e+08;-0.738982;-6.05972
1.07146e+08;-0.741996;-6.08205
1.07393e+08;-0.742367;-6.08708
1.07641e+08;-0.74559;-6.10945
1.07889e+08;-0.74579;-6.11455
1.08138e+08;-0.747604;-6.1283
1.08387e+08;-0.780625;-6.14611
1.08637e+08;-0.782463;-6.15992
1.08887e+08;-0.78431;-6.17377
1.09138e+08;-0.784151;-6.17904
1.0939e+08;-0.787854;-6.20161
1.09642e+08;-0.788062;-6.20678
1.09895e+08;-0.791437;-6.22957
1.10148e+08;-0.791651;-6.23476
1.10402e+08;-0.793006;-6.24894
1.10657e+08;-0.796612;-6.27181
1.10912e+08;-0.798355;-6.28595
1.11168e+08;-0.800109;-6.30012
1.11424e+08;-0.802055;-6.31426
1.11681e+08;-0.804013;-6.32843
1.11938e+08;-0.805796;-6.34269
1.12196e+08;-0.807404;-6.35704
1.12455e+08;-0.83727;-6.35428
1.12714e+08;-0.842431;-6.38666
1.12974e+08;-0.843068;-6.39502
1.13234e+08;-0.84609;-6.41545
1.13495e+08;-0.844539;-6.41171
1.13757e+08;-0.84979;-6.44437
1.14019e+08;-0.85045;-6.4528
1.14282e+08;-0.853718;-6.47334
1.14546e+08;-0.855228;-6.48803
1.1481e+08;-0.856282;-6.49639
1.15074e+08;-0.859407;-6.51713
1.1534e+08;-0.860945;-6.53191
1.15605e+08;-0.863062;-6.54653
1.15872e+08;-0.86519;-6.56118
1.16139e+08;-0.865897;-6.56975
1.16407e+08;-0.868043;-6.58445
1.16675e+08;-0.899156;-6.59102
1.16944e+08;-0.903228;-6.61511
1.17214e+08;-0.905026;-6.63003
1.17484e+08;-0.905103;-6.63554
1.17755e+08;-0.907107;-6.65044
1.18026e+08;-0.912153;-6.68113
1.18298e+08;-0.91309;-6.68978
1.18571e+08;-0.913184;-6.69533
1.18844e+08;-0.915426;-6.71028
1.19118e+08;-0.919448;-6.73485
1.19393e+08;-0.921526;-6.74995
1.19668e+08;-0.923223;-6.76523
1.19944e+08;-0.926449;-6.78683
1.20221e+08;-0.92876;-6.80198
1.20498e+08;-0.958799;-6.80229
1.20775e+08;-0.961125;-6.81746
1.21054e+08;-0.963068;-6.83281
1.21333e+08;-0.965417;-6.84805
1.21613e+08;-0.967185;-6.86353
1.21893e+08;-0.969359;-6.8789
1.22174e+08;-0.970373;-6.88777
1.22456e+08;-0.974142;-6.90959
1.22738e+08;-0.977637;-6.93512
1.23021e+08;-0.980066;-6.95057
1.23305e+08;-0.982105;-6.9662
1.23589e+08;-0.984358;-6.98178
1.23874e+08;-0.987829;-7.00403
1.24159e+08;-0.988898;-7.01304
1.24445e+08;-1.01891;-7.01334
1.24732e+08;-1.02439;-7.04567
1.2502e+08;-1.0233;-7.0448
1.25308e+08;-1.02685;-7.06723
1.25597e+08;-1.02878;-7.08317
1.25887e+08;-1.03352;-7.10892
1.26177e+08;-1.03568;-7.12488
1.26468e+08;-1.03459;-7.12399
1.26759e+08;-1.03864;-7.1465
1.27051e+08;-1.04264;-7.17277
1.27344e+08;-1.04175;-7.1718
1.27638e+08;-1.04524;-7.19468
1.27932e+08;-1.04767;-7.21073
1.28227e+08;-1.08101;-7.22808
1.28523e+08;-1.08347;-7.24419
1.28819e+08;-1.08442;-7.25356
1.29116e+08;-1.08558;-7.26286
1.29413e+08;-1.0894;-7.28593
1.29712e+08;-1.0919;-7.30216
1.30011e+08;-1.09442;-7.31843
1.30311e+08;-1.09654;-7.33489
1.30611e+08;-1.09774;-7.34428
1.30912e+08;-1.10299;-7.37455
1.31214e+08;-1.10422;-7.38398
1.31516e+08;-1.10659;-7.40049
1.3182e+08;-1.14247;-7.4286
1.32123e+08;-1.14228;-7.43492
1.32428e+08;-1.14394;-7.44425
1.32733e+08;-1.14734;-7.4681
1.33039e+08;-1.14999;-7.4847
1.33346e+08;-1.15488;-7.51187
1.33653e+08;-1.15535;-7.518
1.33961e+08;-1.15641;-7.52768
1.3427e+08;-1.15869;-7.54456
1.3458e+08;-1.16141;-7.56132
1.3489e+08;-1.16514;-7.58542
1.35201e+08;-1.1679;-7.60226
1.35513e+08;-1.22766;-7.59651
1.35825e+08;-1.20564;-7.64069
1.36138e+08;-1.20592;-7.64699
1.36452e+08;-1.21126;-7.67461
1.36767e+08;-1.21111;-7.68111
1.37082e+08;-1.24098;-7.68137
1.37398e+08;-1.21636;-7.71537
1.37715e+08;-1.219;-7.73255
1.38032e+08;-1.22166;-7.74977
1.3835e+08;-1.22478;-7.76683
1.38669e+08;-1.22703;-7.7843
1.38989e+08;-1.28846;-7.78563
1.39309e+08;-1.26469;-7.82373
1.3963e+08;-1.29345;-7.82048
1.39952e+08;-1.27018;-7.85856
1.40275e+08;-1.27295;-7.87603
1.40598e+08;-1.30215;-7.87256
1.40923e+08;-1.27988;-7.9186
1.41247e+08;-1.30728;-7.90777
1.41573e+08;-1.28462;-7.94605
1.41899e+08;-1.28838;-7.97146
1.42226e+08;-1.3162;-7.96037
1.42554e+08;-1.35132;-7.98287
1.42883e+08;-1.35375;-8.00078
1.43212e+08;-1.35664;-8.01852
1.43543e+08;-1.35955;-8.0363
1.43873e+08;-1.33579;-8.07165
1.44205e+08;-1.3392;-8.08934
1.44538e+08;-1.36836;-8.08985
1.44871e+08;-1.34469;-8.12542
1.45205e+08;-1.34769;-8.14341
1.45539e+08;-1.4087;-8.14492
1.45875e+08;-1.41172;-8.16295
1.46211e+08;-1.41475;-8.18102
1.46548e+08;-1.41734;-8.19932
1.46886e+08;-1.42087;-8.21725
1.47225e+08;-1.42349;-8.23563
1.47564e+08;-1.42659;-8.25383
1.47904e+08;-1.4297;-8.27207
1.48245e+08;-1.43283;-8.29035
1.48587e+08;-1.4674;-8.30988
1.4893e+08;-1.47056;-8.32823
1.49273e+08;-1.44232;-8.34539
1.49617e+08;-1.47695;-8.36503
1.49962e+08;-1.44873;-8.38227
1.50308e+08;-1.48292;-8.4022
1.50654e+08;-1.48617;-8.42073
1.51001e+08;-1.45847;-8.43785
1.5135e+08;-1.46128;-8.45666
1.51698e+08;-1.49394;-8.46871
1.52048e+08;-1.49725;-8.48737
1.52399e+08;-1.53412;-8.51514
1.5275e+08;-1.53652;-8.53433
1.53102e+08;-1.50891;-8.55165
1.53455e+08;-1.5123;-8.57047
1.53809e+08;-1.5157;-8.58932
1.54163e+08;-1.51864;-8.60844
1.54519e+08;-1.52207;-8.62736
1.54875e+08;-1.55436;-8.63984
1.55232e+08;-1.55831;-8.65859
1.5559e+08;-1.56131;-8.67784
1.55949e+08;-1.56651;-8.70514
1.56308e+08;-1.56615;-8.70797
1.56668e+08;-1.57359;-8.74339
1.5703e+08;-1.57494;-8.75452
1.57392e+08;-1.57901;-8.77349
1.57754e+08;-1.61311;-8.79445
1.58118e+08;-1.61672;-8.81373
1.58483e+08;-1.61986;-8.83328
1.58848e+08;-1.62302;-8.85287
1.59214e+08;-1.62768;-8.87178
1.59581e+08;-1.63377;-8.90387
1.59949e+08;-1.63749;-8.92336
1.60318e+08;-1.64073;-8.94312
1.60687e+08;-1.64155;-8.95018
1.61058e+08;-1.67747;-8.97531
1.61429e+08;-1.67779;-8.98263
1.61801e+08;-1.68158;-9.00226
1.62174e+08;-1.6889;-9.03427
1.62548e+08;-1.68822;-9.04212
1.62923e+08;-1.69258;-9.06161
1.63298e+08;-1.69949;-9.09406
1.63675e+08;-1.73443;-9.11543
1.64052e+08;-1.73836;-9.13531
1.6443e+08;-1.73508;-9.13012
1.64809e+08;-1.74576;-9.17543
1.65189e+08;-1.74924;-9.19568
1.6557e+08;-1.75131;-9.20702
1.65952e+08;-1.75482;-9.22732
1.66334e+08;-1.75834;-9.24767
1.66718e+08;-1.78757;-9.24318
1.67102e+08;-1.79429;-9.27644
1.67487e+08;-1.80163;-9.3097
1.67873e+08;-1.80523;-9.3302
1.6826e+08;-1.80937;-9.35047
1.68648e+08;-1.81554;-9.37961
1.69037e+08;-1.81667;-9.39166
1.69427e+08;-1.84861;-9.40039
1.69817e+08;-1.85282;-9.42079
1.70209e+08;-1.86042;-9.4545
1.70601e+08;-1.85821;-9.45334
1.70995e+08;-1.86248;-9.47383
1.71389e+08;-1.87223;-9.51666
1.71784e+08;-1.87315;-9.52388
1.7218e+08;-1.90593;-9.5374
1.72577e+08;-1.90976;-9.55832
1.72975e+08;-1.91413;-9.579
1.73373e+08;-1.918;-9.6
1.73773e+08;-1.92402;-9.63008
1.74174e+08;-1.93382;-9.66847
1.74575e+08;-1.92972;-9.66322
1.74978e+08;-1.96363;-9.67634
1.75381e+08;-1.97084;-9.70605
1.75785e+08;-1.97783;-9.74103
1.76191e+08;-1.97885;-9.74855
1.76597e+08;-1.98289;-9.76986
1.77004e+08;-1.98748;-9.79092
1.77412e+08;-1.9921;-9.81202
1.77821e+08;-2.02085;-9.81239
1.78231e+08;-2.03279;-9.86091
1.78642e+08;-2.03748;-9.88213
1.79053e+08;-2.04111;-9.90398
1.79466e+08;-2.03738;-9.89832
1.7988e+08;-2.04951;-9.94721
1.80295e+08;-2.0831;-9.9609
1.8071e+08;-2.08844;-9.98199
1.81127e+08;-2.08587;-9.98623
1.81544e+08;-2.09647;-10.0258
1.81963e+08;-2.09554;-10.0291
1.82382e+08;-2.10567;-10.0692
1.82803e+08;-2.14116;-10.0927
1.83224e+08;-2.14665;-10.114
1.83647e+08;-2.15051;-10.1363
1.8407e+08;-2.15736;-10.1678
1.84494e+08;-2.15546;-10.1662
1.8492e+08;-2.16687;-10.2117
1.85346e+08;-2.16442;-10.2103
1.85773e+08;-2.20116;-10.2335
1.86201e+08;-2.20972;-10.27
1.86631e+08;-2.21081;-10.2776
1.87061e+08;-2.21428;-10.3005
1.87492e+08;-2.22001;-10.3221
1.87924e+08;-2.25577;-10.3462
1.88358e+08;-2.26043;-10.3685
1.88792e+08;-2.25947;-10.3719
1.89227e+08;-2.29527;-10.396
1.89663e+08;-2.30055;-10.4182
1.90101e+08;-2.30528;-10.4407
1.90539e+08;-2.3406;-10.4653
1.90978e+08;-2.31482;-10.4858
1.91418e+08;-2.3519;-10.5095
1.9186e+08;-2.32969;-10.5507
1.92302e+08;-2.33044;-10.5531
1.92745e+08;-2.36647;-10.5776
1.9319e+08;-2.37081;-10.6007
1.93635e+08;-2.37631;-10.6232
1.94081e+08;-2.38069;-10.6464
1.94529e+08;-2.38566;-10.6693
1.94977e+08;-2.39182;-10.6915
1.95427e+08;-2.42744;-10.7166
1.95877e+08;-2.43308;-10.7392
1.96329e+08;-2.43483;-10.7526
1.96781e+08;-2.43935;-10.7761
1.97235e+08;-2.44505;-10.7988
1.9769e+08;-2.48639;-10.8382
1.98145e+08;-2.48201;-10.8319
1.98602e+08;-2.49233;-10.8698
1.9906e+08;-2.50204;-10.908
1.99519e+08;-2.53911;-10.9327
1.99979e+08;-2.51202;-10.955
2.0044e+08;-2.53994;-10.9497
2.00902e+08;-2.55102;-10.9935
2.01365e+08;-2.55756;-11.0162
2.01829e+08;-2.56527;-11.0504
2.02294e+08;-2.5701;-11.0743
2.02761e+08;-2.60027;-11.0734
2.03228e+08;-2.61051;-11.1123
2.03697e+08;-2.60476;-11.1067
2.04166e+08;-2.61084;-11.13
2.04637e+08;-2.62649;-11.1839
2.05109e+08;-2.65844;-11.194
2.05582e+08;-2.66832;-11.2337
2.06055e+08;-2.67025;-11.2413
2.06531e+08;-2.6741;-11.2663
2.07007e+08;-2.68037;-11.2899
2.07484e+08;-2.71424;-11.3052
2.07962e+08;-2.72055;-11.3288
2.08442e+08;-2.7282;-11.3641
2.08922e+08;-2.73458;-11.3878
2.09404e+08;-2.73727;-11.4014
2.09886e+08;-2.77314;-11.4281
2.1037e+08;-2.77644;-11.4414
2.10855e+08;-2.79111;-11.4913
2.11341e+08;-2.79643;-11.516
2.11829e+08;-2.83046;-11.5315
2.12317e+08;-2.83136;-11.5403
2.12806e+08;-2.83735;-11.5646
2.13297e+08;-2.84276;-11.5895
2.13789e+08;-2.85003;-11.6131
2.14281e+08;-2.87965;-11.6251
2.14775e+08;-2.89354;-11.6701
2.15271e+08;-2.90423;-11.7046
2.15767e+08;-2.90918;-11.7301
2.16264e+08;-2.93858;-11.7293
2.16763e+08;-2.94356;-11.7548
2.17262e+08;-2.95104;-11.7787
2.17763e+08;-2.96276;-11.8196
2.18265e+08;-2.96784;-11.8453
2.18768e+08;-3;-11.8557
2.19273e+08;-3.00574;-11.881
2.19778e+08;-3.01892;-11.9213
2.20285e+08;-3.01855;-11.9308
2.20793e+08;-3.05283;-11.9467
2.21302e+08;-3.06217;-11.9831
2.21812e+08;-3.06518;-11.9972
2.22323e+08;-3.07109;-12.0227
2.22836e+08;-3.10542;-12.0386
2.2335e+08;-3.11619;-12.0744
2.23864e+08;-3.12156;-12.1004
2.2438e+08;-3.12884;-12.1252
2.24898e+08;-3.13426;-12.1514
2.25416e+08;-3.16933;-12.167
2.25936e+08;-3.1748;-12.1932
2.26457e+08;-3.1822;-12.2181
2.26979e+08;-3.18773;-12.2445
2.27502e+08;-3.22654;-12.2713
2.28026e+08;-3.20078;-12.2959
2.28552e+08;-3.20894;-12.3205
2.29079e+08;-3.24595;-12.3488
2.29607e+08;-3.28639;-12.3815
2.30136e+08;-3.29275;-12.4076
2.30667e+08;-3.28845;-12.3994
2.31199e+08;-3.27267;-12.4524
2.31732e+08;-3.31393;-12.4848
2.32266e+08;-3.32042;-12.5111
2.32801e+08;-3.32693;-12.5374
2.33338e+08;-3.38747;-12.5381
2.33876e+08;-3.37274;-12.5911
2.34415e+08;-3.38;-12.617
2.34955e+08;-3.38664;-12.6435
2.35497e+08;-3.44589;-12.6451
2.3604e+08;-3.45257;-12.6716
2.36584e+08;-3.43883;-12.7246
2.3713e+08;-3.46731;-12.7238
2.37676e+08;-3.49683;-12.7297
2.38224e+08;-3.51165;-12.7795
2.38773e+08;-3.5151;-12.7941
2.39324e+08;-3.55402;-12.8222
2.39875e+08;-3.55684;-12.8374
2.40428e+08;-3.57553;-12.8918
2.40983e+08;-3.5761;-12.9017
2.41538e+08;-3.60973;-12.9193
2.42095e+08;-3.62386;-12.9627
2.42653e+08;-3.63159;-12.9892
2.43212e+08;-3.66659;-13.0059
2.43773e+08;-3.6724;-13.0339
2.44335e+08;-3.68021;-13.0605
2.44898e+08;-3.68872;-13.0866
2.45463e+08;-3.72181;-13.1049
2.46029e+08;-3.72971;-13.1315
2.46596e+08;-3.74128;-13.1706
2.47164e+08;-3.7486;-13.1979
2.47734e+08;-3.7775;-13.1964
2.48305e+08;-3.79114;-13.242
2.48878e+08;-3.79922;-13.2688
2.49451e+08;-3.82674;-13.2684
