"acfrequency";"r Z";"i Z"
6.68302e+07;1.37354;1.39604
6.69843e+07;1.37373;1.39925
6.71387e+07;1.37391;1.40247
6.72935e+07;1.3741;1.4057
6.74486e+07;1.37429;1.40894
6.76041e+07;1.37448;1.41219
6.77599e+07;1.37467;1.41544
6.79162e+07;1.37486;1.4187
6.80727e+07;1.37505;1.42196
6.82296e+07;1.37524;1.42524
6.83869e+07;1.37543;1.42852
6.85446e+07;1.37562;1.43181
6.87026e+07;1.37582;1.43511
6.8861e+07;1.37601;1.43841
6.90197e+07;1.37621;1.44172
6.91788e+07;1.37641;1.44504
6.93383e+07;1.37661;1.44837
6.94982e+07;1.37681;1.45171
6.96584e+07;1.37701;1.45505
6.9819e+07;1.37721;1.4584
6.99799e+07;1.37741;1.46176
7.01412e+07;1.37761;1.46513
7.03029e+07;1.37782;1.4685
7.0465e+07;1.37802;1.47188
7.06274e+07;1.37823;1.47527
7.07903e+07;1.37843;1.47867
7.09534e+07;1.37864;1.48207
7.1117e+07;1.37885;1.48548
7.1281e+07;1.37906;1.4889
7.14453e+07;1.37927;1.49233
7.161e+07;1.37948;1.49577
7.17751e+07;1.37969;1.49921
7.19405e+07;1.3799;1.50267
7.21064e+07;1.38012;1.50613
7.22726e+07;1.38033;1.50959
7.24392e+07;1.38055;1.51307
7.26062e+07;1.38077;1.51655
7.27736e+07;1.38099;1.52005
7.29413e+07;1.38121;1.52355
7.31095e+07;1.38143;1.52705
7.3278e+07;1.38165;1.53057
7.3447e+07;1.38187;1.53409
7.36163e+07;1.38209;1.53763
7.3786e+07;1.38232;1.54117
7.39561e+07;1.38254;1.54471
7.41266e+07;1.38277;1.54827
7.42975e+07;1.383;1.55184
7.44687e+07;1.38323;1.55541
7.46404e+07;1.38346;1.55899
7.48125e+07;1.38369;1.56258
7.49849e+07;1.38392;1.56618
7.51578e+07;1.38415;1.56978
7.53311e+07;1.38438;1.5734
7.55047e+07;1.38462;1.57702
7.56788e+07;1.38486;1.58065
7.58532e+07;1.38509;1.58429
7.60281e+07;1.38533;1.58794
7.62034e+07;1.38557;1.59159
7.6379e+07;1.38581;1.59526
7.65551e+07;1.38605;1.59893
7.67316e+07;1.3863;1.60261
7.69085e+07;1.38654;1.6063
7.70858e+07;1.38678;1.61
7.72635e+07;1.38703;1.6137
7.74416e+07;1.38728;1.61742
7.76201e+07;1.38753;1.62114
7.77991e+07;1.38777;1.62487
7.79784e+07;1.38803;1.62861
7.81582e+07;1.38828;1.63236
7.83384e+07;1.38853;1.63612
7.8519e+07;1.38878;1.63989
7.87e+07;1.38904;1.64366
7.88814e+07;1.3893;1.64745
7.90632e+07;1.38955;1.65124
7.92455e+07;1.38981;1.65504
7.94282e+07;1.39007;1.65885
7.96113e+07;1.39033;1.66267
7.97948e+07;1.3906;1.6665
7.99788e+07;1.39086;1.67033
8.01631e+07;1.39112;1.67418
8.03479e+07;1.39139;1.67803
8.05332e+07;1.39166;1.68189
8.07188e+07;1.39193;1.68577
8.09049e+07;1.3922;1.68965
8.10914e+07;1.39247;1.69353
8.12783e+07;1.39274;1.69743
8.14657e+07;1.39301;1.70134
8.16535e+07;1.39329;1.70526
8.18418e+07;1.39356;1.70918
8.20304e+07;1.39384;1.71312
8.22195e+07;1.39412;1.71706
8.24091e+07;1.3944;1.72101
8.2599e+07;1.39468;1.72497
8.27895e+07;1.39496;1.72894
8.29803e+07;1.39525;1.73292
8.31716e+07;1.39553;1.73691
8.33633e+07;1.39582;1.74091
8.35555e+07;1.39611;1.74492
8.37481e+07;1.3964;1.74893
8.39412e+07;1.39669;1.75296
8.41347e+07;1.39698;1.75699
8.43287e+07;1.39727;1.76104
8.45231e+07;1.39757;1.76509
8.47179e+07;1.39786;1.76915
8.49132e+07;1.39816;1.77322
8.5109e+07;1.39846;1.7773
8.53052e+07;1.39876;1.78139
8.55018e+07;1.39906;1.78549
8.56989e+07;1.39936;1.7896
8.58965e+07;1.39967;1.79372
8.60945e+07;1.39997;1.79785
8.6293e+07;1.40028;1.80199
8.64919e+07;1.40059;1.80613
8.66913e+07;1.4009;1.81029
8.68911e+07;1.40121;1.81446
8.70915e+07;1.40152;1.81863
8.72922e+07;1.40183;1.82282
8.74935e+07;1.40215;1.82701
8.76952e+07;1.40247;1.83122
8.78973e+07;1.40278;1.83543
8.81e+07;1.4031;1.83965
8.8303e+07;1.40343;1.84389
8.85066e+07;1.40375;1.84813
8.87106e+07;1.40407;1.85238
8.89152e+07;1.4044;1.85665
8.91201e+07;1.40473;1.86092
8.93256e+07;1.40505;1.8652
8.95315e+07;1.40538;1.86949
8.97379e+07;1.40572;1.87379
8.99448e+07;1.40605;1.87811
9.01521e+07;1.40638;1.88243
9.03599e+07;1.40672;1.88676
9.05682e+07;1.40706;1.8911
9.0777e+07;1.4074;1.89545
9.09863e+07;1.40774;1.89981
9.1196e+07;1.40808;1.90418
9.14063e+07;1.40843;1.90857
9.1617e+07;1.40877;1.91296
9.18282e+07;1.40912;1.91736
9.20399e+07;1.40947;1.92177
9.22521e+07;1.40982;1.92619
9.24647e+07;1.41017;1.93062
9.26779e+07;1.41053;1.93507
9.28915e+07;1.41088;1.93952
9.31057e+07;1.41124;1.94398
9.33203e+07;1.4116;1.94845
9.35355e+07;1.41196;1.95294
9.37511e+07;1.41232;1.95743
9.39672e+07;1.41268;1.96193
9.41838e+07;1.41305;1.96645
9.4401e+07;1.41342;1.97097
9.46186e+07;1.41379;1.9755
9.48367e+07;1.41416;1.98005
9.50553e+07;1.41453;1.9846
9.52745e+07;1.4149;1.98917
9.54941e+07;1.41528;1.99375
9.57142e+07;1.41566;1.99833
9.59349e+07;1.41604;2.00293
9.6156e+07;1.41642;2.00754
9.63777e+07;1.4168;2.01215
9.65999e+07;1.41718;2.01678
9.68226e+07;1.41757;2.02142
9.70458e+07;1.41796;2.02607
9.72695e+07;1.41835;2.03073
9.74937e+07;1.41874;2.0354
9.77185e+07;1.41913;2.04009
9.79438e+07;1.41953;2.04478
9.81695e+07;1.41993;2.04948
9.83959e+07;1.42033;2.0542
9.86227e+07;1.42073;2.05892
9.885e+07;1.42113;2.06366
9.90779e+07;1.42153;2.0684
9.93063e+07;1.42194;2.07316
9.95352e+07;1.42235;2.07793
9.97647e+07;1.42276;2.08271
9.99947e+07;1.42317;2.0875
1.00225e+08;1.42358;2.0923
1.00456e+08;1.424;2.09711
1.00688e+08;1.42442;2.10194
1.0092e+08;1.42484;2.10677
1.01153e+08;1.42526;2.11162
1.01386e+08;1.42568;2.11647
1.0162e+08;1.42611;2.12134
1.01854e+08;1.42653;2.12622
1.02089e+08;1.42696;2.13111
1.02324e+08;1.4274;2.13601
1.0256e+08;1.42783;2.14092
1.02796e+08;1.42826;2.14585
1.03033e+08;1.4287;2.15078
1.03271e+08;1.42914;2.15573
1.03509e+08;1.42958;2.16068
1.03747e+08;1.43003;2.16565
1.03987e+08;1.43047;2.17063
1.04226e+08;1.43092;2.17563
1.04467e+08;1.43137;2.18063
1.04707e+08;1.43182;2.18564
1.04949e+08;1.43227;2.19067
1.05191e+08;1.43273;2.19571
1.05433e+08;1.43319;2.20075
1.05676e+08;1.43365;2.20582
1.0592e+08;1.43411;2.21089
1.06164e+08;1.43457;2.21597
1.06409e+08;1.43504;2.22107
1.06654e+08;1.43551;2.22617
1.069e+08;1.43598;2.23129
1.07146e+08;1.43645;2.23642
1.07393e+08;1.43693;2.24156
1.07641e+08;1.43741;2.24672
1.07889e+08;1.43789;2.25188
1.08138e+08;1.43837;2.25706
1.08387e+08;1.43885;2.26225
1.08637e+08;1.43934;2.26745
1.08887e+08;1.43983;2.27266
1.09138e+08;1.44032;2.27789
1.0939e+08;1.44081;2.28313
1.09642e+08;1.4413;2.28837
1.09895e+08;1.4418;2.29364
1.10148e+08;1.4423;2.29891
1.10402e+08;1.4428;2.30419
1.10657e+08;1.44331;2.30949
1.10912e+08;1.44382;2.3148
1.11168e+08;1.44432;2.32012
1.11424e+08;1.44484;2.32545
1.11681e+08;1.44535;2.3308
1.11938e+08;1.44587;2.33616
1.12196e+08;1.44638;2.34153
1.12455e+08;1.44691;2.34691
1.12714e+08;1.44743;2.3523
1.12974e+08;1.44795;2.35771
1.13234e+08;1.44848;2.36313
1.13495e+08;1.44901;2.36856
1.13757e+08;1.44955;2.37401
1.14019e+08;1.45008;2.37946
1.14282e+08;1.45062;2.38493
1.14546e+08;1.45116;2.39041
1.1481e+08;1.4517;2.39591
1.15074e+08;1.45225;2.40141
1.1534e+08;1.4528;2.40693
1.15605e+08;1.45335;2.41246
1.15872e+08;1.4539;2.41801
1.16139e+08;1.45446;2.42357
1.16407e+08;1.45501;2.42914
1.16675e+08;1.45558;2.43472
1.16944e+08;1.45614;2.44031
1.17214e+08;1.4567;2.44592
1.17484e+08;1.45727;2.45154
1.17755e+08;1.45784;2.45718
1.18026e+08;1.45842;2.46282
1.18298e+08;1.45899;2.46848
1.18571e+08;1.45957;2.47415
1.18844e+08;1.46016;2.47984
1.19118e+08;1.46074;2.48554
1.19393e+08;1.46133;2.49125
1.19668e+08;1.46192;2.49697
1.19944e+08;1.46251;2.50271
1.20221e+08;1.4631;2.50846
1.20498e+08;1.4637;2.51422
1.20775e+08;1.4643;2.52
1.21054e+08;1.46491;2.52579
1.21333e+08;1.46551;2.53159
1.21613e+08;1.46612;2.53741
1.21893e+08;1.46673;2.54324
1.22174e+08;1.46735;2.54908
1.22456e+08;1.46797;2.55494
1.22738e+08;1.46859;2.56081
1.23021e+08;1.46921;2.56669
1.23305e+08;1.46984;2.57259
1.23589e+08;1.47047;2.5785
1.23874e+08;1.4711;2.58442
1.24159e+08;1.47173;2.59036
1.24445e+08;1.47237;2.59631
1.24732e+08;1.47301;2.60227
1.2502e+08;1.47365;2.60825
1.25308e+08;1.4743;2.61424
1.25597e+08;1.47495;2.62025
1.25887e+08;1.4756;2.62627
1.26177e+08;1.47626;2.6323
1.26468e+08;1.47692;2.63834
1.26759e+08;1.47758;2.6444
1.27051e+08;1.47824;2.65048
1.27344e+08;1.47891;2.65657
1.27638e+08;1.47958;2.66267
1.27932e+08;1.48026;2.66878
1.28227e+08;1.48093;2.67491
1.28523e+08;1.48161;2.68105
1.28819e+08;1.4823;2.68721
1.29116e+08;1.48298;2.69338
1.29413e+08;1.48367;2.69957
1.29712e+08;1.48437;2.70577
1.30011e+08;1.48506;2.71198
1.30311e+08;1.48576;2.71821
1.30611e+08;1.48646;2.72445
1.30912e+08;1.48717;2.73071
1.31214e+08;1.48788;2.73698
1.31516e+08;1.48859;2.74326
1.3182e+08;1.48931;2.74956
1.32123e+08;1.49003;2.75587
1.32428e+08;1.49075;2.7622
1.32733e+08;1.49147;2.76854
1.33039e+08;1.4922;2.7749
1.33346e+08;1.49293;2.78127
1.33653e+08;1.49367;2.78766
1.33961e+08;1.49441;2.79406
1.3427e+08;1.49515;2.80047
1.3458e+08;1.4959;2.8069
1.3489e+08;1.49665;2.81334
1.35201e+08;1.4974;2.8198
1.35513e+08;1.49815;2.82628
1.35825e+08;1.49891;2.83276
1.36138e+08;1.49968;2.83927
1.36452e+08;1.50044;2.84578
1.36767e+08;1.50121;2.85232
1.37082e+08;1.50199;2.85886
1.37398e+08;1.50276;2.86543
1.37715e+08;1.50355;2.872
1.38032e+08;1.50433;2.87859
1.3835e+08;1.50512;2.8852
1.38669e+08;1.50591;2.89182
1.38989e+08;1.50671;2.89846
1.39309e+08;1.5075;2.90511
1.3963e+08;1.50831;2.91178
1.39952e+08;1.50911;2.91846
1.40275e+08;1.50992;2.92516
1.40598e+08;1.51074;2.93187
1.40923e+08;1.51155;2.9386
1.41247e+08;1.51238;2.94534
1.41573e+08;1.5132;2.9521
1.41899e+08;1.51403;2.95888
1.42226e+08;1.51486;2.96567
1.42554e+08;1.5157;2.97247
1.42883e+08;1.51654;2.97929
1.43212e+08;1.51738;2.98613
1.43543e+08;1.51823;2.99298
1.43873e+08;1.51908;2.99985
1.44205e+08;1.51994;3.00673
1.44538e+08;1.5208;3.01363
1.44871e+08;1.52166;3.02054
1.45205e+08;1.52253;3.02747
1.45539e+08;1.5234;3.03442
1.45875e+08;1.52428;3.04138
1.46211e+08;1.52516;3.04836
1.46548e+08;1.52604;3.05535
1.46886e+08;1.52693;3.06236
1.47225e+08;1.52782;3.06938
1.47564e+08;1.52872;3.07642
1.47904e+08;1.52962;3.08348
1.48245e+08;1.53053;3.09055
1.48587e+08;1.53143;3.09764
1.4893e+08;1.53235;3.10475
1.49273e+08;1.53326;3.11187
1.49617e+08;1.53419;3.119
1.49962e+08;1.53511;3.12616
1.50308e+08;1.53604;3.13333
1.50654e+08;1.53698;3.14051
1.51001e+08;1.53791;3.14771
1.5135e+08;1.53886;3.15493
1.51698e+08;1.5398;3.16217
1.52048e+08;1.54076;3.16942
1.52399e+08;1.54171;3.17669
1.5275e+08;1.54267;3.18397
1.53102e+08;1.54364;3.19127
1.53455e+08;1.54461;3.19859
1.53809e+08;1.54558;3.20592
1.54163e+08;1.54656;3.21327
1.54519e+08;1.54754;3.22064
1.54875e+08;1.54853;3.22802
1.55232e+08;1.54952;3.23542
1.5559e+08;1.55051;3.24284
1.55949e+08;1.55152;3.25028
1.56308e+08;1.55252;3.25773
1.56668e+08;1.55353;3.26519
1.5703e+08;1.55455;3.27268
1.57392e+08;1.55556;3.28018
1.57754e+08;1.55659;3.2877
1.58118e+08;1.55762;3.29524
1.58483e+08;1.55865;3.30279
1.58848e+08;1.55969;3.31036
1.59214e+08;1.56073;3.31795
1.59581e+08;1.56178;3.32555
1.59949e+08;1.56283;3.33317
1.60318e+08;1.56389;3.34081
1.60687e+08;1.56495;3.34847
1.61058e+08;1.56602;3.35614
1.61429e+08;1.56709;3.36383
1.61801e+08;1.56817;3.37154
1.62174e+08;1.56925;3.37926
1.62548e+08;1.57034;3.38701
1.62923e+08;1.57143;3.39477
1.63298e+08;1.57253;3.40255
1.63675e+08;1.57363;3.41034
1.64052e+08;1.57474;3.41816
1.6443e+08;1.57585;3.42599
1.64809e+08;1.57697;3.43384
1.65189e+08;1.57809;3.4417
1.6557e+08;1.57922;3.44959
1.65952e+08;1.58035;3.45749
1.66334e+08;1.58149;3.46541
1.66718e+08;1.58263;3.47335
1.67102e+08;1.58378;3.4813
1.67487e+08;1.58494;3.48928
1.67873e+08;1.58609;3.49727
1.6826e+08;1.58726;3.50528
1.68648e+08;1.58843;3.51331
1.69037e+08;1.5896;3.52135
1.69427e+08;1.59079;3.52942
1.69817e+08;1.59197;3.5375
1.70209e+08;1.59316;3.5456
1.70601e+08;1.59436;3.55372
1.70995e+08;1.59556;3.56186
1.71389e+08;1.59677;3.57001
1.71784e+08;1.59799;3.57819
1.7218e+08;1.59921;3.58638
1.72577e+08;1.60043;3.59459
1.72975e+08;1.60166;3.60282
1.73373e+08;1.6029;3.61107
1.73773e+08;1.60414;3.61934
1.74174e+08;1.60539;3.62762
1.74575e+08;1.60664;3.63593
1.74978e+08;1.6079;3.64425
1.75381e+08;1.60916;3.65259
1.75785e+08;1.61044;3.66095
1.76191e+08;1.61171;3.66933
1.76597e+08;1.613;3.67773
1.77004e+08;1.61428;3.68615
1.77412e+08;1.61558;3.69459
1.77821e+08;1.61688;3.70304
1.78231e+08;1.61818;3.71152
1.78642e+08;1.6195;3.72001
1.79053e+08;1.62082;3.72852
1.79466e+08;1.62214;3.73706
1.7988e+08;1.62347;3.74561
1.80295e+08;1.62481;3.75418
1.8071e+08;1.62615;3.76277
1.81127e+08;1.6275;3.77138
1.81544e+08;1.62885;3.78
1.81963e+08;1.63022;3.78865
1.82382e+08;1.63158;3.79732
1.82803e+08;1.63296;3.80601
1.83224e+08;1.63434;3.81471
1.83647e+08;1.63573;3.82344
1.8407e+08;1.63712;3.83219
1.84494e+08;1.63852;3.84095
1.8492e+08;1.63992;3.84974
1.85346e+08;1.64134;3.85854
1.85773e+08;1.64276;3.86737
1.86201e+08;1.64418;3.87621
1.86631e+08;1.64561;3.88508
1.87061e+08;1.64705;3.89396
1.87492e+08;1.6485;3.90286
1.87924e+08;1.64995;3.91179
1.88358e+08;1.65141;3.92073
1.88792e+08;1.65287;3.9297
1.89227e+08;1.65434;3.93868
1.89663e+08;1.65582;3.94769
1.90101e+08;1.65731;3.95671
1.90539e+08;1.6588;3.96576
1.90978e+08;1.6603;3.97483
1.91418e+08;1.66181;3.98391
1.9186e+08;1.66332;3.99302
1.92302e+08;1.66484;4.00215
1.92745e+08;1.66637;4.01129
1.9319e+08;1.6679;4.02046
1.93635e+08;1.66944;4.02965
1.94081e+08;1.67099;4.03886
1.94529e+08;1.67255;4.04809
1.94977e+08;1.67411;4.05734
1.95427e+08;1.67568;4.06661
1.95877e+08;1.67726;4.0759
1.96329e+08;1.67884;4.08522
1.96781e+08;1.68043;4.09455
1.97235e+08;1.68203;4.10391
1.9769e+08;1.68364;4.11328
1.98145e+08;1.68525;4.12268
1.98602e+08;1.68687;4.1321
1.9906e+08;1.6885;4.14154
1.99519e+08;1.69014;4.151
1.99979e+08;1.69178;4.16048
2.0044e+08;1.69343;4.16998
2.00902e+08;1.69509;4.17951
2.01365e+08;1.69675;4.18905
2.01829e+08;1.69843;4.19862
2.02294e+08;1.70011;4.20821
2.02761e+08;1.7018;4.21782
2.03228e+08;1.7035;4.22745
2.03697e+08;1.7052;4.2371
2.04166e+08;1.70691;4.24678
2.04637e+08;1.70863;4.25647
2.05109e+08;1.71036;4.26619
2.05582e+08;1.7121;4.27593
2.06055e+08;1.71384;4.28569
2.06531e+08;1.7156;4.29548
2.07007e+08;1.71736;4.30528
2.07484e+08;1.71913;4.31511
2.07962e+08;1.7209;4.32496
2.08442e+08;1.72269;4.33483
2.08922e+08;1.72448;4.34472
2.09404e+08;1.72628;4.35464
2.09886e+08;1.72809;4.36457
2.1037e+08;1.72991;4.37453
2.10855e+08;1.73174;4.38451
2.11341e+08;1.73357;4.39452
2.11829e+08;1.73541;4.40455
2.12317e+08;1.73727;4.41459
2.12806e+08;1.73913;4.42467
2.13297e+08;1.741;4.43476
2.13789e+08;1.74287;4.44488
2.14281e+08;1.74476;4.45502
2.14775e+08;1.74665;4.46518
2.15271e+08;1.74856;4.47536
2.15767e+08;1.75047;4.48557
2.16264e+08;1.75239;4.4958
2.16763e+08;1.75432;4.50605
2.17262e+08;1.75626;4.51633
2.17763e+08;1.75821;4.52662
2.18265e+08;1.76016;4.53695
2.18768e+08;1.76213;4.54729
2.19273e+08;1.7641;4.55766
2.19778e+08;1.76609;4.56805
2.20285e+08;1.76808;4.57846
2.20793e+08;1.77008;4.5889
2.21302e+08;1.77209;4.59936
2.21812e+08;1.77411;4.60984
2.22323e+08;1.77614;4.62035
2.22836e+08;1.77818;4.63088
2.2335e+08;1.78023;4.64143
2.23864e+08;1.78229;4.65201
2.2438e+08;1.78435;4.66261
2.24898e+08;1.78643;4.67323
2.25416e+08;1.78852;4.68388
2.25936e+08;1.79061;4.69455
2.26457e+08;1.79272;4.70525
2.26979e+08;1.79483;4.71597
2.27502e+08;1.79696;4.72671
2.28026e+08;1.79909;4.73748
2.28552e+08;1.80124;4.74827
2.29079e+08;1.80339;4.75908
2.29607e+08;1.80555;4.76992
2.30136e+08;1.80773;4.78078
2.30667e+08;1.80991;4.79167
2.31199e+08;1.81211;4.80258
2.31732e+08;1.81431;4.81351
2.32266e+08;1.81652;4.82447
2.32801e+08;1.81875;4.83546
2.33338e+08;1.82098;4.84646
2.33876e+08;1.82323;4.8575
2.34415e+08;1.82548;4.86855
2.34955e+08;1.82775;4.87964
2.35497e+08;1.83002;4.89074
2.3604e+08;1.83231;4.90187
2.36584e+08;1.83461;4.91303
2.3713e+08;1.83692;4.92421
2.37676e+08;1.83923;4.93541
2.38224e+08;1.84156;4.94664
2.38773e+08;1.8439;4.9579
2.39324e+08;1.84625;4.96917
2.39875e+08;1.84861;4.98048
2.40428e+08;1.85098;4.99181
2.40983e+08;1.85337;5.00316
2.41538e+08;1.85576;5.01454
2.42095e+08;1.85817;5.02595
2.42653e+08;1.86058;5.03738
2.43212e+08;1.86301;5.04883
2.43773e+08;1.86545;5.06031
2.44335e+08;1.8679;5.07182
2.44898e+08;1.87036;5.08335
2.45463e+08;1.87283;5.09491
2.46029e+08;1.87531;5.10649
2.46596e+08;1.8778;5.1181
2.47164e+08;1.88031;5.12973
2.47734e+08;1.88283;5.14139
2.48305e+08;1.88536;5.15307
2.48878e+08;1.8879;5.16478
2.49451e+08;1.89045;5.17652
2.50027e+08;1.89301;5.18828
2.50603e+08;1.89559;5.20007
2.51181e+08;1.89818;5.21188
2.5176e+08;1.90078;5.22372
2.5234e+08;1.90339;5.23559
2.52922e+08;1.90601;5.24748
2.53505e+08;1.90865;5.2594
2.54089e+08;1.91129;5.27135
2.54675e+08;1.91395;5.28332
2.55262e+08;1.91662;5.29531
2.55851e+08;1.91931;5.30734
2.5644e+08;1.922;5.31939
2.57032e+08;1.92471;5.33146
2.57624e+08;1.92743;5.34357
2.58218e+08;1.93017;5.3557
2.58813e+08;1.93291;5.36785
2.5941e+08;1.93567;5.38004
2.60008e+08;1.93844;5.39225
2.60607e+08;1.94123;5.40448
2.61208e+08;1.94403;5.41675
2.6181e+08;1.94684;5.42904
2.62414e+08;1.94966;5.44136
2.63019e+08;1.95249;5.4537
2.63625e+08;1.95534;5.46607
2.64233e+08;1.9582;5.47847
2.64842e+08;1.96108;5.4909
2.65452e+08;1.96397;5.50335
2.66064e+08;1.96687;5.51583
2.66678e+08;1.96978;5.52834
2.67293e+08;1.97271;5.54087
2.67909e+08;1.97565;5.55344
2.68526e+08;1.97861;5.56603
2.69145e+08;1.98157;5.57865
2.69766e+08;1.98456;5.59129
2.70388e+08;1.98755;5.60396
2.71011e+08;1.99056;5.61666
2.71636e+08;1.99358;5.62939
2.72262e+08;1.99662;5.64215
2.7289e+08;1.99967;5.65493
2.73519e+08;2.00274;5.66775
2.74149e+08;2.00582;5.68059
2.74781e+08;2.00891;5.69345
2.75415e+08;2.01202;5.70635
2.7605e+08;2.01514;5.71927
2.76686e+08;2.01827;5.73223
2.77324e+08;2.02142;5.74521
2.77963e+08;2.02459;5.75822
2.78604e+08;2.02777;5.77126
2.79246e+08;2.03096;5.78432
2.7989e+08;2.03417;5.79742
2.80535e+08;2.03739;5.81054
2.81182e+08;2.04063;5.82369
2.8183e+08;2.04388;5.83687
2.8248e+08;2.04715;5.85008
2.83131e+08;2.05043;5.86332
2.83784e+08;2.05373;5.87658
2.84438e+08;2.05705;5.88988
2.85094e+08;2.06037;5.9032
2.85751e+08;2.06372;5.91656
2.8641e+08;2.06707;5.92994
2.8707e+08;2.07045;5.94335
2.87732e+08;2.07384;5.95679
2.88395e+08;2.07724;5.97026
2.8906e+08;2.08066;5.98376
2.89726e+08;2.0841;5.99728
2.90394e+08;2.08755;6.01084
2.91063e+08;2.09102;6.02443
2.91734e+08;2.0945;6.03804
2.92407e+08;2.098;6.05169
2.93081e+08;2.10152;6.06537
2.93757e+08;2.10505;6.07907
2.94434e+08;2.1086;6.0928
2.95113e+08;2.11216;6.10657
2.95793e+08;2.11574;6.12036
2.96475e+08;2.11934;6.13419
2.97158e+08;2.12295;6.14804
2.97843e+08;2.12658;6.16192
2.9853e+08;2.13023;6.17584
