"acfrequency";"r Z";"i Z"
6.06697e+07;1.36649;1.26732
6.08096e+07;1.36664;1.27023
6.09498e+07;1.36679;1.27316
6.10903e+07;1.36695;1.27609
6.12311e+07;1.3671;1.27903
6.13723e+07;1.36726;1.28197
6.15137e+07;1.36741;1.28493
6.16555e+07;1.36757;1.28789
6.17977e+07;1.36773;1.29085
6.19401e+07;1.36788;1.29382
6.20829e+07;1.36804;1.2968
6.2226e+07;1.3682;1.29979
6.23695e+07;1.36836;1.30278
6.25133e+07;1.36852;1.30578
6.26574e+07;1.36869;1.30879
6.28018e+07;1.36885;1.3118
6.29466e+07;1.36901;1.31482
6.30917e+07;1.36918;1.31785
6.32372e+07;1.36934;1.32089
6.33829e+07;1.36951;1.32393
6.35291e+07;1.36967;1.32698
6.36755e+07;1.36984;1.33003
6.38223e+07;1.37001;1.33309
6.39694e+07;1.37018;1.33616
6.41169e+07;1.37035;1.33924
6.42647e+07;1.37052;1.34232
6.44129e+07;1.37069;1.34541
6.45613e+07;1.37086;1.34851
6.47102e+07;1.37103;1.35162
6.48594e+07;1.3712;1.35473
6.50089e+07;1.37138;1.35785
6.51587e+07;1.37155;1.36097
6.53089e+07;1.37173;1.36411
6.54595e+07;1.37191;1.36725
6.56104e+07;1.37208;1.3704
6.57617e+07;1.37226;1.37355
6.59133e+07;1.37244;1.37671
6.60652e+07;1.37262;1.37988
6.62175e+07;1.3728;1.38306
6.63702e+07;1.37298;1.38625
6.65232e+07;1.37316;1.38944
6.66765e+07;1.37335;1.39264
6.68302e+07;1.37353;1.39584
6.69843e+07;1.37372;1.39906
6.71387e+07;1.3739;1.40228
6.72935e+07;1.37409;1.4055
6.74486e+07;1.37428;1.40874
6.76041e+07;1.37446;1.41198
6.77599e+07;1.37465;1.41523
6.79162e+07;1.37484;1.41849
6.80727e+07;1.37503;1.42176
6.82296e+07;1.37523;1.42503
6.83869e+07;1.37542;1.42831
6.85446e+07;1.37561;1.4316
6.87026e+07;1.37581;1.4349
6.8861e+07;1.376;1.4382
6.90197e+07;1.3762;1.44151
6.91788e+07;1.3764;1.44483
6.93383e+07;1.37659;1.44815
6.94982e+07;1.37679;1.45149
6.96584e+07;1.37699;1.45483
6.9819e+07;1.37719;1.45818
6.99799e+07;1.3774;1.46154
7.01412e+07;1.3776;1.4649
7.03029e+07;1.3778;1.46827
7.0465e+07;1.37801;1.47165
7.06274e+07;1.37821;1.47504
7.07903e+07;1.37842;1.47844
7.09534e+07;1.37863;1.48184
7.1117e+07;1.37883;1.48525
7.1281e+07;1.37904;1.48867
7.14453e+07;1.37925;1.4921
7.161e+07;1.37946;1.49553
7.17751e+07;1.37968;1.49897
7.19405e+07;1.37989;1.50242
7.21064e+07;1.3801;1.50588
7.22726e+07;1.38032;1.50935
7.24392e+07;1.38054;1.51282
7.26062e+07;1.38075;1.5163
7.27736e+07;1.38097;1.51979
7.29413e+07;1.38119;1.52329
7.31095e+07;1.38141;1.5268
7.3278e+07;1.38163;1.53031
7.3447e+07;1.38185;1.53383
7.36163e+07;1.38208;1.53737
7.3786e+07;1.3823;1.5409
7.39561e+07;1.38253;1.54445
7.41266e+07;1.38275;1.548
7.42975e+07;1.38298;1.55157
7.44687e+07;1.38321;1.55514
7.46404e+07;1.38344;1.55872
7.48125e+07;1.38367;1.56231
7.49849e+07;1.3839;1.5659
7.51578e+07;1.38413;1.56951
7.53311e+07;1.38437;1.57312
7.55047e+07;1.3846;1.57674
7.56788e+07;1.38484;1.58037
7.58532e+07;1.38507;1.584
7.60281e+07;1.38531;1.58765
7.62034e+07;1.38555;1.5913
7.6379e+07;1.38579;1.59497
7.65551e+07;1.38603;1.59864
7.67316e+07;1.38628;1.60231
7.69085e+07;1.38652;1.606
7.70858e+07;1.38676;1.6097
7.72635e+07;1.38701;1.6134
7.74416e+07;1.38726;1.61712
7.76201e+07;1.38751;1.62084
7.77991e+07;1.38775;1.62457
7.79784e+07;1.388;1.62831
7.81582e+07;1.38826;1.63205
7.83384e+07;1.38851;1.63581
7.8519e+07;1.38876;1.63957
7.87e+07;1.38902;1.64335
7.88814e+07;1.38927;1.64713
7.90632e+07;1.38953;1.65092
7.92455e+07;1.38979;1.65472
7.94282e+07;1.39005;1.65852
7.96113e+07;1.39031;1.66234
7.97948e+07;1.39057;1.66617
7.99788e+07;1.39084;1.67
8.01631e+07;1.3911;1.67384
8.03479e+07;1.39137;1.67769
8.05332e+07;1.39163;1.68155
8.07188e+07;1.3919;1.68542
8.09049e+07;1.39217;1.6893
8.10914e+07;1.39244;1.69319
8.12783e+07;1.39272;1.69708
8.14657e+07;1.39299;1.70099
8.16535e+07;1.39326;1.7049
8.18418e+07;1.39354;1.70882
8.20304e+07;1.39382;1.71276
8.22195e+07;1.39409;1.7167
8.24091e+07;1.39437;1.72065
8.2599e+07;1.39466;1.7246
8.27895e+07;1.39494;1.72857
8.29803e+07;1.39522;1.73255
8.31716e+07;1.39551;1.73654
8.33633e+07;1.39579;1.74053
8.35555e+07;1.39608;1.74454
8.37481e+07;1.39637;1.74855
8.39412e+07;1.39666;1.75257
8.41347e+07;1.39695;1.7566
8.43287e+07;1.39724;1.76064
8.45231e+07;1.39754;1.76469
8.47179e+07;1.39783;1.76875
8.49132e+07;1.39813;1.77282
8.5109e+07;1.39843;1.7769
8.53052e+07;1.39873;1.78099
8.55018e+07;1.39903;1.78509
8.56989e+07;1.39933;1.78919
8.58965e+07;1.39963;1.79331
8.60945e+07;1.39994;1.79743
8.6293e+07;1.40025;1.80157
8.64919e+07;1.40055;1.80571
8.66913e+07;1.40086;1.80987
8.68911e+07;1.40117;1.81403
8.70915e+07;1.40149;1.8182
8.72922e+07;1.4018;1.82238
8.74935e+07;1.40212;1.82658
8.76952e+07;1.40243;1.83078
8.78973e+07;1.40275;1.83499
8.81e+07;1.40307;1.83921
8.8303e+07;1.40339;1.84344
8.85066e+07;1.40371;1.84768
8.87106e+07;1.40404;1.85193
8.89152e+07;1.40436;1.85619
8.91201e+07;1.40469;1.86046
8.93256e+07;1.40502;1.86474
8.95315e+07;1.40535;1.86903
8.97379e+07;1.40568;1.87332
8.99448e+07;1.40601;1.87763
9.01521e+07;1.40635;1.88195
9.03599e+07;1.40668;1.88628
9.05682e+07;1.40702;1.89062
9.0777e+07;1.40736;1.89496
9.09863e+07;1.4077;1.89932
9.1196e+07;1.40804;1.90369
9.14063e+07;1.40839;1.90807
9.1617e+07;1.40873;1.91246
9.18282e+07;1.40908;1.91685
9.20399e+07;1.40943;1.92126
9.22521e+07;1.40978;1.92568
9.24647e+07;1.41013;1.93011
9.26779e+07;1.41049;1.93455
9.28915e+07;1.41084;1.939
9.31057e+07;1.4112;1.94345
9.33203e+07;1.41156;1.94792
9.35355e+07;1.41192;1.9524
9.37511e+07;1.41228;1.95689
9.39672e+07;1.41264;1.96139
9.41838e+07;1.41301;1.9659
9.4401e+07;1.41337;1.97042
9.46186e+07;1.41374;1.97495
9.48367e+07;1.41411;1.97949
9.50553e+07;1.41448;1.98404
9.52745e+07;1.41486;1.98861
9.54941e+07;1.41523;1.99318
9.57142e+07;1.41561;1.99776
9.59349e+07;1.41599;2.00235
9.6156e+07;1.41637;2.00696
9.63777e+07;1.41675;2.01157
9.65999e+07;1.41714;2.0162
9.68226e+07;1.41752;2.02083
9.70458e+07;1.41791;2.02548
9.72695e+07;1.4183;2.03013
9.74937e+07;1.41869;2.0348
9.77185e+07;1.41908;2.03948
9.79438e+07;1.41948;2.04417
9.81695e+07;1.41987;2.04887
9.83959e+07;1.42027;2.05358
9.86227e+07;1.42067;2.0583
9.885e+07;1.42107;2.06303
9.90779e+07;1.42148;2.06777
9.93063e+07;1.42188;2.07252
9.95352e+07;1.42229;2.07729
9.97647e+07;1.4227;2.08206
9.99947e+07;1.42311;2.08685
1.00225e+08;1.42353;2.09165
1.00456e+08;1.42394;2.09645
1.00688e+08;1.42436;2.10127
1.0092e+08;1.42478;2.1061
1.01153e+08;1.4252;2.11094
1.01386e+08;1.42562;2.1158
1.0162e+08;1.42605;2.12066
1.01854e+08;1.42647;2.12553
1.02089e+08;1.4269;2.13042
1.02324e+08;1.42733;2.13531
1.0256e+08;1.42777;2.14022
1.02796e+08;1.4282;2.14514
1.03033e+08;1.42864;2.15007
1.03271e+08;1.42908;2.15501
1.03509e+08;1.42952;2.15996
1.03747e+08;1.42996;2.16493
1.03987e+08;1.43041;2.1699
1.04226e+08;1.43085;2.17489
1.04467e+08;1.4313;2.17989
1.04707e+08;1.43175;2.1849
1.04949e+08;1.43221;2.18992
1.05191e+08;1.43266;2.19495
1.05433e+08;1.43312;2.19999
1.05676e+08;1.43358;2.20505
1.0592e+08;1.43404;2.21011
1.06164e+08;1.4345;2.21519
1.06409e+08;1.43497;2.22028
1.06654e+08;1.43544;2.22538
1.069e+08;1.43591;2.2305
1.07146e+08;1.43638;2.23562
1.07393e+08;1.43685;2.24076
1.07641e+08;1.43733;2.24591
1.07889e+08;1.43781;2.25107
1.08138e+08;1.43829;2.25624
1.08387e+08;1.43877;2.26142
1.08637e+08;1.43926;2.26662
1.08887e+08;1.43975;2.27182
1.09138e+08;1.44024;2.27704
1.0939e+08;1.44073;2.28227
1.09642e+08;1.44122;2.28752
1.09895e+08;1.44172;2.29277
1.10148e+08;1.44222;2.29804
1.10402e+08;1.44272;2.30332
1.10657e+08;1.44322;2.30861
1.10912e+08;1.44373;2.31391
1.11168e+08;1.44424;2.31923
1.11424e+08;1.44475;2.32455
1.11681e+08;1.44526;2.32989
1.11938e+08;1.44578;2.33525
1.12196e+08;1.4463;2.34061
1.12455e+08;1.44682;2.34599
1.12714e+08;1.44734;2.35137
1.12974e+08;1.44786;2.35677
1.13234e+08;1.44839;2.36219
1.13495e+08;1.44892;2.36761
1.13757e+08;1.44945;2.37305
1.14019e+08;1.44999;2.3785
1.14282e+08;1.45052;2.38396
1.14546e+08;1.45106;2.38944
1.1481e+08;1.45161;2.39492
1.15074e+08;1.45215;2.40042
1.1534e+08;1.4527;2.40594
1.15605e+08;1.45325;2.41146
1.15872e+08;1.4538;2.417
1.16139e+08;1.45435;2.42255
1.16407e+08;1.45491;2.42811
1.16675e+08;1.45547;2.43369
1.16944e+08;1.45603;2.43927
1.17214e+08;1.4566;2.44488
1.17484e+08;1.45717;2.45049
1.17755e+08;1.45774;2.45612
1.18026e+08;1.45831;2.46175
1.18298e+08;1.45888;2.46741
1.18571e+08;1.45946;2.47307
1.18844e+08;1.46004;2.47875
1.19118e+08;1.46063;2.48444
1.19393e+08;1.46121;2.49014
1.19668e+08;1.4618;2.49586
1.19944e+08;1.46239;2.50159
1.20221e+08;1.46299;2.50733
1.20498e+08;1.46358;2.51309
1.20775e+08;1.46418;2.51886
1.21054e+08;1.46479;2.52464
1.21333e+08;1.46539;2.53043
1.21613e+08;1.466;2.53624
1.21893e+08;1.46661;2.54206
1.22174e+08;1.46722;2.5479
1.22456e+08;1.46784;2.55375
1.22738e+08;1.46846;2.55961
1.23021e+08;1.46908;2.56548
1.23305e+08;1.46971;2.57137
1.23589e+08;1.47033;2.57727
1.23874e+08;1.47097;2.58319
1.24159e+08;1.4716;2.58912
1.24445e+08;1.47224;2.59506
1.24732e+08;1.47288;2.60101
1.2502e+08;1.47352;2.60698
1.25308e+08;1.47416;2.61297
1.25597e+08;1.47481;2.61896
1.25887e+08;1.47546;2.62497
1.26177e+08;1.47612;2.63099
1.26468e+08;1.47677;2.63703
1.26759e+08;1.47743;2.64308
1.27051e+08;1.4781;2.64915
1.27344e+08;1.47876;2.65523
1.27638e+08;1.47943;2.66132
1.27932e+08;1.48011;2.66742
1.28227e+08;1.48078;2.67354
1.28523e+08;1.48146;2.67968
1.28819e+08;1.48214;2.68582
1.29116e+08;1.48283;2.69199
1.29413e+08;1.48352;2.69816
1.29712e+08;1.48421;2.70435
1.30011e+08;1.4849;2.71056
1.30311e+08;1.4856;2.71677
1.30611e+08;1.4863;2.72301
1.30912e+08;1.48701;2.72925
1.31214e+08;1.48771;2.73551
1.31516e+08;1.48842;2.74179
1.3182e+08;1.48914;2.74807
1.32123e+08;1.48986;2.75438
1.32428e+08;1.49058;2.7607
1.32733e+08;1.4913;2.76703
1.33039e+08;1.49203;2.77337
1.33346e+08;1.49276;2.77973
1.33653e+08;1.49349;2.78611
1.33961e+08;1.49423;2.7925
1.3427e+08;1.49497;2.7989
1.3458e+08;1.49571;2.80532
1.3489e+08;1.49646;2.81175
1.35201e+08;1.49721;2.8182
1.35513e+08;1.49797;2.82466
1.35825e+08;1.49872;2.83114
1.36138e+08;1.49949;2.83763
1.36452e+08;1.50025;2.84414
1.36767e+08;1.50102;2.85066
1.37082e+08;1.50179;2.85719
1.37398e+08;1.50257;2.86374
1.37715e+08;1.50334;2.87031
1.38032e+08;1.50413;2.87689
1.3835e+08;1.50491;2.88349
1.38669e+08;1.5057;2.8901
1.38989e+08;1.5065;2.89672
1.39309e+08;1.50729;2.90336
1.3963e+08;1.50809;2.91002
1.39952e+08;1.5089;2.91669
1.40275e+08;1.50971;2.92337
1.40598e+08;1.51052;2.93007
1.40923e+08;1.51133;2.93679
1.41247e+08;1.51215;2.94352
1.41573e+08;1.51298;2.95027
1.41899e+08;1.5138;2.95703
1.42226e+08;1.51463;2.9638
1.42554e+08;1.51547;2.9706
1.42883e+08;1.51631;2.9774
1.43212e+08;1.51715;2.98423
1.43543e+08;1.51799;2.99106
1.43873e+08;1.51884;2.99792
1.44205e+08;1.5197;3.00479
1.44538e+08;1.52056;3.01167
1.44871e+08;1.52142;3.01857
1.45205e+08;1.52228;3.02549
1.45539e+08;1.52315;3.03242
1.45875e+08;1.52403;3.03937
1.46211e+08;1.5249;3.04633
1.46548e+08;1.52579;3.05331
1.46886e+08;1.52667;3.06031
1.47225e+08;1.52756;3.06732
1.47564e+08;1.52846;3.07434
1.47904e+08;1.52935;3.08138
1.48245e+08;1.53026;3.08844
1.48587e+08;1.53116;3.09552
1.4893e+08;1.53207;3.10261
1.49273e+08;1.53299;3.10971
1.49617e+08;1.53391;3.11684
1.49962e+08;1.53483;3.12397
1.50308e+08;1.53576;3.13113
1.50654e+08;1.53669;3.1383
1.51001e+08;1.53762;3.14549
1.5135e+08;1.53856;3.15269
1.51698e+08;1.53951;3.15991
1.52048e+08;1.54046;3.16714
1.52399e+08;1.54141;3.1744
1.5275e+08;1.54237;3.18166
1.53102e+08;1.54333;3.18895
1.53455e+08;1.5443;3.19625
1.53809e+08;1.54527;3.20357
1.54163e+08;1.54624;3.2109
1.54519e+08;1.54722;3.21825
1.54875e+08;1.54821;3.22562
1.55232e+08;1.54919;3.233
1.5559e+08;1.55019;3.24041
1.55949e+08;1.55118;3.24782
1.56308e+08;1.55219;3.25526
1.56668e+08;1.55319;3.26271
1.5703e+08;1.55421;3.27018
1.57392e+08;1.55522;3.27766
1.57754e+08;1.55624;3.28516
1.58118e+08;1.55727;3.29268
1.58483e+08;1.5583;3.30022
1.58848e+08;1.55933;3.30777
1.59214e+08;1.56037;3.31534
1.59581e+08;1.56142;3.32292
1.59949e+08;1.56247;3.33053
1.60318e+08;1.56352;3.33815
1.60687e+08;1.56458;3.34579
1.61058e+08;1.56564;3.35344
1.61429e+08;1.56671;3.36111
1.61801e+08;1.56779;3.3688
1.62174e+08;1.56887;3.37651
1.62548e+08;1.56995;3.38423
1.62923e+08;1.57104;3.39197
1.63298e+08;1.57213;3.39973
1.63675e+08;1.57323;3.40751
1.64052e+08;1.57433;3.4153
1.6443e+08;1.57544;3.42312
1.64809e+08;1.57656;3.43094
1.65189e+08;1.57767;3.43879
1.6557e+08;1.5788;3.44666
1.65952e+08;1.57993;3.45454
1.66334e+08;1.58106;3.46244
1.66718e+08;1.5822;3.47036
1.67102e+08;1.58335;3.47829
1.67487e+08;1.5845;3.48624
1.67873e+08;1.58565;3.49422
1.6826e+08;1.58681;3.5022
1.68648e+08;1.58798;3.51021
1.69037e+08;1.58915;3.51824
1.69427e+08;1.59033;3.52628
1.69817e+08;1.59151;3.53434
1.70209e+08;1.5927;3.54242
1.70601e+08;1.59389;3.55052
1.70995e+08;1.59509;3.55863
1.71389e+08;1.59629;3.56677
1.71784e+08;1.5975;3.57492
1.7218e+08;1.59871;3.58309
1.72577e+08;1.59994;3.59128
1.72975e+08;1.60116;3.59948
1.73373e+08;1.60239;3.60771
1.73773e+08;1.60363;3.61595
1.74174e+08;1.60487;3.62422
1.74575e+08;1.60612;3.6325
1.74978e+08;1.60738;3.6408
1.75381e+08;1.60864;3.64912
1.75785e+08;1.6099;3.65745
1.76191e+08;1.61117;3.66581
1.76597e+08;1.61245;3.67418
1.77004e+08;1.61374;3.68258
1.77412e+08;1.61503;3.69099
1.77821e+08;1.61632;3.69942
1.78231e+08;1.61762;3.70787
1.78642e+08;1.61893;3.71634
1.79053e+08;1.62024;3.72482
1.79466e+08;1.62156;3.73333
1.7988e+08;1.62289;3.74186
1.80295e+08;1.62422;3.7504
1.8071e+08;1.62556;3.75897
1.81127e+08;1.6269;3.76755
1.81544e+08;1.62825;3.77615
1.81963e+08;1.62961;3.78477
1.82382e+08;1.63097;3.79341
1.82803e+08;1.63234;3.80207
1.83224e+08;1.63371;3.81075
1.83647e+08;1.63509;3.81945
1.8407e+08;1.63648;3.82817
1.84494e+08;1.63787;3.83691
1.8492e+08;1.63927;3.84567
1.85346e+08;1.64068;3.85444
1.85773e+08;1.64209;3.86324
1.86201e+08;1.64351;3.87206
1.86631e+08;1.64494;3.88089
1.87061e+08;1.64637;3.88975
1.87492e+08;1.64781;3.89862
1.87924e+08;1.64925;3.90752
1.88358e+08;1.65071;3.91643
1.88792e+08;1.65216;3.92537
1.89227e+08;1.65363;3.93433
1.89663e+08;1.6551;3.9433
1.90101e+08;1.65658;3.9523
1.90539e+08;1.65807;3.96131
1.90978e+08;1.65956;3.97035
1.91418e+08;1.66106;3.9794
1.9186e+08;1.66257;3.98848
1.92302e+08;1.66408;3.99757
1.92745e+08;1.6656;4.00669
1.9319e+08;1.66713;4.01583
1.93635e+08;1.66866;4.02498
1.94081e+08;1.6702;4.03416
1.94529e+08;1.67175;4.04336
1.94977e+08;1.6733;4.05258
1.95427e+08;1.67487;4.06182
1.95877e+08;1.67644;4.07108
1.96329e+08;1.67801;4.08036
1.96781e+08;1.6796;4.08966
1.97235e+08;1.68119;4.09898
1.9769e+08;1.68279;4.10832
1.98145e+08;1.68439;4.11768
1.98602e+08;1.686;4.12707
1.9906e+08;1.68763;4.13647
1.99519e+08;1.68925;4.1459
1.99979e+08;1.69089;4.15535
2.0044e+08;1.69253;4.16481
2.00902e+08;1.69418;4.1743
2.01365e+08;1.69584;4.18381
2.01829e+08;1.6975;4.19334
2.02294e+08;1.69918;4.2029
2.02761e+08;1.70086;4.21247
2.03228e+08;1.70255;4.22206
2.03697e+08;1.70424;4.23168
2.04166e+08;1.70595;4.24132
2.04637e+08;1.70766;4.25098
2.05109e+08;1.70938;4.26066
2.05582e+08;1.71111;4.27036
2.06055e+08;1.71284;4.28008
2.06531e+08;1.71458;4.28983
2.07007e+08;1.71634;4.29959
2.07484e+08;1.71809;4.30938
2.07962e+08;1.71986;4.31919
2.08442e+08;1.72164;4.32902
2.08922e+08;1.72342;4.33888
2.09404e+08;1.72521;4.34875
2.09886e+08;1.72701;4.35865
2.1037e+08;1.72882;4.36857
2.10855e+08;1.73064;4.37851
2.11341e+08;1.73246;4.38847
2.11829e+08;1.73429;4.39846
2.12317e+08;1.73614;4.40846
2.12806e+08;1.73799;4.41849
2.13297e+08;1.73984;4.42854
2.13789e+08;1.74171;4.43862
2.14281e+08;1.74359;4.44871
2.14775e+08;1.74547;4.45883
2.15271e+08;1.74736;4.46897
2.15767e+08;1.74926;4.47914
2.16264e+08;1.75117;4.48932
2.16763e+08;1.75309;4.49953
2.17262e+08;1.75502;4.50976
2.17763e+08;1.75696;4.52002
2.18265e+08;1.7589;4.53029
2.18768e+08;1.76085;4.54059
2.19273e+08;1.76282;4.55091
2.19778e+08;1.76479;4.56126
2.20285e+08;1.76677;4.57162
2.20793e+08;1.76876;4.58201
2.21302e+08;1.77076;4.59243
2.21812e+08;1.77277;4.60286
2.22323e+08;1.77478;4.61332
2.22836e+08;1.77681;4.6238
2.2335e+08;1.77884;4.63431
2.23864e+08;1.78089;4.64484
2.2438e+08;1.78294;4.65539
2.24898e+08;1.78501;4.66596
2.25416e+08;1.78708;4.67656
2.25936e+08;1.78916;4.68718
2.26457e+08;1.79126;4.69783
2.26979e+08;1.79336;4.7085
2.27502e+08;1.79547;4.71919
2.28026e+08;1.79759;4.7299
2.28552e+08;1.79972;4.74064
2.29079e+08;1.80186;4.75141
2.29607e+08;1.80401;4.76219
2.30136e+08;1.80617;4.773
2.30667e+08;1.80834;4.78383
2.31199e+08;1.81052;4.79469
2.31732e+08;1.81271;4.80557
2.32266e+08;1.81491;4.81648
2.32801e+08;1.81712;4.82741
2.33338e+08;1.81934;4.83836
2.33876e+08;1.82157;4.84934
2.34415e+08;1.82381;4.86034
2.34955e+08;1.82606;4.87136
2.35497e+08;1.82832;4.88241
2.3604e+08;1.83059;4.89349
2.36584e+08;1.83287;4.90459
2.3713e+08;1.83516;4.91571
2.37676e+08;1.83746;4.92685
2.38224e+08;1.83978;4.93803
2.38773e+08;1.8421;4.94922
2.39324e+08;1.84443;4.96044
2.39875e+08;1.84678;4.97169
2.40428e+08;1.84913;4.98296
2.40983e+08;1.8515;4.99425
2.41538e+08;1.85387;5.00557
2.42095e+08;1.85626;5.01691
2.42653e+08;1.85866;5.02828
2.43212e+08;1.86107;5.03967
2.43773e+08;1.86349;5.05109
2.44335e+08;1.86592;5.06253
2.44898e+08;1.86836;5.074
2.45463e+08;1.87081;5.0855
2.46029e+08;1.87328;5.09701
2.46596e+08;1.87575;5.10856
2.47164e+08;1.87824;5.12013
2.47734e+08;1.88074;5.13172
2.48305e+08;1.88325;5.14334
2.48878e+08;1.88577;5.15498
2.49451e+08;1.8883;5.16665
2.50027e+08;1.89085;5.17835
2.50603e+08;1.8934;5.19007
2.51181e+08;1.89597;5.20181
2.5176e+08;1.89855;5.21359
2.5234e+08;1.90114;5.22538
2.52922e+08;1.90374;5.23721
2.53505e+08;1.90636;5.24905
2.54089e+08;1.90898;5.26093
2.54675e+08;1.91162;5.27283
2.55262e+08;1.91427;5.28475
2.55851e+08;1.91693;5.29671
2.5644e+08;1.91961;5.30868
2.57032e+08;1.9223;5.32069
2.57624e+08;1.92499;5.33272
2.58218e+08;1.92771;5.34478
2.58813e+08;1.93043;5.35686
2.5941e+08;1.93317;5.36897
2.60008e+08;1.93591;5.3811
2.60607e+08;1.93867;5.39326
2.61208e+08;1.94145;5.40545
2.6181e+08;1.94423;5.41766
2.62414e+08;1.94703;5.4299
2.63019e+08;1.94984;5.44217
2.63625e+08;1.95267;5.45446
2.64233e+08;1.95551;5.46678
2.64842e+08;1.95836;5.47913
2.65452e+08;1.96122;5.4915
2.66064e+08;1.96409;5.5039
2.66678e+08;1.96698;5.51633
2.67293e+08;1.96989;5.52879
2.67909e+08;1.9728;5.54127
2.68526e+08;1.97573;5.55377
2.69145e+08;1.97867;5.56631
2.69766e+08;1.98163;5.57887
2.70388e+08;1.9846;5.59146
2.71011e+08;1.98758;5.60408
2.71636e+08;1.99057;5.61672
2.72262e+08;1.99358;5.62939
2.7289e+08;1.99661;5.64209
2.73519e+08;1.99964;5.65481
2.74149e+08;2.00269;5.66756
2.74781e+08;2.00576;5.68034
2.75415e+08;2.00884;5.69315
2.7605e+08;2.01193;5.70599
2.76686e+08;2.01504;5.71885
2.77324e+08;2.01816;5.73174
2.77963e+08;2.02129;5.74466
2.78604e+08;2.02444;5.7576
2.79246e+08;2.0276;5.77058
2.7989e+08;2.03078;5.78358
2.80535e+08;2.03397;5.79661
2.81182e+08;2.03718;5.80966
2.8183e+08;2.0404;5.82275
2.8248e+08;2.04364;5.83586
2.83131e+08;2.04689;5.849
2.83784e+08;2.05015;5.86217
2.84438e+08;2.05343;5.87537
2.85094e+08;2.05673;5.8886
2.85751e+08;2.06004;5.90185
2.8641e+08;2.06336;5.91513
2.8707e+08;2.0667;5.92845
2.87732e+08;2.07006;5.94179
2.88395e+08;2.07343;5.95515
2.8906e+08;2.07681;5.96855
2.89726e+08;2.08021;5.98198
2.90394e+08;2.08363;5.99543
2.91063e+08;2.08706;6.00891
2.91734e+08;2.09051;6.02242
2.92407e+08;2.09397;6.03596
2.93081e+08;2.09745;6.04953
2.93757e+08;2.10094;6.06313
2.94434e+08;2.10445;6.07676
2.95113e+08;2.10798;6.09041
2.95793e+08;2.11152;6.1041
2.96475e+08;2.11508;6.11781
2.97158e+08;2.11865;6.13155
2.97843e+08;2.12224;6.14533
2.9853e+08;2.12585;6.15913
