"acfrequency";"r Z";"i Z"
6.38223e+07;1.37;1.33301
6.39694e+07;1.37017;1.33608
6.41169e+07;1.37034;1.33915
6.42647e+07;1.37051;1.34224
6.44129e+07;1.37068;1.34533
6.45613e+07;1.37085;1.34842
6.47102e+07;1.37103;1.35153
6.48594e+07;1.3712;1.35464
6.50089e+07;1.37137;1.35776
6.51587e+07;1.37155;1.36088
6.53089e+07;1.37172;1.36402
6.54595e+07;1.3719;1.36716
6.56104e+07;1.37208;1.3703
6.57617e+07;1.37226;1.37346
6.59133e+07;1.37243;1.37662
6.60652e+07;1.37261;1.37979
6.62175e+07;1.37279;1.38297
6.63702e+07;1.37298;1.38615
6.65232e+07;1.37316;1.38934
6.66765e+07;1.37334;1.39254
6.68302e+07;1.37353;1.39574
6.69843e+07;1.37371;1.39896
6.71387e+07;1.3739;1.40218
6.72935e+07;1.37408;1.40541
6.74486e+07;1.37427;1.40864
6.76041e+07;1.37446;1.41188
6.77599e+07;1.37465;1.41513
6.79162e+07;1.37484;1.41839
6.80727e+07;1.37503;1.42166
6.82296e+07;1.37522;1.42493
6.83869e+07;1.37541;1.42821
6.85446e+07;1.37561;1.4315
6.87026e+07;1.3758;1.43479
6.8861e+07;1.376;1.43809
6.90197e+07;1.37619;1.4414
6.91788e+07;1.37639;1.44472
6.93383e+07;1.37659;1.44805
6.94982e+07;1.37679;1.45138
6.96584e+07;1.37699;1.45472
6.9819e+07;1.37719;1.45807
6.99799e+07;1.37739;1.46142
7.01412e+07;1.37759;1.46479
7.03029e+07;1.37779;1.46816
7.0465e+07;1.378;1.47154
7.06274e+07;1.3782;1.47493
7.07903e+07;1.37841;1.47832
7.09534e+07;1.37862;1.48172
7.1117e+07;1.37883;1.48513
7.1281e+07;1.37904;1.48855
7.14453e+07;1.37925;1.49198
7.161e+07;1.37946;1.49541
7.17751e+07;1.37967;1.49885
7.19405e+07;1.37988;1.5023
7.21064e+07;1.3801;1.50576
7.22726e+07;1.38031;1.50922
7.24392e+07;1.38053;1.5127
7.26062e+07;1.38074;1.51618
7.27736e+07;1.38096;1.51967
7.29413e+07;1.38118;1.52317
7.31095e+07;1.3814;1.52667
7.3278e+07;1.38162;1.53018
7.3447e+07;1.38185;1.53371
7.36163e+07;1.38207;1.53724
7.3786e+07;1.38229;1.54077
7.39561e+07;1.38252;1.54432
7.41266e+07;1.38274;1.54787
7.42975e+07;1.38297;1.55143
7.44687e+07;1.3832;1.555
7.46404e+07;1.38343;1.55858
7.48125e+07;1.38366;1.56217
7.49849e+07;1.38389;1.56576
7.51578e+07;1.38412;1.56937
7.53311e+07;1.38436;1.57298
7.55047e+07;1.38459;1.5766
7.56788e+07;1.38483;1.58023
7.58532e+07;1.38506;1.58386
7.60281e+07;1.3853;1.58751
7.62034e+07;1.38554;1.59116
7.6379e+07;1.38578;1.59482
7.65551e+07;1.38602;1.59849
7.67316e+07;1.38627;1.60217
7.69085e+07;1.38651;1.60585
7.70858e+07;1.38675;1.60955
7.72635e+07;1.387;1.61325
7.74416e+07;1.38725;1.61696
7.76201e+07;1.38749;1.62068
7.77991e+07;1.38774;1.62441
7.79784e+07;1.38799;1.62815
7.81582e+07;1.38825;1.6319
7.83384e+07;1.3885;1.63565
7.8519e+07;1.38875;1.63941
7.87e+07;1.38901;1.64319
7.88814e+07;1.38926;1.64697
7.90632e+07;1.38952;1.65076
7.92455e+07;1.38978;1.65455
7.94282e+07;1.39004;1.65836
7.96113e+07;1.3903;1.66218
7.97948e+07;1.39056;1.666
7.99788e+07;1.39083;1.66983
8.01631e+07;1.39109;1.67367
8.03479e+07;1.39136;1.67752
8.05332e+07;1.39162;1.68138
8.07188e+07;1.39189;1.68525
8.09049e+07;1.39216;1.68913
8.10914e+07;1.39243;1.69301
8.12783e+07;1.3927;1.69691
8.14657e+07;1.39298;1.70081
8.16535e+07;1.39325;1.70472
8.18418e+07;1.39353;1.70865
8.20304e+07;1.3938;1.71258
8.22195e+07;1.39408;1.71652
8.24091e+07;1.39436;1.72046
8.2599e+07;1.39464;1.72442
8.27895e+07;1.39492;1.72839
8.29803e+07;1.39521;1.73236
8.31716e+07;1.39549;1.73635
8.33633e+07;1.39578;1.74034
8.35555e+07;1.39607;1.74435
8.37481e+07;1.39635;1.74836
8.39412e+07;1.39664;1.75238
8.41347e+07;1.39694;1.75641
8.43287e+07;1.39723;1.76045
8.45231e+07;1.39752;1.7645
8.47179e+07;1.39782;1.76856
8.49132e+07;1.39811;1.77262
8.5109e+07;1.39841;1.7767
8.53052e+07;1.39871;1.78079
8.55018e+07;1.39901;1.78488
8.56989e+07;1.39932;1.78899
8.58965e+07;1.39962;1.7931
8.60945e+07;1.39992;1.79723
8.6293e+07;1.40023;1.80136
8.64919e+07;1.40054;1.8055
8.66913e+07;1.40085;1.80965
8.68911e+07;1.40116;1.81382
8.70915e+07;1.40147;1.81799
8.72922e+07;1.40178;1.82217
8.74935e+07;1.4021;1.82636
8.76952e+07;1.40242;1.83056
8.78973e+07;1.40273;1.83477
8.81e+07;1.40305;1.83899
8.8303e+07;1.40337;1.84321
8.85066e+07;1.4037;1.84745
8.87106e+07;1.40402;1.8517
8.89152e+07;1.40435;1.85596
8.91201e+07;1.40467;1.86023
8.93256e+07;1.405;1.8645
8.95315e+07;1.40533;1.86879
8.97379e+07;1.40566;1.87309
8.99448e+07;1.40599;1.8774
9.01521e+07;1.40633;1.88171
9.03599e+07;1.40667;1.88604
9.05682e+07;1.407;1.89037
9.0777e+07;1.40734;1.89472
9.09863e+07;1.40768;1.89908
9.1196e+07;1.40802;1.90344
9.14063e+07;1.40837;1.90782
9.1617e+07;1.40871;1.91221
9.18282e+07;1.40906;1.9166
9.20399e+07;1.40941;1.92101
9.22521e+07;1.40976;1.92543
9.24647e+07;1.41011;1.92985
9.26779e+07;1.41046;1.93429
9.28915e+07;1.41082;1.93873
9.31057e+07;1.41118;1.94319
9.33203e+07;1.41153;1.94766
9.35355e+07;1.41189;1.95214
9.37511e+07;1.41226;1.95662
9.39672e+07;1.41262;1.96112
9.41838e+07;1.41298;1.96563
9.4401e+07;1.41335;1.97015
9.46186e+07;1.41372;1.97468
9.48367e+07;1.41409;1.97922
9.50553e+07;1.41446;1.98377
9.52745e+07;1.41483;1.98832
9.54941e+07;1.41521;1.9929
9.57142e+07;1.41559;1.99748
9.59349e+07;1.41596;2.00207
9.6156e+07;1.41635;2.00667
9.63777e+07;1.41673;2.01128
9.65999e+07;1.41711;2.0159
9.68226e+07;1.4175;2.02054
9.70458e+07;1.41788;2.02518
9.72695e+07;1.41827;2.02983
9.74937e+07;1.41866;2.0345
9.77185e+07;1.41906;2.03918
9.79438e+07;1.41945;2.04386
9.81695e+07;1.41985;2.04856
9.83959e+07;1.42025;2.05327
9.86227e+07;1.42065;2.05799
9.885e+07;1.42105;2.06272
9.90779e+07;1.42145;2.06746
9.93063e+07;1.42186;2.07221
9.95352e+07;1.42227;2.07697
9.97647e+07;1.42267;2.08174
9.99947e+07;1.42309;2.08652
1.00225e+08;1.4235;2.09132
1.00456e+08;1.42391;2.09612
1.00688e+08;1.42433;2.10094
1.0092e+08;1.42475;2.10577
1.01153e+08;1.42517;2.11061
1.01386e+08;1.42559;2.11546
1.0162e+08;1.42602;2.12032
1.01854e+08;1.42644;2.12519
1.02089e+08;1.42687;2.13007
1.02324e+08;1.4273;2.13497
1.0256e+08;1.42774;2.13987
1.02796e+08;1.42817;2.14479
1.03033e+08;1.42861;2.14971
1.03271e+08;1.42905;2.15465
1.03509e+08;1.42949;2.1596
1.03747e+08;1.42993;2.16456
1.03987e+08;1.43037;2.16954
1.04226e+08;1.43082;2.17452
1.04467e+08;1.43127;2.17952
1.04707e+08;1.43172;2.18452
1.04949e+08;1.43217;2.18954
1.05191e+08;1.43263;2.19457
1.05433e+08;1.43308;2.19961
1.05676e+08;1.43354;2.20466
1.0592e+08;1.434;2.20973
1.06164e+08;1.43447;2.2148
1.06409e+08;1.43493;2.21989
1.06654e+08;1.4354;2.22499
1.069e+08;1.43587;2.2301
1.07146e+08;1.43634;2.23522
1.07393e+08;1.43682;2.24036
1.07641e+08;1.43729;2.2455
1.07889e+08;1.43777;2.25066
1.08138e+08;1.43825;2.25583
1.08387e+08;1.43874;2.26101
1.08637e+08;1.43922;2.2662
1.08887e+08;1.43971;2.27141
1.09138e+08;1.4402;2.27662
1.0939e+08;1.44069;2.28185
1.09642e+08;1.44118;2.28709
1.09895e+08;1.44168;2.29234
1.10148e+08;1.44218;2.29761
1.10402e+08;1.44268;2.30288
1.10657e+08;1.44318;2.30817
1.10912e+08;1.44369;2.31347
1.11168e+08;1.4442;2.31878
1.11424e+08;1.44471;2.32411
1.11681e+08;1.44522;2.32944
1.11938e+08;1.44573;2.33479
1.12196e+08;1.44625;2.34015
1.12455e+08;1.44677;2.34552
1.12714e+08;1.44729;2.35091
1.12974e+08;1.44782;2.35631
1.13234e+08;1.44834;2.36172
1.13495e+08;1.44887;2.36714
1.13757e+08;1.44941;2.37257
1.14019e+08;1.44994;2.37802
1.14282e+08;1.45048;2.38348
1.14546e+08;1.45102;2.38895
1.1481e+08;1.45156;2.39443
1.15074e+08;1.4521;2.39993
1.1534e+08;1.45265;2.40544
1.15605e+08;1.4532;2.41096
1.15872e+08;1.45375;2.41649
1.16139e+08;1.4543;2.42204
1.16407e+08;1.45486;2.4276
1.16675e+08;1.45542;2.43317
1.16944e+08;1.45598;2.43876
1.17214e+08;1.45655;2.44435
1.17484e+08;1.45711;2.44996
1.17755e+08;1.45768;2.45559
1.18026e+08;1.45825;2.46122
1.18298e+08;1.45883;2.46687
1.18571e+08;1.45941;2.47253
1.18844e+08;1.45999;2.4782
1.19118e+08;1.46057;2.48389
1.19393e+08;1.46116;2.48959
1.19668e+08;1.46174;2.4953
1.19944e+08;1.46234;2.50103
1.20221e+08;1.46293;2.50677
1.20498e+08;1.46353;2.51252
1.20775e+08;1.46412;2.51829
1.21054e+08;1.46473;2.52406
1.21333e+08;1.46533;2.52986
1.21613e+08;1.46594;2.53566
1.21893e+08;1.46655;2.54148
1.22174e+08;1.46716;2.54731
1.22456e+08;1.46778;2.55315
1.22738e+08;1.4684;2.55901
1.23021e+08;1.46902;2.56488
1.23305e+08;1.46964;2.57076
1.23589e+08;1.47027;2.57666
1.23874e+08;1.4709;2.58257
1.24159e+08;1.47153;2.5885
1.24445e+08;1.47217;2.59443
1.24732e+08;1.47281;2.60038
1.2502e+08;1.47345;2.60635
1.25308e+08;1.47409;2.61233
1.25597e+08;1.47474;2.61832
1.25887e+08;1.47539;2.62432
1.26177e+08;1.47605;2.63034
1.26468e+08;1.4767;2.63638
1.26759e+08;1.47736;2.64242
1.27051e+08;1.47803;2.64848
1.27344e+08;1.47869;2.65456
1.27638e+08;1.47936;2.66064
1.27932e+08;1.48003;2.66674
1.28227e+08;1.48071;2.67286
1.28523e+08;1.48139;2.67899
1.28819e+08;1.48207;2.68513
1.29116e+08;1.48275;2.69129
1.29413e+08;1.48344;2.69746
1.29712e+08;1.48413;2.70364
1.30011e+08;1.48482;2.70984
1.30311e+08;1.48552;2.71606
1.30611e+08;1.48622;2.72228
1.30912e+08;1.48692;2.72852
1.31214e+08;1.48763;2.73478
1.31516e+08;1.48834;2.74105
1.3182e+08;1.48905;2.74733
1.32123e+08;1.48977;2.75363
1.32428e+08;1.49049;2.75994
1.32733e+08;1.49121;2.76627
1.33039e+08;1.49194;2.77261
1.33346e+08;1.49267;2.77897
1.33653e+08;1.4934;2.78533
1.33961e+08;1.49414;2.79172
1.3427e+08;1.49488;2.79812
1.3458e+08;1.49562;2.80453
1.3489e+08;1.49637;2.81096
1.35201e+08;1.49712;2.8174
1.35513e+08;1.49787;2.82386
1.35825e+08;1.49863;2.83033
1.36138e+08;1.49939;2.83681
1.36452e+08;1.50015;2.84331
1.36767e+08;1.50092;2.84983
1.37082e+08;1.50169;2.85636
1.37398e+08;1.50247;2.8629
1.37715e+08;1.50324;2.86946
1.38032e+08;1.50403;2.87604
1.3835e+08;1.50481;2.88263
1.38669e+08;1.5056;2.88923
1.38989e+08;1.50639;2.89585
1.39309e+08;1.50719;2.90249
1.3963e+08;1.50799;2.90913
1.39952e+08;1.50879;2.9158
1.40275e+08;1.5096;2.92248
1.40598e+08;1.51041;2.92917
1.40923e+08;1.51122;2.93588
1.41247e+08;1.51204;2.94261
1.41573e+08;1.51286;2.94935
1.41899e+08;1.51369;2.9561
1.42226e+08;1.51452;2.96287
1.42554e+08;1.51535;2.96966
1.42883e+08;1.51619;2.97646
1.43212e+08;1.51703;2.98328
1.43543e+08;1.51788;2.99011
1.43873e+08;1.51873;2.99696
1.44205e+08;1.51958;3.00382
1.44538e+08;1.52043;3.0107
1.44871e+08;1.5213;3.01759
1.45205e+08;1.52216;3.0245
1.45539e+08;1.52303;3.03142
1.45875e+08;1.5239;3.03836
1.46211e+08;1.52478;3.04532
1.46548e+08;1.52566;3.05229
1.46886e+08;1.52654;3.05928
1.47225e+08;1.52743;3.06628
1.47564e+08;1.52832;3.0733
1.47904e+08;1.52922;3.08034
1.48245e+08;1.53012;3.08739
1.48587e+08;1.53103;3.09446
1.4893e+08;1.53193;3.10154
1.49273e+08;1.53285;3.10864
1.49617e+08;1.53377;3.11575
1.49962e+08;1.53469;3.12288
1.50308e+08;1.53561;3.13003
1.50654e+08;1.53654;3.13719
1.51001e+08;1.53748;3.14437
1.5135e+08;1.53842;3.15157
1.51698e+08;1.53936;3.15878
1.52048e+08;1.54031;3.16601
1.52399e+08;1.54126;3.17325
1.5275e+08;1.54222;3.18051
1.53102e+08;1.54318;3.18779
1.53455e+08;1.54414;3.19508
1.53809e+08;1.54511;3.20239
1.54163e+08;1.54608;3.20972
1.54519e+08;1.54706;3.21706
1.54875e+08;1.54804;3.22442
1.55232e+08;1.54903;3.2318
1.5559e+08;1.55002;3.23919
1.55949e+08;1.55102;3.2466
1.56308e+08;1.55202;3.25402
1.56668e+08;1.55303;3.26147
1.5703e+08;1.55404;3.26893
1.57392e+08;1.55505;3.2764
1.57754e+08;1.55607;3.28389
1.58118e+08;1.55709;3.2914
1.58483e+08;1.55812;3.29893
1.58848e+08;1.55916;3.30647
1.59214e+08;1.56019;3.31403
1.59581e+08;1.56124;3.32161
1.59949e+08;1.56229;3.32921
1.60318e+08;1.56334;3.33682
1.60687e+08;1.56439;3.34445
1.61058e+08;1.56546;3.35209
1.61429e+08;1.56652;3.35976
1.61801e+08;1.5676;3.36744
1.62174e+08;1.56867;3.37513
1.62548e+08;1.56975;3.38285
1.62923e+08;1.57084;3.39058
1.63298e+08;1.57193;3.39833
1.63675e+08;1.57303;3.4061
1.64052e+08;1.57413;3.41388
1.6443e+08;1.57524;3.42168
1.64809e+08;1.57635;3.4295
1.65189e+08;1.57747;3.43734
1.6557e+08;1.57859;3.44519
1.65952e+08;1.57972;3.45306
1.66334e+08;1.58085;3.46095
1.66718e+08;1.58199;3.46886
1.67102e+08;1.58313;3.47679
1.67487e+08;1.58428;3.48473
1.67873e+08;1.58543;3.49269
1.6826e+08;1.58659;3.50067
1.68648e+08;1.58775;3.50867
1.69037e+08;1.58892;3.51668
1.69427e+08;1.5901;3.52471
1.69817e+08;1.59128;3.53276
1.70209e+08;1.59246;3.54083
1.70601e+08;1.59365;3.54892
1.70995e+08;1.59485;3.55702
1.71389e+08;1.59605;3.56514
1.71784e+08;1.59726;3.57329
1.7218e+08;1.59847;3.58145
1.72577e+08;1.59969;3.58962
1.72975e+08;1.60091;3.59782
1.73373e+08;1.60214;3.60603
1.73773e+08;1.60338;3.61426
1.74174e+08;1.60462;3.62252
1.74575e+08;1.60586;3.63079
1.74978e+08;1.60712;3.63907
1.75381e+08;1.60837;3.64738
1.75785e+08;1.60964;3.6557
1.76191e+08;1.61091;3.66405
1.76597e+08;1.61218;3.67241
1.77004e+08;1.61346;3.68079
1.77412e+08;1.61475;3.68919
1.77821e+08;1.61604;3.69761
1.78231e+08;1.61734;3.70605
1.78642e+08;1.61865;3.7145
1.79053e+08;1.61996;3.72298
1.79466e+08;1.62127;3.73147
1.7988e+08;1.6226;3.73998
1.80295e+08;1.62392;3.74852
1.8071e+08;1.62526;3.75707
1.81127e+08;1.6266;3.76564
1.81544e+08;1.62795;3.77423
1.81963e+08;1.6293;3.78284
1.82382e+08;1.63066;3.79146
1.82803e+08;1.63203;3.80011
1.83224e+08;1.6334;3.80878
1.83647e+08;1.63477;3.81746
1.8407e+08;1.63616;3.82617
1.84494e+08;1.63755;3.83489
1.8492e+08;1.63895;3.84363
1.85346e+08;1.64035;3.8524
1.85773e+08;1.64176;3.86118
1.86201e+08;1.64318;3.86998
1.86631e+08;1.6446;3.8788
1.87061e+08;1.64603;3.88765
1.87492e+08;1.64746;3.89651
1.87924e+08;1.64891;3.90539
1.88358e+08;1.65036;3.91429
1.88792e+08;1.65181;3.92321
1.89227e+08;1.65327;3.93215
1.89663e+08;1.65474;3.94111
1.90101e+08;1.65622;3.95009
1.90539e+08;1.6577;3.95909
1.90978e+08;1.65919;3.96811
1.91418e+08;1.66069;3.97715
1.9186e+08;1.66219;3.98621
1.92302e+08;1.6637;3.99529
1.92745e+08;1.66522;4.00439
1.9319e+08;1.66674;4.01351
1.93635e+08;1.66827;4.02265
1.94081e+08;1.66981;4.03182
1.94529e+08;1.67135;4.041
1.94977e+08;1.6729;4.0502
1.95427e+08;1.67446;4.05942
1.95877e+08;1.67603;4.06867
1.96329e+08;1.6776;4.07793
1.96781e+08;1.67918;4.08721
1.97235e+08;1.68077;4.09652
1.9769e+08;1.68236;4.10584
1.98145e+08;1.68396;4.11519
1.98602e+08;1.68557;4.12456
1.9906e+08;1.68719;4.13394
1.99519e+08;1.68881;4.14335
1.99979e+08;1.69044;4.15278
2.0044e+08;1.69208;4.16223
2.00902e+08;1.69373;4.1717
2.01365e+08;1.69538;4.1812
2.01829e+08;1.69704;4.19071
2.02294e+08;1.69871;4.20024
2.02761e+08;1.70039;4.2098
2.03228e+08;1.70207;4.21938
2.03697e+08;1.70377;4.22897
2.04166e+08;1.70547;4.23859
2.04637e+08;1.70717;4.24823
2.05109e+08;1.70889;4.25789
2.05582e+08;1.71061;4.26758
2.06055e+08;1.71234;4.27728
2.06531e+08;1.71408;4.28701
2.07007e+08;1.71583;4.29675
2.07484e+08;1.71758;4.30652
2.07962e+08;1.71934;4.31631
2.08442e+08;1.72111;4.32612
2.08922e+08;1.72289;4.33596
2.09404e+08;1.72468;4.34581
2.09886e+08;1.72647;4.35569
2.1037e+08;1.72828;4.36559
2.10855e+08;1.73009;4.37551
2.11341e+08;1.73191;4.38545
2.11829e+08;1.73374;4.39542
2.12317e+08;1.73557;4.4054
2.12806e+08;1.73742;4.41541
2.13297e+08;1.73927;4.42544
2.13789e+08;1.74113;4.4355
2.14281e+08;1.743;4.44557
2.14775e+08;1.74488;4.45567
2.15271e+08;1.74677;4.46579
2.15767e+08;1.74866;4.47593
2.16264e+08;1.75057;4.48609
2.16763e+08;1.75248;4.49628
2.17262e+08;1.7544;4.50649
2.17763e+08;1.75633;4.51672
2.18265e+08;1.75827;4.52697
2.18768e+08;1.76022;4.53725
2.19273e+08;1.76218;4.54755
2.19778e+08;1.76414;4.55787
2.20285e+08;1.76612;4.56821
2.20793e+08;1.7681;4.57858
2.21302e+08;1.77009;4.58897
2.21812e+08;1.7721;4.59938
2.22323e+08;1.77411;4.60982
2.22836e+08;1.77613;4.62028
2.2335e+08;1.77816;4.63076
2.23864e+08;1.78019;4.64126
2.2438e+08;1.78224;4.65179
2.24898e+08;1.7843;4.66234
2.25416e+08;1.78637;4.67291
2.25936e+08;1.78844;4.68351
2.26457e+08;1.79053;4.69413
2.26979e+08;1.79262;4.70477
2.27502e+08;1.79473;4.71544
2.28026e+08;1.79684;4.72613
2.28552e+08;1.79896;4.73684
2.29079e+08;1.8011;4.74758
2.29607e+08;1.80324;4.75834
2.30136e+08;1.80539;4.76912
2.30667e+08;1.80756;4.77993
2.31199e+08;1.80973;4.79076
2.31732e+08;1.81191;4.80161
2.32266e+08;1.8141;4.81249
2.32801e+08;1.81631;4.82339
2.33338e+08;1.81852;4.83432
2.33876e+08;1.82074;4.84527
2.34415e+08;1.82297;4.85624
2.34955e+08;1.82521;4.86724
2.35497e+08;1.82747;4.87826
2.3604e+08;1.82973;4.88931
2.36584e+08;1.832;4.90038
2.3713e+08;1.83429;4.91147
2.37676e+08;1.83658;4.92259
2.38224e+08;1.83889;4.93373
2.38773e+08;1.8412;4.9449
2.39324e+08;1.84353;4.95609
2.39875e+08;1.84586;4.9673
2.40428e+08;1.84821;4.97854
2.40983e+08;1.85056;4.98981
2.41538e+08;1.85293;5.00109
2.42095e+08;1.85531;5.01241
2.42653e+08;1.8577;5.02374
2.43212e+08;1.8601;5.03511
2.43773e+08;1.86251;5.04649
2.44335e+08;1.86493;5.05791
2.44898e+08;1.86737;5.06934
2.45463e+08;1.86981;5.0808
2.46029e+08;1.87227;5.09229
2.46596e+08;1.87473;5.1038
2.47164e+08;1.87721;5.11534
2.47734e+08;1.8797;5.1269
2.48305e+08;1.8822;5.13848
2.48878e+08;1.88471;5.1501
2.49451e+08;1.88723;5.16173
2.50027e+08;1.88977;5.17339
2.50603e+08;1.89231;5.18508
2.51181e+08;1.89487;5.19679
2.5176e+08;1.89744;5.20853
2.5234e+08;1.90002;5.22029
2.52922e+08;1.90261;5.23208
2.53505e+08;1.90522;5.2439
2.54089e+08;1.90783;5.25574
2.54675e+08;1.91046;5.2676
2.55262e+08;1.9131;5.27949
2.55851e+08;1.91575;5.29141
2.5644e+08;1.91842;5.30335
2.57032e+08;1.92109;5.31532
2.57624e+08;1.92378;5.32731
2.58218e+08;1.92648;5.33933
2.58813e+08;1.92919;5.35138
2.5941e+08;1.93192;5.36345
2.60008e+08;1.93465;5.37554
2.60607e+08;1.9374;5.38767
2.61208e+08;1.94017;5.39982
2.6181e+08;1.94294;5.41199
2.62414e+08;1.94573;5.4242
2.63019e+08;1.94853;5.43642
2.63625e+08;1.95134;5.44868
2.64233e+08;1.95416;5.46096
2.64842e+08;1.957;5.47327
2.65452e+08;1.95985;5.4856
2.66064e+08;1.96272;5.49796
2.66678e+08;1.96559;5.51035
2.67293e+08;1.96848;5.52276
2.67909e+08;1.97138;5.5352
2.68526e+08;1.9743;5.54767
2.69145e+08;1.97723;5.56016
2.69766e+08;1.98017;5.57268
2.70388e+08;1.98313;5.58523
2.71011e+08;1.98609;5.5978
2.71636e+08;1.98908;5.6104
2.72262e+08;1.99207;5.62303
2.7289e+08;1.99508;5.63568
2.73519e+08;1.9981;5.64837
2.74149e+08;2.00114;5.66108
2.74781e+08;2.00419;5.67381
2.75415e+08;2.00726;5.68657
2.7605e+08;2.01033;5.69937
2.76686e+08;2.01342;5.71218
2.77324e+08;2.01653;5.72503
2.77963e+08;2.01965;5.7379
2.78604e+08;2.02278;5.7508
2.79246e+08;2.02593;5.76373
2.7989e+08;2.02909;5.77668
2.80535e+08;2.03227;5.78967
2.81182e+08;2.03546;5.80268
2.8183e+08;2.03867;5.81571
2.8248e+08;2.04189;5.82878
2.83131e+08;2.04512;5.84187
2.83784e+08;2.04837;5.855
2.84438e+08;2.05163;5.86815
2.85094e+08;2.05491;5.88132
2.85751e+08;2.05821;5.89453
2.8641e+08;2.06151;5.90776
2.8707e+08;2.06484;5.92102
2.87732e+08;2.06817;5.93431
2.88395e+08;2.07153;5.94763
2.8906e+08;2.0749;5.96098
2.89726e+08;2.07828;5.97435
2.90394e+08;2.08168;5.98775
2.91063e+08;2.08509;6.00118
2.91734e+08;2.08852;6.01464
2.92407e+08;2.09197;6.02813
2.93081e+08;2.09543;6.04165
2.93757e+08;2.0989;6.05519
2.94434e+08;2.10239;6.06876
2.95113e+08;2.1059;6.08237
2.95793e+08;2.10942;6.096
2.96475e+08;2.11296;6.10966
2.97158e+08;2.11652;6.12334
2.97843e+08;2.12009;6.13706
2.9853e+08;2.12367;6.15081
